level,state,region_name,region_code,region_level,anzsco_code,anzsco_title,date,vacancies
3,VIC,Ballarat,201,SA4,43,Hospitality Workers,2026-07-01,17
3,VIC,Ballarat,201,SA4,44,Protective Service Workers,2026-07-01,3
3,VIC,Ballarat,201,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,7
2,VIC,Ballarat,201,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,131
3,VIC,Ballarat,201,SA4,55,Numerical Clerks,2026-07-01,18
3,VIC,Ballarat,201,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,3
3,VIC,Ballarat,201,SA4,59,Other Clerical and Administrative Workers,2026-07-01,20
3,VIC,Ballarat,201,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,15
3,VIC,Ballarat,201,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,75
2,VIC,Ballarat,201,SA4,6,SALES WORKERS,2026-07-01,82
3,VIC,Ballarat,201,SA4,61,Sales Representatives and Agents,2026-07-01,16
3,VIC,Ballarat,201,SA4,62,Sales Assistants and Salespersons,2026-07-01,61
3,VIC,Ballarat,201,SA4,63,Sales Support Workers,2026-07-01,5
2,VIC,Ballarat,201,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,39
3,VIC,Ballarat,201,SA4,71,Machine and Stationary Plant Operators,2026-07-01,8
3,VIC,Ballarat,201,SA4,72,Mobile Plant Operators,2026-07-01,10
3,VIC,Ballarat,201,SA4,7A,Drivers and Storepersons,2026-07-01,21
2,VIC,Ballarat,201,SA4,8,LABOURERS,2026-07-01,59
3,VIC,Ballarat,201,SA4,81,Cleaners and Laundry Workers,2026-07-01,12
3,VIC,Ballarat,201,SA4,82,Construction and Mining Labourers,2026-07-01,7
3,VIC,Ballarat,201,SA4,83,Factory Process Workers,2026-07-01,5
3,VIC,Ballarat,201,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,7
3,VIC,Ballarat,201,SA4,85,Food Preparation Assistants,2026-07-01,3
3,VIC,Ballarat,201,SA4,89,Other Labourers,2026-07-01,26
1,VIC,Bendigo,202,SA4,0,Bendigo TOTAL,2026-07-01,911
2,VIC,Bendigo,202,SA4,1,MANAGERS,2026-07-01,82
3,VIC,Bendigo,202,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,2
3,VIC,Bendigo,202,SA4,12,Farmers and Farm Managers,2026-07-01,5
3,VIC,Bendigo,202,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,23
3,VIC,Bendigo,202,SA4,1A,Corporate Managers,2026-07-01,23
3,VIC,Bendigo,202,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,18
3,VIC,Bendigo,202,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,11
2,VIC,Bendigo,202,SA4,2,PROFESSIONALS,2026-07-01,296
3,VIC,Bendigo,202,SA4,21,Arts and Media Professionals,2026-07-01,5
3,VIC,Bendigo,202,SA4,24,Education Professionals,2026-07-01,15
3,VIC,Bendigo,202,SA4,26,ICT Professionals,2026-07-01,5
3,VIC,Bendigo,202,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,64
3,VIC,Bendigo,202,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,20
3,VIC,Bendigo,202,SA4,2B,Information Professionals,2026-07-01,6
3,VIC,Bendigo,202,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,3
3,VIC,Bendigo,202,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,5
3,VIC,Bendigo,202,SA4,2E,Engineers,2026-07-01,15
3,VIC,Bendigo,202,SA4,2F,Science Professionals and Veterinarians,2026-07-01,10
3,VIC,Bendigo,202,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,51
3,VIC,Bendigo,202,SA4,2H,Medical Practitioners and Nurses,2026-07-01,96
2,VIC,Bendigo,202,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,114
3,VIC,Bendigo,202,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,19
3,VIC,Bendigo,202,SA4,32,Automotive and Engineering Trades,2026-07-01,38
3,VIC,Bendigo,202,SA4,33,Construction Trades,2026-07-01,15
3,VIC,Bendigo,202,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,10
3,VIC,Bendigo,202,SA4,35,Food Trades,2026-07-01,20
3,VIC,Bendigo,202,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,6
3,VIC,Bendigo,202,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,2
3,VIC,Bendigo,202,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,3
2,VIC,Bendigo,202,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,145
3,VIC,Bendigo,202,SA4,41,Health and Welfare Support Workers,2026-07-01,28
3,VIC,Bendigo,202,SA4,42,Carers and Aides,2026-07-01,92
3,VIC,Bendigo,202,SA4,43,Hospitality Workers,2026-07-01,11
3,VIC,Bendigo,202,SA4,44,Protective Service Workers,2026-07-01,5
3,VIC,Bendigo,202,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,9
2,VIC,Bendigo,202,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,102
3,VIC,Bendigo,202,SA4,55,Numerical Clerks,2026-07-01,12
3,VIC,Bendigo,202,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,2
3,VIC,Bendigo,202,SA4,59,Other Clerical and Administrative Workers,2026-07-01,14
3,VIC,Bendigo,202,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,11
3,VIC,Bendigo,202,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,63
2,VIC,Bendigo,202,SA4,6,SALES WORKERS,2026-07-01,61
3,VIC,Bendigo,202,SA4,61,Sales Representatives and Agents,2026-07-01,13
3,VIC,Bendigo,202,SA4,62,Sales Assistants and Salespersons,2026-07-01,45
3,VIC,Bendigo,202,SA4,63,Sales Support Workers,2026-07-01,2
2,VIC,Bendigo,202,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,43
3,VIC,Bendigo,202,SA4,71,Machine and Stationary Plant Operators,2026-07-01,11
3,VIC,Bendigo,202,SA4,72,Mobile Plant Operators,2026-07-01,9
3,VIC,Bendigo,202,SA4,7A,Drivers and Storepersons,2026-07-01,23
2,VIC,Bendigo,202,SA4,8,LABOURERS,2026-07-01,69
3,VIC,Bendigo,202,SA4,81,Cleaners and Laundry Workers,2026-07-01,21
3,VIC,Bendigo,202,SA4,82,Construction and Mining Labourers,2026-07-01,6
3,VIC,Bendigo,202,SA4,83,Factory Process Workers,2026-07-01,8
3,VIC,Bendigo,202,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,8
3,VIC,Bendigo,202,SA4,85,Food Preparation Assistants,2026-07-01,6
3,VIC,Bendigo,202,SA4,89,Other Labourers,2026-07-01,20
1,VIC,Geelong,203,SA4,0,Geelong TOTAL,2026-07-01,1576
2,VIC,Geelong,203,SA4,1,MANAGERS,2026-07-01,156
3,VIC,Geelong,203,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,9
3,VIC,Geelong,203,SA4,12,Farmers and Farm Managers,2026-07-01,2
3,VIC,Geelong,203,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,55
3,VIC,Geelong,203,SA4,1A,Corporate Managers,2026-07-01,38
3,VIC,Geelong,203,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,35
3,VIC,Geelong,203,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,18
2,VIC,Geelong,203,SA4,2,PROFESSIONALS,2026-07-01,404
3,VIC,Geelong,203,SA4,21,Arts and Media Professionals,2026-07-01,6
3,VIC,Geelong,203,SA4,24,Education Professionals,2026-07-01,21
3,VIC,Geelong,203,SA4,26,ICT Professionals,2026-07-01,29
3,VIC,Geelong,203,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,72
3,VIC,Geelong,203,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,40
3,VIC,Geelong,203,SA4,2B,Information Professionals,2026-07-01,13
3,VIC,Geelong,203,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,11
3,VIC,Geelong,203,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,12
3,VIC,Geelong,203,SA4,2E,Engineers,2026-07-01,18
3,VIC,Geelong,203,SA4,2F,Science Professionals and Veterinarians,2026-07-01,8
3,VIC,Geelong,203,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,60
3,VIC,Geelong,203,SA4,2H,Medical Practitioners and Nurses,2026-07-01,112
2,VIC,Geelong,203,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,209
3,VIC,Geelong,203,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,29
3,VIC,Geelong,203,SA4,32,Automotive and Engineering Trades,2026-07-01,50
3,VIC,Geelong,203,SA4,33,Construction Trades,2026-07-01,31
3,VIC,Geelong,203,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,26
3,VIC,Geelong,203,SA4,35,Food Trades,2026-07-01,42
3,VIC,Geelong,203,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,12
3,VIC,Geelong,203,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,8
3,VIC,Geelong,203,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,10
2,VIC,Geelong,203,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,217
3,VIC,Geelong,203,SA4,41,Health and Welfare Support Workers,2026-07-01,37
3,VIC,Geelong,203,SA4,42,Carers and Aides,2026-07-01,130
3,VIC,Geelong,203,SA4,43,Hospitality Workers,2026-07-01,27
3,VIC,Geelong,203,SA4,44,Protective Service Workers,2026-07-01,6
3,VIC,Geelong,203,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,16
2,VIC,Geelong,203,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,224
3,VIC,Geelong,203,SA4,55,Numerical Clerks,2026-07-01,39
3,VIC,Geelong,203,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,3
3,VIC,Geelong,203,SA4,59,Other Clerical and Administrative Workers,2026-07-01,33
3,VIC,Geelong,203,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,29
3,VIC,Geelong,203,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,120
2,VIC,Geelong,203,SA4,6,SALES WORKERS,2026-07-01,160
3,VIC,Geelong,203,SA4,61,Sales Representatives and Agents,2026-07-01,38
3,VIC,Geelong,203,SA4,62,Sales Assistants and Salespersons,2026-07-01,114
3,VIC,Geelong,203,SA4,63,Sales Support Workers,2026-07-01,9
2,VIC,Geelong,203,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,82
3,VIC,Geelong,203,SA4,71,Machine and Stationary Plant Operators,2026-07-01,20
3,VIC,Geelong,203,SA4,72,Mobile Plant Operators,2026-07-01,14
3,VIC,Geelong,203,SA4,7A,Drivers and Storepersons,2026-07-01,48
2,VIC,Geelong,203,SA4,8,LABOURERS,2026-07-01,124
3,VIC,Geelong,203,SA4,81,Cleaners and Laundry Workers,2026-07-01,40
3,VIC,Geelong,203,SA4,82,Construction and Mining Labourers,2026-07-01,9
3,VIC,Geelong,203,SA4,83,Factory Process Workers,2026-07-01,12
3,VIC,Geelong,203,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,8
3,VIC,Geelong,203,SA4,85,Food Preparation Assistants,2026-07-01,15
3,VIC,Geelong,203,SA4,89,Other Labourers,2026-07-01,41
1,VIC,Hume,204,SA4,0,Hume TOTAL,2026-07-01,924
2,VIC,Hume,204,SA4,1,MANAGERS,2026-07-01,76
3,VIC,Hume,204,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,3
3,VIC,Hume,204,SA4,12,Farmers and Farm Managers,2026-07-01,4
3,VIC,Hume,204,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,28
3,VIC,Hume,204,SA4,1A,Corporate Managers,2026-07-01,18
3,VIC,Hume,204,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,10
3,VIC,Hume,204,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,12
2,VIC,Hume,204,SA4,2,PROFESSIONALS,2026-07-01,285
3,VIC,Hume,204,SA4,21,Arts and Media Professionals,2026-07-01,5
3,VIC,Hume,204,SA4,24,Education Professionals,2026-07-01,23
3,VIC,Hume,204,SA4,26,ICT Professionals,2026-07-01,4
3,VIC,Hume,204,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,53
3,VIC,Hume,204,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,13
3,VIC,Hume,204,SA4,2B,Information Professionals,2026-07-01,3
3,VIC,Hume,204,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,4
3,VIC,Hume,204,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,3
3,VIC,Hume,204,SA4,2E,Engineers,2026-07-01,7
3,VIC,Hume,204,SA4,2F,Science Professionals and Veterinarians,2026-07-01,4
3,VIC,Hume,204,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,41
3,VIC,Hume,204,SA4,2H,Medical Practitioners and Nurses,2026-07-01,125
2,VIC,Hume,204,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,141
3,VIC,Hume,204,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,12
3,VIC,Hume,204,SA4,32,Automotive and Engineering Trades,2026-07-01,44
3,VIC,Hume,204,SA4,33,Construction Trades,2026-07-01,13
3,VIC,Hume,204,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,13
3,VIC,Hume,204,SA4,35,Food Trades,2026-07-01,39
3,VIC,Hume,204,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,6
3,VIC,Hume,204,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,5
3,VIC,Hume,204,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,10
2,VIC,Hume,204,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,144
3,VIC,Hume,204,SA4,41,Health and Welfare Support Workers,2026-07-01,31
3,VIC,Hume,204,SA4,42,Carers and Aides,2026-07-01,89
3,VIC,Hume,204,SA4,43,Hospitality Workers,2026-07-01,11
3,VIC,Hume,204,SA4,44,Protective Service Workers,2026-07-01,5
3,VIC,Hume,204,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,9
2,VIC,Hume,204,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,108
3,VIC,Hume,204,SA4,55,Numerical Clerks,2026-07-01,12
3,VIC,Hume,204,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,2
3,VIC,Hume,204,SA4,59,Other Clerical and Administrative Workers,2026-07-01,22
3,VIC,Hume,204,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,9
3,VIC,Hume,204,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,64
2,VIC,Hume,204,SA4,6,SALES WORKERS,2026-07-01,59
3,VIC,Hume,204,SA4,61,Sales Representatives and Agents,2026-07-01,9
3,VIC,Hume,204,SA4,62,Sales Assistants and Salespersons,2026-07-01,45
3,VIC,Hume,204,SA4,63,Sales Support Workers,2026-07-01,5
2,VIC,Hume,204,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,38
3,VIC,Hume,204,SA4,71,Machine and Stationary Plant Operators,2026-07-01,9
3,VIC,Hume,204,SA4,72,Mobile Plant Operators,2026-07-01,9
3,VIC,Hume,204,SA4,7A,Drivers and Storepersons,2026-07-01,21
2,VIC,Hume,204,SA4,8,LABOURERS,2026-07-01,73
3,VIC,Hume,204,SA4,81,Cleaners and Laundry Workers,2026-07-01,21
3,VIC,Hume,204,SA4,82,Construction and Mining Labourers,2026-07-01,5
3,VIC,Hume,204,SA4,83,Factory Process Workers,2026-07-01,10
3,VIC,Hume,204,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,8
3,VIC,Hume,204,SA4,85,Food Preparation Assistants,2026-07-01,6
3,VIC,Hume,204,SA4,89,Other Labourers,2026-07-01,23
1,VIC,Latrobe - Gippsland,205,SA4,0,Latrobe - Gippsland TOTAL,2026-07-01,1223
2,VIC,Latrobe - Gippsland,205,SA4,1,MANAGERS,2026-07-01,96
3,VIC,Latrobe - Gippsland,205,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,6
3,VIC,Latrobe - Gippsland,205,SA4,12,Farmers and Farm Managers,2026-07-01,3
3,VIC,Latrobe - Gippsland,205,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,42
3,VIC,Latrobe - Gippsland,205,SA4,1A,Corporate Managers,2026-07-01,19
3,VIC,Latrobe - Gippsland,205,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,15
3,VIC,Latrobe - Gippsland,205,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,12
2,VIC,Latrobe - Gippsland,205,SA4,2,PROFESSIONALS,2026-07-01,387
3,VIC,Latrobe - Gippsland,205,SA4,21,Arts and Media Professionals,2026-07-01,3
3,VIC,Latrobe - Gippsland,205,SA4,24,Education Professionals,2026-07-01,26
3,VIC,Latrobe - Gippsland,205,SA4,26,ICT Professionals,2026-07-01,4
3,VIC,Latrobe - Gippsland,205,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,94
3,VIC,Latrobe - Gippsland,205,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,28
3,VIC,Latrobe - Gippsland,205,SA4,2B,Information Professionals,2026-07-01,7
3,VIC,Latrobe - Gippsland,205,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,7
3,VIC,Latrobe - Gippsland,205,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,6
3,VIC,Latrobe - Gippsland,205,SA4,2E,Engineers,2026-07-01,8
3,VIC,Latrobe - Gippsland,205,SA4,2F,Science Professionals and Veterinarians,2026-07-01,7
3,VIC,Latrobe - Gippsland,205,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,45
3,VIC,Latrobe - Gippsland,205,SA4,2H,Medical Practitioners and Nurses,2026-07-01,153
2,VIC,Latrobe - Gippsland,205,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,150
3,VIC,Latrobe - Gippsland,205,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,16
3,VIC,Latrobe - Gippsland,205,SA4,32,Automotive and Engineering Trades,2026-07-01,43
3,VIC,Latrobe - Gippsland,205,SA4,33,Construction Trades,2026-07-01,16
3,VIC,Latrobe - Gippsland,205,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,16
3,VIC,Latrobe - Gippsland,205,SA4,35,Food Trades,2026-07-01,36
3,VIC,Latrobe - Gippsland,205,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,8
3,VIC,Latrobe - Gippsland,205,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,7
3,VIC,Latrobe - Gippsland,205,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,7
2,VIC,Latrobe - Gippsland,205,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,215
3,VIC,Latrobe - Gippsland,205,SA4,41,Health and Welfare Support Workers,2026-07-01,46
3,VIC,Latrobe - Gippsland,205,SA4,42,Carers and Aides,2026-07-01,136
3,VIC,Latrobe - Gippsland,205,SA4,43,Hospitality Workers,2026-07-01,9
3,VIC,Latrobe - Gippsland,205,SA4,44,Protective Service Workers,2026-07-01,7
3,VIC,Latrobe - Gippsland,205,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,18
2,VIC,Latrobe - Gippsland,205,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,156
3,VIC,Latrobe - Gippsland,205,SA4,55,Numerical Clerks,2026-07-01,21
3,VIC,Latrobe - Gippsland,205,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,4
3,VIC,Latrobe - Gippsland,205,SA4,59,Other Clerical and Administrative Workers,2026-07-01,37
3,VIC,Latrobe - Gippsland,205,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,21
3,VIC,Latrobe - Gippsland,205,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,73
2,VIC,Latrobe - Gippsland,205,SA4,6,SALES WORKERS,2026-07-01,81
3,VIC,Latrobe - Gippsland,205,SA4,61,Sales Representatives and Agents,2026-07-01,14
3,VIC,Latrobe - Gippsland,205,SA4,62,Sales Assistants and Salespersons,2026-07-01,61
3,VIC,Latrobe - Gippsland,205,SA4,63,Sales Support Workers,2026-07-01,6
2,VIC,Latrobe - Gippsland,205,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,46
3,VIC,Latrobe - Gippsland,205,SA4,71,Machine and Stationary Plant Operators,2026-07-01,8
3,VIC,Latrobe - Gippsland,205,SA4,72,Mobile Plant Operators,2026-07-01,12
3,VIC,Latrobe - Gippsland,205,SA4,7A,Drivers and Storepersons,2026-07-01,26
2,VIC,Latrobe - Gippsland,205,SA4,8,LABOURERS,2026-07-01,91
3,VIC,Latrobe - Gippsland,205,SA4,81,Cleaners and Laundry Workers,2026-07-01,19
3,VIC,Latrobe - Gippsland,205,SA4,82,Construction and Mining Labourers,2026-07-01,7
3,VIC,Latrobe - Gippsland,205,SA4,83,Factory Process Workers,2026-07-01,11
3,VIC,Latrobe - Gippsland,205,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,22
3,VIC,Latrobe - Gippsland,205,SA4,85,Food Preparation Assistants,2026-07-01,6
3,VIC,Latrobe - Gippsland,205,SA4,89,Other Labourers,2026-07-01,27
1,VIC,North West,215,SA4,0,North West TOTAL,2026-07-01,899
2,VIC,North West,215,SA4,1,MANAGERS,2026-07-01,95
3,VIC,North West,215,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,6
3,VIC,North West,215,SA4,12,Farmers and Farm Managers,2026-07-01,6
3,VIC,North West,215,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,33
3,VIC,North West,215,SA4,1A,Corporate Managers,2026-07-01,21
3,VIC,North West,215,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,16
3,VIC,North West,215,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,12
2,VIC,North West,215,SA4,2,PROFESSIONALS,2026-07-01,283
3,VIC,North West,215,SA4,21,Arts and Media Professionals,2026-07-01,2
3,VIC,North West,215,SA4,24,Education Professionals,2026-07-01,23
3,VIC,North West,215,SA4,26,ICT Professionals,2026-07-01,4
3,VIC,North West,215,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,56
3,VIC,North West,215,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,23
3,VIC,North West,215,SA4,2B,Information Professionals,2026-07-01,4
3,VIC,North West,215,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,7
3,VIC,North West,215,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,3
3,VIC,North West,215,SA4,2E,Engineers,2026-07-01,6
3,VIC,North West,215,SA4,2F,Science Professionals and Veterinarians,2026-07-01,7
3,VIC,North West,215,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,35
3,VIC,North West,215,SA4,2H,Medical Practitioners and Nurses,2026-07-01,112
2,VIC,North West,215,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,107
3,VIC,North West,215,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,17
3,VIC,North West,215,SA4,32,Automotive and Engineering Trades,2026-07-01,36
3,VIC,North West,215,SA4,33,Construction Trades,2026-07-01,9
3,VIC,North West,215,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,11
3,VIC,North West,215,SA4,35,Food Trades,2026-07-01,23
3,VIC,North West,215,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,3
3,VIC,North West,215,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,5
3,VIC,North West,215,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,4
2,VIC,North West,215,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,123
3,VIC,North West,215,SA4,41,Health and Welfare Support Workers,2026-07-01,31
3,VIC,North West,215,SA4,42,Carers and Aides,2026-07-01,80
3,VIC,North West,215,SA4,43,Hospitality Workers,2026-07-01,6
