state,anzsic_level,nfd_indicator,anzsic_code,anzsic_title,industry_1_digit_code,date,employment_thousands
NSW,1,N,R,Arts and Recreation Services,R,2023-05-01,77.421369389209
NSW,1,N,R,Arts and Recreation Services,R,2023-08-01,77.8690524845052
NSW,1,N,R,Arts and Recreation Services,R,2023-11-01,78.3082356458158
NSW,1,N,R,Arts and Recreation Services,R,2024-02-01,78.7277172488573
NSW,1,N,R,Arts and Recreation Services,R,2024-05-01,79.1210038271954
NSW,1,N,R,Arts and Recreation Services,R,2024-08-01,79.4829064617955
NSW,1,N,R,Arts and Recreation Services,R,2024-11-01,79.8178286795472
NSW,1,N,R,Arts and Recreation Services,R,2025-02-01,80.130778161257
NSW,1,N,R,Arts and Recreation Services,R,2025-05-01,80.427525241367
NSW,1,N,R,Arts and Recreation Services,R,2025-08-01,80.713033467533
NSW,1,N,R,Arts and Recreation Services,R,2025-11-01,80.9879785947294
NSW,1,N,R,Arts and Recreation Services,R,2026-02-01,81.255358400536
NSW,1,N,S,Other Services,S,1986-08-01,105.151490817964
NSW,1,N,S,Other Services,S,1986-11-01,105.780460032347
NSW,1,N,S,Other Services,S,1987-02-01,106.409953926282
NSW,1,N,S,Other Services,S,1987-05-01,107.040623538522
NSW,1,N,S,Other Services,S,1987-08-01,107.670825102657
NSW,1,N,S,Other Services,S,1987-11-01,108.297509140359
NSW,1,N,S,Other Services,S,1988-02-01,108.917470720583
NSW,1,N,S,Other Services,S,1988-05-01,109.525113389972
NSW,1,N,S,Other Services,S,1988-08-01,110.10961321863
NSW,1,N,S,Other Services,S,1988-11-01,110.662665858097
NSW,1,N,S,Other Services,S,1989-02-01,111.182367366293
NSW,1,N,S,Other Services,S,1989-05-01,111.670407513839
NSW,1,N,S,Other Services,S,1989-08-01,112.126617810399
NSW,1,N,S,Other Services,S,1989-11-01,112.553075825445
NSW,1,N,S,Other Services,S,1990-02-01,112.955449489394
NSW,1,N,S,Other Services,S,1990-05-01,113.345212895853
NSW,1,N,S,Other Services,S,1990-08-01,113.732545887739
NSW,1,N,S,Other Services,S,1990-11-01,114.131438444816
NSW,1,N,S,Other Services,S,1991-02-01,114.55280620094
NSW,1,N,S,Other Services,S,1991-05-01,115.004667734107
NSW,1,N,S,Other Services,S,1991-08-01,115.490030516676
NSW,1,N,S,Other Services,S,1991-11-01,116.013295379288
NSW,1,N,S,Other Services,S,1992-02-01,116.577428125575
NSW,1,N,S,Other Services,S,1992-05-01,117.18662161157
NSW,1,N,S,Other Services,S,1992-08-01,117.844799086249
NSW,1,N,S,Other Services,S,1992-11-01,118.556223087126
NSW,1,N,S,Other Services,S,1993-02-01,119.326773753754
NSW,1,N,S,Other Services,S,1993-05-01,120.159295351956
NSW,1,N,S,Other Services,S,1993-08-01,121.053569760454
NSW,1,N,S,Other Services,S,1993-11-01,122.008248922378
NSW,1,N,S,Other Services,S,1994-02-01,123.018661435906
NSW,1,N,S,Other Services,S,1994-05-01,124.079587163994
NSW,1,N,S,Other Services,S,1994-08-01,125.178845080833
NSW,1,N,S,Other Services,S,1994-11-01,126.29453517759
NSW,1,N,S,Other Services,S,1995-02-01,127.406304273922
NSW,1,N,S,Other Services,S,1995-05-01,128.492716564158
NSW,1,N,S,Other Services,S,1995-08-01,129.532264477928
NSW,1,N,S,Other Services,S,1995-11-01,130.502317184834
NSW,1,N,S,Other Services,S,1996-02-01,131.38297194635
NSW,1,N,S,Other Services,S,1996-05-01,132.163077180958
NSW,1,N,S,Other Services,S,1996-08-01,132.842986146607
NSW,1,N,S,Other Services,S,1996-11-01,133.428534742999
NSW,1,N,S,Other Services,S,1997-02-01,133.928514525808
NSW,1,N,S,Other Services,S,1997-05-01,134.353639080676
NSW,1,N,S,Other Services,S,1997-08-01,134.709889710753
NSW,1,N,S,Other Services,S,1997-11-01,135.001066061649
NSW,1,N,S,Other Services,S,1998-02-01,135.225521154805
NSW,1,N,S,Other Services,S,1998-05-01,135.384772484069
NSW,1,N,S,Other Services,S,1998-08-01,135.483756960244
NSW,1,N,S,Other Services,S,1998-11-01,135.530398030528
NSW,1,N,S,Other Services,S,1999-02-01,135.527281006532
NSW,1,N,S,Other Services,S,1999-05-01,135.47917152031
NSW,1,N,S,Other Services,S,1999-08-01,135.393681978621
NSW,1,N,S,Other Services,S,1999-11-01,135.281827238643
NSW,1,N,S,Other Services,S,2000-02-01,135.156605899191
NSW,1,N,S,Other Services,S,2000-05-01,135.029594028075
NSW,1,N,S,Other Services,S,2000-08-01,134.908578938425
NSW,1,N,S,Other Services,S,2000-11-01,134.802237643075
NSW,1,N,S,Other Services,S,2001-02-01,134.721068140423
NSW,1,N,S,Other Services,S,2001-05-01,134.673148696367
NSW,1,N,S,Other Services,S,2001-08-01,134.662389082164
NSW,1,N,S,Other Services,S,2001-11-01,134.688049878845
NSW,1,N,S,Other Services,S,2002-02-01,134.750579066478
NSW,1,N,S,Other Services,S,2002-05-01,134.848146765349
NSW,1,N,S,Other Services,S,2002-08-01,134.976013446168
NSW,1,N,S,Other Services,S,2002-11-01,135.130416572257
NSW,1,N,S,Other Services,S,2003-02-01,135.308797132152
NSW,1,N,S,Other Services,S,2003-05-01,135.504826451943
NSW,1,N,S,Other Services,S,2003-08-01,135.713848176357
NSW,1,N,S,Other Services,S,2003-11-01,135.929990695451
NSW,1,N,S,Other Services,S,2004-02-01,136.14841512675
NSW,1,N,S,Other Services,S,2004-05-01,136.36480070686
NSW,1,N,S,Other Services,S,2004-08-01,136.578332867295
NSW,1,N,S,Other Services,S,2004-11-01,136.791385774582
NSW,1,N,S,Other Services,S,2005-02-01,137.010520050234
NSW,1,N,S,Other Services,S,2005-05-01,137.246147716736
NSW,1,N,S,Other Services,S,2005-08-01,137.510872878634
NSW,1,N,S,Other Services,S,2005-11-01,137.813054608353
NSW,1,N,S,Other Services,S,2006-02-01,138.157135769927
NSW,1,N,S,Other Services,S,2006-05-01,138.545437008996
NSW,1,N,S,Other Services,S,2006-08-01,138.975595848574
NSW,1,N,S,Other Services,S,2006-11-01,139.445685507137
NSW,1,N,S,Other Services,S,2007-02-01,139.952392171048
NSW,1,N,S,Other Services,S,2007-05-01,140.482866660399
NSW,1,N,S,Other Services,S,2007-08-01,141.013759976317
NSW,1,N,S,Other Services,S,2007-11-01,141.520255141187
NSW,1,N,S,Other Services,S,2008-02-01,141.984772501993
NSW,1,N,S,Other Services,S,2008-05-01,142.40320392199
NSW,1,N,S,Other Services,S,2008-08-01,142.773565195
NSW,1,N,S,Other Services,S,2008-11-01,143.098289752587
NSW,1,N,S,Other Services,S,2009-02-01,143.384728914593
NSW,1,N,S,Other Services,S,2009-05-01,143.6415330275
NSW,1,N,S,Other Services,S,2009-08-01,143.876622757208
NSW,1,N,S,Other Services,S,2009-11-01,144.098098490836
NSW,1,N,S,Other Services,S,2010-02-01,144.312542917952
NSW,1,N,S,Other Services,S,2010-05-01,144.519217068462
NSW,1,N,S,Other Services,S,2010-08-01,144.720374453637
NSW,1,N,S,Other Services,S,2010-11-01,144.918569784695
NSW,1,N,S,Other Services,S,2011-02-01,145.11639480728
NSW,1,N,S,Other Services,S,2011-05-01,145.317714493912
NSW,1,N,S,Other Services,S,2011-08-01,145.521308330889
NSW,1,N,S,Other Services,S,2011-11-01,145.729869300918
NSW,1,N,S,Other Services,S,2012-02-01,145.952534425819
NSW,1,N,S,Other Services,S,2012-05-01,146.196350002612
NSW,1,N,S,Other Services,S,2012-08-01,146.472053108927
NSW,1,N,S,Other Services,S,2012-11-01,146.779806313272
NSW,1,N,S,Other Services,S,2013-02-01,147.113278288496
NSW,1,N,S,Other Services,S,2013-05-01,147.462867263796
NSW,1,N,S,Other Services,S,2013-08-01,147.816025320959
NSW,1,N,S,Other Services,S,2013-11-01,148.157787482303
NSW,1,N,S,Other Services,S,2014-02-01,148.466356859082
NSW,1,N,S,Other Services,S,2014-05-01,148.722031572452
NSW,1,N,S,Other Services,S,2014-08-01,148.914558362123
NSW,1,N,S,Other Services,S,2014-11-01,149.053540904374
NSW,1,N,S,Other Services,S,2015-02-01,149.151775951071
NSW,1,N,S,Other Services,S,2015-05-01,149.216412851775
NSW,1,N,S,Other Services,S,2015-08-01,149.260971782089
NSW,1,N,S,Other Services,S,2015-11-01,149.302759373838
NSW,1,N,S,Other Services,S,2016-02-01,149.362987173443
NSW,1,N,S,Other Services,S,2016-05-01,149.461365411212
NSW,1,N,S,Other Services,S,2016-08-01,149.607744783713
NSW,1,N,S,Other Services,S,2016-11-01,149.812852246191
NSW,1,N,S,Other Services,S,2017-02-01,150.089505094875
NSW,1,N,S,Other Services,S,2017-05-01,150.442102976154
NSW,1,N,S,Other Services,S,2017-08-01,150.869882739736
NSW,1,N,S,Other Services,S,2017-11-01,151.36853861613
NSW,1,N,S,Other Services,S,2018-02-01,151.926052603452
NSW,1,N,S,Other Services,S,2018-05-01,152.53789116268
NSW,1,N,S,Other Services,S,2018-08-01,153.19808347198
NSW,1,N,S,Other Services,S,2018-11-01,153.894475458694
NSW,1,N,S,Other Services,S,2019-02-01,154.610255754601
NSW,1,N,S,Other Services,S,2019-05-01,155.323591008266
NSW,1,N,S,Other Services,S,2019-08-01,156.020276799652
NSW,1,N,S,Other Services,S,2019-11-01,156.696611782206
NSW,1,N,S,Other Services,S,2020-02-01,157.354285234858
NSW,1,N,S,Other Services,S,2021-02-01,159.682579295676
NSW,1,N,S,Other Services,S,2021-05-01,160.146328489611
NSW,1,N,S,Other Services,S,2021-08-01,160.55189476898
NSW,1,N,S,Other Services,S,2021-11-01,160.902303852168
NSW,1,N,S,Other Services,S,2022-02-01,161.204236578091
NSW,1,N,S,Other Services,S,2022-05-01,161.467356134337
NSW,1,N,S,Other Services,S,2022-08-01,161.69817571929
NSW,1,N,S,Other Services,S,2022-11-01,161.91138732682
NSW,1,N,S,Other Services,S,2023-02-01,162.125323652232
NSW,1,N,S,Other Services,S,2023-05-01,162.355778553731
NSW,1,N,S,Other Services,S,2023-08-01,162.61948236985
NSW,1,N,S,Other Services,S,2023-11-01,162.927246395686
NSW,1,N,S,Other Services,S,2024-02-01,163.288417837718
NSW,1,N,S,Other Services,S,2024-05-01,163.711286718419
NSW,1,N,S,Other Services,S,2024-08-01,164.202361737919
NSW,1,N,S,Other Services,S,2024-11-01,164.75866277808
NSW,1,N,S,Other Services,S,2025-02-01,165.369182664793
NSW,1,N,S,Other Services,S,2025-05-01,166.026613630418
NSW,1,N,S,Other Services,S,2025-08-01,166.720063784765
NSW,1,N,S,Other Services,S,2025-11-01,167.428432831153
NSW,1,N,S,Other Services,S,2026-02-01,168.139776699686
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1986-08-01,4.64236821568412
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1986-11-01,4.57741094283984
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1987-02-01,4.51192966407893
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1987-05-01,4.44617157033914
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1987-08-01,4.38095897615498
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1987-11-01,4.31725376626851
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1988-02-01,4.25769902965307
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1988-05-01,4.20384263669524
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1988-08-01,4.15567765243115
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1988-11-01,4.11140738417914
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1989-02-01,4.06888845806686
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1989-05-01,4.02602084739326
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1989-08-01,3.98007018067033
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1989-11-01,3.9284343729891
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1990-02-01,3.86955885636633
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1990-05-01,3.80225297100469
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1990-08-01,3.72496782442876
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1990-11-01,3.63761163516491
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1991-02-01,3.54087528103942
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1991-05-01,3.43597743694691
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1991-08-01,3.32372577707314
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1991-11-01,3.20654850713296
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1992-02-01,3.08851080422341
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1992-05-01,2.97436798311753
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1992-08-01,2.8672192865998
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1992-11-01,2.76882369046614
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1993-02-01,2.68073061893737
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1993-05-01,2.6040960001436
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1993-08-01,2.53962545334663
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1993-11-01,2.48838249329276
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1994-02-01,2.45128424426427
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1994-05-01,2.42877443810697
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1994-08-01,2.42085057093338
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1994-11-01,2.42707931051654
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1995-02-01,2.44741408936118
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1995-05-01,2.48183508253078
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1995-08-01,2.53049733221293
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1995-11-01,2.59302173406555
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1996-02-01,2.66928920583442
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1996-05-01,2.75905405415545
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1996-08-01,2.86118722872603
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1996-11-01,2.97452080858403
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1997-02-01,3.09786230853616
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1997-05-01,3.22898377015616
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1997-08-01,3.36509423983241
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1997-11-01,3.50346336526275
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1998-02-01,3.64069060787099
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1998-05-01,3.77342023282365
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1998-08-01,3.89759129156475
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1998-11-01,4.00992621621258
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1999-02-01,4.10893015130107
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1999-05-01,4.19302504922124
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1999-08-01,4.25972030096188
NT,1,N,A,"Agriculture, Forestry and Fishing",A,1999-11-01,4.30614078392065
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2000-02-01,4.33103140581472
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2000-05-01,4.33426730359841
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2000-08-01,4.31502424815839
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2000-11-01,4.27322482728542
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2001-02-01,4.21053504736346
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2001-05-01,4.12909669416384
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2001-08-01,4.03065616021802
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2001-11-01,3.91753853206932
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2002-02-01,3.79317427751608
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2002-05-01,3.66165474611679
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2002-08-01,3.52684743884446
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2002-11-01,3.39280662324677
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2003-02-01,3.26396680139323
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2003-05-01,3.1434523835593
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2003-08-01,3.0331833108847
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2003-11-01,2.93421793902895
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2004-02-01,2.84802133580811
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2004-05-01,2.77586488816304
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2004-08-01,2.71841701662733
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2004-11-01,2.67562032681782
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2005-02-01,2.64713797579868
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2005-05-01,2.6325743762395
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2005-08-01,2.63152778759271
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2005-11-01,2.64353233418415
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2006-02-01,2.66775381365547
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2006-05-01,2.70245180233215
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2006-08-01,2.74518620698052
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2006-11-01,2.79370792167478
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2007-02-01,2.84644828906797
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2007-05-01,2.90184471716519
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2007-08-01,2.95798360809404
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2007-11-01,3.0134817520396
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2008-02-01,3.06844959073031
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2008-05-01,3.12360744337116
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2008-08-01,3.17817278278764
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2008-11-01,3.23069409686395
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2009-02-01,3.28024007089382
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2009-05-01,3.32576044312011
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2009-08-01,3.36608799280145
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2009-11-01,3.40013222636255
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2010-02-01,3.42773633796332
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2010-05-01,3.44829991279817
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2010-08-01,3.46055856339008
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2010-11-01,3.46298481160327
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2011-02-01,3.45469848094487
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2011-05-01,3.434393839123
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2011-08-01,3.40013149122317
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2011-11-01,3.35008526247523
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2012-02-01,3.28426025533524
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2012-05-01,3.20339283190635
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2012-08-01,3.10820794384099
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2012-11-01,3.00143737564039
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2013-02-01,2.88810562704927
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2013-05-01,2.77270186040612
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2013-08-01,2.65894201928874
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2013-11-01,2.55065005470448
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2014-02-01,2.45098729063969
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2014-05-01,2.36267776522957
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2014-08-01,2.28767034876322
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2014-11-01,2.22731060303997
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2015-02-01,2.18300401395779
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2015-05-01,2.15605212876669
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2015-08-01,2.14691879419334
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2015-11-01,2.15548092336992
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2016-02-01,2.18123757307749
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2016-05-01,2.22269106361213
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2016-08-01,2.27735405385894
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2016-11-01,2.34208912114479
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2017-02-01,2.41453316592808
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2017-05-01,2.49257685662495
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2017-08-01,2.57386232722689
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2017-11-01,2.6563297673885
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2018-02-01,2.7383508531083
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2018-05-01,2.81870425716816
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2018-08-01,2.89597973074531
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2018-11-01,2.96896064549028
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2019-02-01,3.03765156227084
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2019-05-01,3.10163166044009
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2019-08-01,3.16012813857933
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2019-11-01,3.21227194090985
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2020-02-01,3.25776024219134
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2020-05-01,3.29681770560054
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2020-08-01,3.32904054860414
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2020-11-01,3.35399433970913
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2021-02-01,3.37252621752294
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2021-05-01,3.38552754083358
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2021-08-01,3.39318200555915
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2021-11-01,3.39604206162979
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2022-02-01,3.39452682887382
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2022-05-01,3.38942361017047
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2022-08-01,3.38114970444153
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2022-11-01,3.37045933102159
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2023-02-01,3.35876582216095
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2023-05-01,3.34701129417227
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2023-08-01,3.33575096557119
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2023-11-01,3.32526893185989
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2024-02-01,3.3160468880354
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2024-05-01,3.30797506126858
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2024-08-01,3.30042158311615
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2024-11-01,3.29282954620159
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2025-02-01,3.28532644420501
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2025-05-01,3.27845060108476
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2025-08-01,3.27212392617558
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2025-11-01,3.26611365673572
NT,1,N,A,"Agriculture, Forestry and Fishing",A,2026-02-01,3.26049903697493
NT,1,N,B,Mining,B,1986-08-01,4.24570154287225
NT,1,N,B,Mining,B,1986-11-01,4.197017476587
NT,1,N,B,Mining,B,1987-02-01,4.14816944242292
NT,1,N,B,Mining,B,1987-05-01,4.09901352965931
NT,1,N,B,Mining,B,1987-08-01,4.04979702747198
NT,1,N,B,Mining,B,1987-11-01,4.0010568283502
NT,1,N,B,Mining,B,1988-02-01,3.9532140995323
NT,1,N,B,Mining,B,1988-05-01,3.90703533866682
NT,1,N,B,Mining,B,1988-08-01,3.86228289395072
NT,1,N,B,Mining,B,1988-11-01,3.81796717991712
NT,1,N,B,Mining,B,1989-02-01,3.77284852616023
NT,1,N,B,Mining,B,1989-05-01,3.72573706043299
NT,1,N,B,Mining,B,1989-08-01,3.67557837407969
NT,1,N,B,Mining,B,1989-11-01,3.62155640024373
NT,1,N,B,Mining,B,1990-02-01,3.56315372167694
NT,1,N,B,Mining,B,1990-05-01,3.49968873700854
NT,1,N,B,Mining,B,1990-08-01,3.43058389654226
NT,1,N,B,Mining,B,1990-11-01,3.35580973206838
NT,1,N,B,Mining,B,1991-02-01,3.2767389800354
NT,1,N,B,Mining,B,1991-05-01,3.19621213738654
NT,1,N,B,Mining,B,1991-08-01,3.11712361230837
NT,1,N,B,Mining,B,1991-11-01,3.04234502044003
NT,1,N,B,Mining,B,1992-02-01,2.97469812124064
NT,1,N,B,Mining,B,1992-05-01,2.9164410588582
NT,1,N,B,Mining,B,1992-08-01,2.86908275351779
NT,1,N,B,Mining,B,1992-11-01,2.83363792191298
NT,1,N,B,Mining,B,1993-02-01,2.81037885590108
NT,1,N,B,Mining,B,1993-05-01,2.79916947672417
NT,1,N,B,Mining,B,1993-08-01,2.79907279388736
NT,1,N,B,Mining,B,1993-11-01,2.8086458180047
NT,1,N,B,Mining,B,1994-02-01,2.82634560176686
NT,1,N,B,Mining,B,1994-05-01,2.85072687288326
NT,1,N,B,Mining,B,1994-08-01,2.87975935783487
NT,1,N,B,Mining,B,1994-11-01,2.91122956822666
NT,1,N,B,Mining,B,1995-02-01,2.94322487715175
NT,1,N,B,Mining,B,1995-05-01,2.97401647050528
NT,1,N,B,Mining,B,1995-08-01,3.00232829048203
NT,1,N,B,Mining,B,1995-11-01,3.02680728179778
NT,1,N,B,Mining,B,1996-02-01,3.04593605150311
NT,1,N,B,Mining,B,1996-05-01,3.05820524256799
NT,1,N,B,Mining,B,1996-08-01,3.06241660630817
NT,1,N,B,Mining,B,1996-11-01,3.05749224174779
NT,1,N,B,Mining,B,1997-02-01,3.04278723971979
NT,1,N,B,Mining,B,1997-05-01,3.01800418879477
NT,1,N,B,Mining,B,1997-08-01,2.98336873972826
NT,1,N,B,Mining,B,1997-11-01,2.93912470881887
NT,1,N,B,Mining,B,1998-02-01,2.88551000975205
NT,1,N,B,Mining,B,1998-05-01,2.82338921191511
NT,1,N,B,Mining,B,1998-08-01,2.75408148069875
NT,1,N,B,Mining,B,1998-11-01,2.6790544275074
NT,1,N,B,Mining,B,1999-02-01,2.59973328717706
NT,1,N,B,Mining,B,1999-05-01,2.51743220725166
NT,1,N,B,Mining,B,1999-08-01,2.43367516656687
NT,1,N,B,Mining,B,1999-11-01,2.34998091388712
NT,1,N,B,Mining,B,2000-02-01,2.26816244990319
NT,1,N,B,Mining,B,2000-05-01,2.18996662343499
NT,1,N,B,Mining,B,2000-08-01,2.11713998304979
NT,1,N,B,Mining,B,2000-11-01,2.05112251158312
NT,1,N,B,Mining,B,2001-02-01,1.99318820076693
NT,1,N,B,Mining,B,2001-05-01,1.94448735934088
