anzsco_code,occupation,state,share_pct
711513,Plastics Fabricators and Welders,ACT,0.3
711514,Plastics Production Machine Operators (General),NSW,25.1
711514,Plastics Production Machine Operators (General),VIC,43.5
711514,Plastics Production Machine Operators (General),QLD,17.3
711514,Plastics Production Machine Operators (General),SA,7.9
711514,Plastics Production Machine Operators (General),WA,5.4
711514,Plastics Production Machine Operators (General),TAS,0.5
711514,Plastics Production Machine Operators (General),NT,0
711514,Plastics Production Machine Operators (General),ACT,0
711515,Reinforced Plastic and Composite Production Workers,NSW,24.9
711515,Reinforced Plastic and Composite Production Workers,VIC,22.3
711515,Reinforced Plastic and Composite Production Workers,QLD,28.9
711515,Reinforced Plastic and Composite Production Workers,SA,7.1
711515,Reinforced Plastic and Composite Production Workers,WA,9.6
711515,Reinforced Plastic and Composite Production Workers,TAS,6.9
711515,Reinforced Plastic and Composite Production Workers,NT,0
711515,Reinforced Plastic and Composite Production Workers,ACT,0
711516,Rubber Production Machine Operators,NSW,23.6
711516,Rubber Production Machine Operators,VIC,21
711516,Rubber Production Machine Operators,QLD,17.6
711516,Rubber Production Machine Operators,SA,5.8
711516,Rubber Production Machine Operators,WA,30.8
711516,Rubber Production Machine Operators,TAS,1.3
711516,Rubber Production Machine Operators,NT,0.3
711516,Rubber Production Machine Operators,ACT,0
711599,Other Plastics and Rubber Production Machine Operators,NSW,15.5
711599,Other Plastics and Rubber Production Machine Operators,VIC,45.3
711599,Other Plastics and Rubber Production Machine Operators,QLD,20.9
711599,Other Plastics and Rubber Production Machine Operators,SA,6.1
711599,Other Plastics and Rubber Production Machine Operators,WA,5.4
711599,Other Plastics and Rubber Production Machine Operators,TAS,2
711599,Other Plastics and Rubber Production Machine Operators,NT,0
711599,Other Plastics and Rubber Production Machine Operators,ACT,0
711711,Footwear Production Machine Operators,NSW,29.4
711711,Footwear Production Machine Operators,VIC,40.4
711711,Footwear Production Machine Operators,QLD,6.6
711711,Footwear Production Machine Operators,SA,19.9
711711,Footwear Production Machine Operators,WA,5.9
711711,Footwear Production Machine Operators,TAS,0
711711,Footwear Production Machine Operators,NT,0
711711,Footwear Production Machine Operators,ACT,0
711712,Hide and Skin Processing Machine Operators,NSW,32.3
711712,Hide and Skin Processing Machine Operators,VIC,27.7
711712,Hide and Skin Processing Machine Operators,QLD,29
711712,Hide and Skin Processing Machine Operators,SA,7.1
711712,Hide and Skin Processing Machine Operators,WA,4.5
711712,Hide and Skin Processing Machine Operators,TAS,0
711712,Hide and Skin Processing Machine Operators,NT,0
711712,Hide and Skin Processing Machine Operators,ACT,0
711713,Knitting Machine Operators,NSW,5.6
711713,Knitting Machine Operators,VIC,75.9
711713,Knitting Machine Operators,QLD,0
711713,Knitting Machine Operators,SA,9.3
711713,Knitting Machine Operators,WA,0
711713,Knitting Machine Operators,TAS,5.6
711713,Knitting Machine Operators,NT,0
711713,Knitting Machine Operators,ACT,0
711714,Textile Dyeing and Finishing Machine Operators,NSW,19.1
711714,Textile Dyeing and Finishing Machine Operators,VIC,58.5
711714,Textile Dyeing and Finishing Machine Operators,QLD,6.4
711714,Textile Dyeing and Finishing Machine Operators,SA,3.2
711714,Textile Dyeing and Finishing Machine Operators,WA,4.3
711714,Textile Dyeing and Finishing Machine Operators,TAS,3.2
711714,Textile Dyeing and Finishing Machine Operators,NT,0
711714,Textile Dyeing and Finishing Machine Operators,ACT,0
711715,Weaving Machine Operators,NSW,11.3
711715,Weaving Machine Operators,VIC,71.9
711715,Weaving Machine Operators,QLD,7.7
711715,Weaving Machine Operators,SA,3.2
711715,Weaving Machine Operators,WA,2.3
711715,Weaving Machine Operators,TAS,2.7
711715,Weaving Machine Operators,NT,0
711715,Weaving Machine Operators,ACT,0
711716,Yarn Carding and Spinning Machine Operators,NSW,47.9
711716,Yarn Carding and Spinning Machine Operators,VIC,19.5
711716,Yarn Carding and Spinning Machine Operators,QLD,28.4
711716,Yarn Carding and Spinning Machine Operators,SA,1.4
711716,Yarn Carding and Spinning Machine Operators,WA,1.9
711716,Yarn Carding and Spinning Machine Operators,TAS,0
711716,Yarn Carding and Spinning Machine Operators,NT,0
711716,Yarn Carding and Spinning Machine Operators,ACT,0
711799,Other Textile and Footwear Production Machine Operators,NSW,25.2
711799,Other Textile and Footwear Production Machine Operators,VIC,44.8
711799,Other Textile and Footwear Production Machine Operators,QLD,20.1
711799,Other Textile and Footwear Production Machine Operators,SA,5.1
711799,Other Textile and Footwear Production Machine Operators,WA,4.3
711799,Other Textile and Footwear Production Machine Operators,TAS,1.3
711799,Other Textile and Footwear Production Machine Operators,NT,0
711799,Other Textile and Footwear Production Machine Operators,ACT,0.8
711911,Chemical Production Machine Operators,NSW,33.1
711911,Chemical Production Machine Operators,VIC,33.8
711911,Chemical Production Machine Operators,QLD,14.4
711911,Chemical Production Machine Operators,SA,4
711911,Chemical Production Machine Operators,WA,12.4
711911,Chemical Production Machine Operators,TAS,1.6
711911,Chemical Production Machine Operators,NT,0.4
711911,Chemical Production Machine Operators,ACT,0.1
711912,Motion Picture Projectionists,NSW,34.3
711912,Motion Picture Projectionists,VIC,30.3
711912,Motion Picture Projectionists,QLD,13.1
711912,Motion Picture Projectionists,SA,12.1
711912,Motion Picture Projectionists,WA,7.1
711912,Motion Picture Projectionists,TAS,0
711912,Motion Picture Projectionists,NT,0
711912,Motion Picture Projectionists,ACT,3
711913,Sand Blasters,NSW,23.3
711913,Sand Blasters,VIC,18.8
711913,Sand Blasters,QLD,31.7
711913,Sand Blasters,SA,8.4
711913,Sand Blasters,WA,14.5
711913,Sand Blasters,TAS,2.5
711913,Sand Blasters,NT,0.4
711913,Sand Blasters,ACT,0
711914,Sterilisation Technicians,NSW,31.5
711914,Sterilisation Technicians,VIC,27.8
711914,Sterilisation Technicians,QLD,13.8
711914,Sterilisation Technicians,SA,9.3
711914,Sterilisation Technicians,WA,12.1
711914,Sterilisation Technicians,TAS,2.7
711914,Sterilisation Technicians,NT,0.9
711914,Sterilisation Technicians,ACT,1.9
711999,Machine Operators (not covered elsewhere),NSW,23.7
711999,Machine Operators (not covered elsewhere),VIC,26.1
711999,Machine Operators (not covered elsewhere),QLD,26.2
711999,Machine Operators (not covered elsewhere),SA,5.9
711999,Machine Operators (not covered elsewhere),WA,14.6
711999,Machine Operators (not covered elsewhere),TAS,1.7
711999,Machine Operators (not covered elsewhere),NT,0.6
711999,Machine Operators (not covered elsewhere),ACT,1.2
712211,Drillers,NSW,13.9
712211,Drillers,VIC,9
712211,Drillers,QLD,25
712211,Drillers,SA,6.9
712211,Drillers,WA,42.3
712211,Drillers,TAS,2.1
712211,Drillers,NT,0.7
712211,Drillers,ACT,0.1
712212,Miners,NSW,26.1
712212,Miners,VIC,3
712212,Miners,QLD,31.8
712212,Miners,SA,4.8
712212,Miners,WA,31.6
712212,Miners,TAS,1.6
712212,Miners,NT,1.2
712212,Miners,ACT,0
712213,Shot Firers,NSW,17.4
712213,Shot Firers,VIC,2.5
712213,Shot Firers,QLD,28.1
712213,Shot Firers,SA,4.3
712213,Shot Firers,WA,44.5
712213,Shot Firers,TAS,2
712213,Shot Firers,NT,1
712213,Shot Firers,ACT,0.3
712911,Boiler and Engine Operators,NSW,19.5
712911,Boiler and Engine Operators,VIC,17.3
712911,Boiler and Engine Operators,QLD,39.3
712911,Boiler and Engine Operators,SA,13.6
712911,Boiler and Engine Operators,WA,3.7
712911,Boiler and Engine Operators,TAS,6.6
712911,Boiler and Engine Operators,NT,0
712911,Boiler and Engine Operators,ACT,0
712912,Bulk Materials Handling Plant Operators,NSW,23.9
712912,Bulk Materials Handling Plant Operators,VIC,14.8
712912,Bulk Materials Handling Plant Operators,QLD,21.6
712912,Bulk Materials Handling Plant Operators,SA,10.5
712912,Bulk Materials Handling Plant Operators,WA,27.8
712912,Bulk Materials Handling Plant Operators,TAS,0.8
712912,Bulk Materials Handling Plant Operators,NT,0.8
712912,Bulk Materials Handling Plant Operators,ACT,0
712913,Cement Production Plant Operators,NSW,28.3
712913,Cement Production Plant Operators,VIC,15.4
712913,Cement Production Plant Operators,QLD,24.4
712913,Cement Production Plant Operators,SA,10
712913,Cement Production Plant Operators,WA,15.1
712913,Cement Production Plant Operators,TAS,3.5
712913,Cement Production Plant Operators,NT,2.3
712913,Cement Production Plant Operators,ACT,0
712914,Concrete Batching Plant Operators,NSW,27.9
712914,Concrete Batching Plant Operators,VIC,19.8
712914,Concrete Batching Plant Operators,QLD,30.7
712914,Concrete Batching Plant Operators,SA,6.1
712914,Concrete Batching Plant Operators,WA,10
712914,Concrete Batching Plant Operators,TAS,3.2
712914,Concrete Batching Plant Operators,NT,1
712914,Concrete Batching Plant Operators,ACT,1.3
712915,Concrete Pump Operators,NSW,30.2
712915,Concrete Pump Operators,VIC,27.8
712915,Concrete Pump Operators,QLD,26.1
712915,Concrete Pump Operators,SA,5
712915,Concrete Pump Operators,WA,8.1
712915,Concrete Pump Operators,TAS,1.3
712915,Concrete Pump Operators,NT,0.4
712915,Concrete Pump Operators,ACT,0.8
712916,Paper and Pulp Mill Operators,NSW,25.6
712916,Paper and Pulp Mill Operators,VIC,50.4
712916,Paper and Pulp Mill Operators,QLD,8.5
712916,Paper and Pulp Mill Operators,SA,3.5
712916,Paper and Pulp Mill Operators,WA,2.7
712916,Paper and Pulp Mill Operators,TAS,8.8
712916,Paper and Pulp Mill Operators,NT,0
712916,Paper and Pulp Mill Operators,ACT,0
712917,Railway Signal Operators,NSW,31.5
712917,Railway Signal Operators,VIC,25.8
712917,Railway Signal Operators,QLD,22.7
712917,Railway Signal Operators,SA,3.7
712917,Railway Signal Operators,WA,13.7
712917,Railway Signal Operators,TAS,2.1
712917,Railway Signal Operators,NT,0.7
712917,Railway Signal Operators,ACT,0.9
712918,Train Controllers,NSW,30.9
712918,Train Controllers,VIC,19
712918,Train Controllers,QLD,26.8
712918,Train Controllers,SA,6.4
712918,Train Controllers,WA,15.7
712918,Train Controllers,TAS,0.7
712918,Train Controllers,NT,0
712918,Train Controllers,ACT,0
712921,Waste Water and Water Plant Operators,NSW,30.7
712921,Waste Water and Water Plant Operators,VIC,19.3
712921,Waste Water and Water Plant Operators,QLD,24.8
712921,Waste Water and Water Plant Operators,SA,5.9
712921,Waste Water and Water Plant Operators,WA,13
712921,Waste Water and Water Plant Operators,TAS,4.4
712921,Waste Water and Water Plant Operators,NT,1.3
712921,Waste Water and Water Plant Operators,ACT,0.6
712922,Weighbridge Operators,NSW,33.5
712922,Weighbridge Operators,VIC,22.3
712922,Weighbridge Operators,QLD,24.8
712922,Weighbridge Operators,SA,5.9
712922,Weighbridge Operators,WA,8.7
712922,Weighbridge Operators,TAS,2
712922,Weighbridge Operators,NT,0.9
712922,Weighbridge Operators,ACT,1.9
712999,Stationary Plant Operators (not covered elsewhere),NSW,18.6
712999,Stationary Plant Operators (not covered elsewhere),VIC,12.7
712999,Stationary Plant Operators (not covered elsewhere),QLD,21
712999,Stationary Plant Operators (not covered elsewhere),SA,8.8
712999,Stationary Plant Operators (not covered elsewhere),WA,31.7
712999,Stationary Plant Operators (not covered elsewhere),TAS,5
712999,Stationary Plant Operators (not covered elsewhere),NT,1.2
712999,Stationary Plant Operators (not covered elsewhere),ACT,0.9
721111,Agricultural and Horticultural Mobile Plant Operators,NSW,23.6
721111,Agricultural and Horticultural Mobile Plant Operators,VIC,19.7
721111,Agricultural and Horticultural Mobile Plant Operators,QLD,31
721111,Agricultural and Horticultural Mobile Plant Operators,SA,10
721111,Agricultural and Horticultural Mobile Plant Operators,WA,10.6
721111,Agricultural and Horticultural Mobile Plant Operators,TAS,4.4
721111,Agricultural and Horticultural Mobile Plant Operators,NT,0.5
721111,Agricultural and Horticultural Mobile Plant Operators,ACT,0.2
721112,Logging Plant Operators,NSW,25.3
721112,Logging Plant Operators,VIC,23.2
721112,Logging Plant Operators,QLD,9.4
721112,Logging Plant Operators,SA,11.4
721112,Logging Plant Operators,WA,13.3
721112,Logging Plant Operators,TAS,17.3
721112,Logging Plant Operators,NT,0.3
721112,Logging Plant Operators,ACT,0.3
721211,Earthmoving Plant Operators (General),NSW,25.6
721211,Earthmoving Plant Operators (General),VIC,21.5
721211,Earthmoving Plant Operators (General),QLD,26.9
721211,Earthmoving Plant Operators (General),SA,6.9
721211,Earthmoving Plant Operators (General),WA,14.3
721211,Earthmoving Plant Operators (General),TAS,3.4
721211,Earthmoving Plant Operators (General),NT,0.7
721211,Earthmoving Plant Operators (General),ACT,0.6
721212,Backhoe Operators,NSW,25.8
721212,Backhoe Operators,VIC,24.8
721212,Backhoe Operators,QLD,30.6
721212,Backhoe Operators,SA,10.9
721212,Backhoe Operators,WA,3.2
721212,Backhoe Operators,TAS,2.3
721212,Backhoe Operators,NT,0.7
721212,Backhoe Operators,ACT,1.9
721213,Bulldozer Operators,NSW,21.5
721213,Bulldozer Operators,VIC,7.8
721213,Bulldozer Operators,QLD,43.2
721213,Bulldozer Operators,SA,4.2
721213,Bulldozer Operators,WA,19.2
721213,Bulldozer Operators,TAS,2.7
721213,Bulldozer Operators,NT,1.9
721213,Bulldozer Operators,ACT,0
721214,Excavator Operators,NSW,31.9
721214,Excavator Operators,VIC,30.4
721214,Excavator Operators,QLD,20.7
721214,Excavator Operators,SA,4.7
721214,Excavator Operators,WA,5.9
721214,Excavator Operators,TAS,4.7
721214,Excavator Operators,NT,0.5
721214,Excavator Operators,ACT,1.2
721215,Grader Operators,NSW,22.4
721215,Grader Operators,VIC,15.9
721215,Grader Operators,QLD,26.4
721215,Grader Operators,SA,9.7
721215,Grader Operators,WA,21.2
721215,Grader Operators,TAS,2
721215,Grader Operators,NT,2.1
721215,Grader Operators,ACT,0.3
721216,Loader Operators,NSW,20.3
721216,Loader Operators,VIC,19.3
721216,Loader Operators,QLD,24.2
721216,Loader Operators,SA,8.7
721216,Loader Operators,WA,24.1
721216,Loader Operators,TAS,2
721216,Loader Operators,NT,0.7
721216,Loader Operators,ACT,0.8
721911,Aircraft Baggage Handlers and Airline Ground Crews,NSW,30.6
721911,Aircraft Baggage Handlers and Airline Ground Crews,VIC,18
721911,Aircraft Baggage Handlers and Airline Ground Crews,QLD,24.6
721911,Aircraft Baggage Handlers and Airline Ground Crews,SA,6.4
721911,Aircraft Baggage Handlers and Airline Ground Crews,WA,13.4
721911,Aircraft Baggage Handlers and Airline Ground Crews,TAS,2.7
721911,Aircraft Baggage Handlers and Airline Ground Crews,NT,2.4
721911,Aircraft Baggage Handlers and Airline Ground Crews,ACT,1.8
721912,Linemarkers,NSW,25.6
721912,Linemarkers,VIC,24.3
721912,Linemarkers,QLD,26.6
721912,Linemarkers,SA,8.2
721912,Linemarkers,WA,11.7
721912,Linemarkers,TAS,1.3
721912,Linemarkers,NT,1
721912,Linemarkers,ACT,1
721913,Paving Plant Operators,NSW,25.6
721913,Paving Plant Operators,VIC,17.2
721913,Paving Plant Operators,QLD,28
721913,Paving Plant Operators,SA,9.6
721913,Paving Plant Operators,WA,14.8
721913,Paving Plant Operators,TAS,2
721913,Paving Plant Operators,NT,0
721913,Paving Plant Operators,ACT,1.2
721914,Railway Track Plant Operators,NSW,31.9
721914,Railway Track Plant Operators,VIC,19.5
721914,Railway Track Plant Operators,QLD,25.4
721914,Railway Track Plant Operators,SA,4.1
721914,Railway Track Plant Operators,WA,19.3
721914,Railway Track Plant Operators,TAS,0.8
721914,Railway Track Plant Operators,NT,0
721914,Railway Track Plant Operators,ACT,0
721915,Road Roller Operators,NSW,26.2
721915,Road Roller Operators,VIC,10.8
721915,Road Roller Operators,QLD,38.7
721915,Road Roller Operators,SA,3.4
721915,Road Roller Operators,WA,17.3
721915,Road Roller Operators,TAS,1.4
721915,Road Roller Operators,NT,1.4
721915,Road Roller Operators,ACT,0
721916,Streetsweeper Operators,NSW,30.1
721916,Streetsweeper Operators,VIC,34.1
721916,Streetsweeper Operators,QLD,12.7
721916,Streetsweeper Operators,SA,8.8
721916,Streetsweeper Operators,WA,11.4
721916,Streetsweeper Operators,TAS,1.1
721916,Streetsweeper Operators,NT,1.3
721916,Streetsweeper Operators,ACT,0
721999,Mobile Plant Operators (not covered elsewhere),NSW,36
721999,Mobile Plant Operators (not covered elsewhere),VIC,27.4
721999,Mobile Plant Operators (not covered elsewhere),QLD,22.2
721999,Mobile Plant Operators (not covered elsewhere),SA,6.6
721999,Mobile Plant Operators (not covered elsewhere),WA,5.9
721999,Mobile Plant Operators (not covered elsewhere),TAS,0.4
721999,Mobile Plant Operators (not covered elsewhere),NT,0.3
721999,Mobile Plant Operators (not covered elsewhere),ACT,0
731111,Chauffeurs,NSW,34.2
731111,Chauffeurs,VIC,24.3
731111,Chauffeurs,QLD,16.4
731111,Chauffeurs,SA,7.4
731111,Chauffeurs,WA,8.5
731111,Chauffeurs,TAS,1.3
731111,Chauffeurs,NT,0.7
731111,Chauffeurs,ACT,7.3
731112,Taxi Drivers,NSW,26.4
731112,Taxi Drivers,VIC,30.3
731112,Taxi Drivers,QLD,19.8
731112,Taxi Drivers,SA,7.4
731112,Taxi Drivers,WA,10.8
731112,Taxi Drivers,TAS,2.7
731112,Taxi Drivers,NT,1.5
731112,Taxi Drivers,ACT,1.2
731199,Other Automobile Drivers,NSW,23.4
731199,Other Automobile Drivers,VIC,29.1
731199,Other Automobile Drivers,QLD,22.5
731199,Other Automobile Drivers,SA,6.7
731199,Other Automobile Drivers,WA,14.4
731199,Other Automobile Drivers,TAS,1.1
731199,Other Automobile Drivers,NT,0.7
731199,Other Automobile Drivers,ACT,2.1
731211,Bus Drivers,NSW,35.1
731211,Bus Drivers,VIC,20.5
731211,Bus Drivers,QLD,19.9
731211,Bus Drivers,SA,6.8
731211,Bus Drivers,WA,11.8
731211,Bus Drivers,TAS,2.5
731211,Bus Drivers,NT,1
731211,Bus Drivers,ACT,2.4
731212,Charter and Tour Bus Drivers,NSW,24.7
731212,Charter and Tour Bus Drivers,VIC,24.6
731212,Charter and Tour Bus Drivers,QLD,19.5
731212,Charter and Tour Bus Drivers,SA,8.7
731212,Charter and Tour Bus Drivers,WA,16.8
731212,Charter and Tour Bus Drivers,TAS,2.9
731212,Charter and Tour Bus Drivers,NT,1.9
731212,Charter and Tour Bus Drivers,ACT,0.5
731213,Passenger Coach Drivers,NSW,31.9
731213,Passenger Coach Drivers,VIC,23
731213,Passenger Coach Drivers,QLD,26.5
731213,Passenger Coach Drivers,SA,4.5
731213,Passenger Coach Drivers,WA,6.4
731213,Passenger Coach Drivers,TAS,5.3
731213,Passenger Coach Drivers,NT,1.5
731213,Passenger Coach Drivers,ACT,0.6
731311,Train Drivers,NSW,35.6
731311,Train Drivers,VIC,18.2
731311,Train Drivers,QLD,27.2
731311,Train Drivers,SA,4.9
731311,Train Drivers,WA,13.1
731311,Train Drivers,TAS,0.6
731311,Train Drivers,NT,0.3
731311,Train Drivers,ACT,0.1
731312,Tram Drivers,NSW,9
731312,Tram Drivers,VIC,80.9
731312,Tram Drivers,QLD,3
731312,Tram Drivers,SA,5.3
731312,Tram Drivers,WA,0.3
731312,Tram Drivers,TAS,0
731312,Tram Drivers,NT,0
731312,Tram Drivers,ACT,1.1
733111,Truck Drivers (General),NSW,29.2
733111,Truck Drivers (General),VIC,24.6
733111,Truck Drivers (General),QLD,22.6
733111,Truck Drivers (General),SA,7
733111,Truck Drivers (General),WA,12.7
733111,Truck Drivers (General),TAS,2.5
733111,Truck Drivers (General),NT,0.7
733111,Truck Drivers (General),ACT,0.7
733112,Aircraft Refuellers,NSW,27.6
733112,Aircraft Refuellers,VIC,14.6
733112,Aircraft Refuellers,QLD,25.9
733112,Aircraft Refuellers,SA,6.8
733112,Aircraft Refuellers,WA,14.4
733112,Aircraft Refuellers,TAS,2
733112,Aircraft Refuellers,NT,8.1
733112,Aircraft Refuellers,ACT,0
733113,Furniture Removalist Drivers,NSW,27.8
733113,Furniture Removalist Drivers,VIC,27.1
733113,Furniture Removalist Drivers,QLD,22.1
733113,Furniture Removalist Drivers,SA,6.7
733113,Furniture Removalist Drivers,WA,10.9
733113,Furniture Removalist Drivers,TAS,2.1
733113,Furniture Removalist Drivers,NT,0.9
733113,Furniture Removalist Drivers,ACT,2.4
733114,Tanker Drivers,NSW,26.4
733114,Tanker Drivers,VIC,22.3
733114,Tanker Drivers,QLD,29.5
733114,Tanker Drivers,SA,6.5
733114,Tanker Drivers,WA,11.7
733114,Tanker Drivers,TAS,2.2
733114,Tanker Drivers,NT,0.9
733114,Tanker Drivers,ACT,0.4
733115,Tow Truck Drivers,NSW,30.9
733115,Tow Truck Drivers,VIC,24.2
733115,Tow Truck Drivers,QLD,24.2
733115,Tow Truck Drivers,SA,7.3
733115,Tow Truck Drivers,WA,10
733115,Tow Truck Drivers,TAS,1.4
733115,Tow Truck Drivers,NT,0.9
733115,Tow Truck Drivers,ACT,1.1
811411,Commercial Housekeepers,NSW,24.6
811411,Commercial Housekeepers,VIC,17.4
811411,Commercial Housekeepers,QLD,28.6
811411,Commercial Housekeepers,SA,8.3
811411,Commercial Housekeepers,WA,12.8
811411,Commercial Housekeepers,TAS,4.2
811411,Commercial Housekeepers,NT,2.4
811411,Commercial Housekeepers,ACT,1.6
811412,Domestic Housekeepers,NSW,25.4
811412,Domestic Housekeepers,VIC,19.4
811412,Domestic Housekeepers,QLD,25.7
811412,Domestic Housekeepers,SA,7.9
811412,Domestic Housekeepers,WA,13.9
811412,Domestic Housekeepers,TAS,3.6
811412,Domestic Housekeepers,NT,2.3
811412,Domestic Housekeepers,ACT,1.4
811511,Laundry Workers (General),NSW,29.2
811511,Laundry Workers (General),VIC,23.3
811511,Laundry Workers (General),QLD,23.2
811511,Laundry Workers (General),SA,7.2
811511,Laundry Workers (General),WA,10.8
811511,Laundry Workers (General),TAS,3.6
811511,Laundry Workers (General),NT,1.2
811511,Laundry Workers (General),ACT,1.3
811512,Drycleaners,NSW,35.3
811512,Drycleaners,VIC,30.2
811512,Drycleaners,QLD,12.6
811512,Drycleaners,SA,7
811512,Drycleaners,WA,10.2
811512,Drycleaners,TAS,2.5
811512,Drycleaners,NT,0.4
811512,Drycleaners,ACT,1.4
811513,Ironers and Pressers,NSW,24.4
811513,Ironers and Pressers,VIC,24.4
811513,Ironers and Pressers,QLD,26.1
811513,Ironers and Pressers,SA,7.7
811513,Ironers and Pressers,WA,13
811513,Ironers and Pressers,TAS,2
811513,Ironers and Pressers,NT,0
811513,Ironers and Pressers,ACT,1.2
811611,Carpet Cleaners,NSW,28.1
811611,Carpet Cleaners,VIC,20
811611,Carpet Cleaners,QLD,26.9
811611,Carpet Cleaners,SA,7.6
811611,Carpet Cleaners,WA,12.5
811611,Carpet Cleaners,TAS,2.8
811611,Carpet Cleaners,NT,0.7
811611,Carpet Cleaners,ACT,1.8
811612,Window Cleaners,NSW,24.4
811612,Window Cleaners,VIC,32.3
811612,Window Cleaners,QLD,15.3
811612,Window Cleaners,SA,9.2
811612,Window Cleaners,WA,13.8
811612,Window Cleaners,TAS,2.9
811612,Window Cleaners,NT,0.3
811612,Window Cleaners,ACT,1.4
811699,Cleaners (not covered elsewhere),NSW,28
811699,Cleaners (not covered elsewhere),VIC,21.2
811699,Cleaners (not covered elsewhere),QLD,28.1
811699,Cleaners (not covered elsewhere),SA,6
811699,Cleaners (not covered elsewhere),WA,13.9
811699,Cleaners (not covered elsewhere),TAS,1.3
811699,Cleaners (not covered elsewhere),NT,1
811699,Cleaners (not covered elsewhere),ACT,0.8
821111,Builder's Labourers,NSW,31
821111,Builder's Labourers,VIC,27.1
821111,Builder's Labourers,QLD,21
821111,Builder's Labourers,SA,6.6
821111,Builder's Labourers,WA,9.4
821111,Builder's Labourers,TAS,2.1
821111,Builder's Labourers,NT,0.8
821111,Builder's Labourers,ACT,1.9
821112,"Drainage, Sewerage and Stormwater Labourers",NSW,32.7
821112,"Drainage, Sewerage and Stormwater Labourers",VIC,21.7
821112,"Drainage, Sewerage and Stormwater Labourers",QLD,24.4
821112,"Drainage, Sewerage and Stormwater Labourers",SA,6.6
821112,"Drainage, Sewerage and Stormwater Labourers",WA,10.7
821112,"Drainage, Sewerage and Stormwater Labourers",TAS,1.8
821112,"Drainage, Sewerage and Stormwater Labourers",NT,0.6
821112,"Drainage, Sewerage and Stormwater Labourers",ACT,1.4
821113,Earthmoving Labourers,NSW,23.8
821113,Earthmoving Labourers,VIC,32
821113,Earthmoving Labourers,QLD,18.9
821113,Earthmoving Labourers,SA,10.2
821113,Earthmoving Labourers,WA,10.7
821113,Earthmoving Labourers,TAS,2.7
821113,Earthmoving Labourers,NT,0.6
821113,Earthmoving Labourers,ACT,1
821114,Plumber's Assistants,NSW,27.1
821114,Plumber's Assistants,VIC,25.5
821114,Plumber's Assistants,QLD,25.2
821114,Plumber's Assistants,SA,8.2
821114,Plumber's Assistants,WA,8.1
821114,Plumber's Assistants,TAS,2.4
821114,Plumber's Assistants,NT,1.6
821114,Plumber's Assistants,ACT,1.9
821411,Building Insulation Installers,NSW,30.4
821411,Building Insulation Installers,VIC,33.2
821411,Building Insulation Installers,QLD,22.1
821411,Building Insulation Installers,SA,4.3
821411,Building Insulation Installers,WA,6.7
821411,Building Insulation Installers,TAS,1
821411,Building Insulation Installers,NT,0.2
821411,Building Insulation Installers,ACT,1.6
821412,Home Improvement Installers,NSW,27.3
821412,Home Improvement Installers,VIC,27.6
821412,Home Improvement Installers,QLD,22.2
821412,Home Improvement Installers,SA,8.3
821412,Home Improvement Installers,WA,11.2
821412,Home Improvement Installers,TAS,1.7
821412,Home Improvement Installers,NT,0.5
821412,Home Improvement Installers,ACT,1.3
821711,Construction Riggers,NSW,20.6
821711,Construction Riggers,VIC,23.7
821711,Construction Riggers,QLD,19.7
821711,Construction Riggers,SA,4.7
821711,Construction Riggers,WA,28.8
821711,Construction Riggers,TAS,1
821711,Construction Riggers,NT,0.8
821711,Construction Riggers,ACT,0.8
821712,Scaffolders,NSW,27.6
821712,Scaffolders,VIC,19.9
821712,Scaffolders,QLD,23.1
821712,Scaffolders,SA,5.2
821712,Scaffolders,WA,20.8
821712,Scaffolders,TAS,1.1
821712,Scaffolders,NT,0.8
821712,Scaffolders,ACT,1.3
821713,Steel Fixers,NSW,28.3
821713,Steel Fixers,VIC,27.6
821713,Steel Fixers,QLD,23.4
821713,Steel Fixers,SA,7.7
821713,Steel Fixers,WA,9.9
821713,Steel Fixers,TAS,0.7
821713,Steel Fixers,NT,0.6
821713,Steel Fixers,ACT,2.2
821714,Structural Steel Erectors,NSW,26.6
821714,Structural Steel Erectors,VIC,28.7
821714,Structural Steel Erectors,QLD,17.5
821714,Structural Steel Erectors,SA,13.8
821714,Structural Steel Erectors,WA,10.7
821714,Structural Steel Erectors,TAS,0
821714,Structural Steel Erectors,NT,1
821714,Structural Steel Erectors,ACT,1.8
821911,Crane Chasers,NSW,36.1
821911,Crane Chasers,VIC,26.3
821911,Crane Chasers,QLD,25.8
821911,Crane Chasers,SA,0.8
821911,Crane Chasers,WA,7.3
821911,Crane Chasers,TAS,0
821911,Crane Chasers,NT,0.5
821911,Crane Chasers,ACT,3.4
821912,Driller's Assistants,NSW,8.5
821912,Driller's Assistants,VIC,6.2
821912,Driller's Assistants,QLD,23.8
821912,Driller's Assistants,SA,7.1
821912,Driller's Assistants,WA,51.8
821912,Driller's Assistants,TAS,1.4
821912,Driller's Assistants,NT,1
821912,Driller's Assistants,ACT,0
821913,Laggers,NSW,16.6
821913,Laggers,VIC,26.6
821913,Laggers,QLD,21.1
821913,Laggers,SA,2.4
821913,Laggers,WA,26.6
821913,Laggers,TAS,0
821913,Laggers,NT,3.2
821913,Laggers,ACT,2.4
821914,Mining Support Workers,NSW,20.9
821914,Mining Support Workers,VIC,8.1
821914,Mining Support Workers,QLD,25.4
821914,Mining Support Workers,SA,8.4
