anzsic_level,nfd_indicator,anzsic_code,anzsic_title,industry_1_digit_code,date,employment_thousands
1,N,K,Financial and Insurance Services,K,1995-11-01,316.290340011393
1,N,K,Financial and Insurance Services,K,1996-02-01,316.772720771624
1,N,K,Financial and Insurance Services,K,1996-05-01,317.250985166256
1,N,K,Financial and Insurance Services,K,1996-08-01,317.275444037656
1,N,K,Financial and Insurance Services,K,1996-11-01,317.223291324853
1,N,K,Financial and Insurance Services,K,1997-02-01,316.766967509062
1,N,K,Financial and Insurance Services,K,1997-05-01,315.605518929043
1,N,K,Financial and Insurance Services,K,1997-08-01,314.243114779143
1,N,K,Financial and Insurance Services,K,1997-11-01,313.654264180285
1,N,K,Financial and Insurance Services,K,1998-02-01,314.483326613546
1,N,K,Financial and Insurance Services,K,1998-05-01,316.410634285409
1,N,K,Financial and Insurance Services,K,1998-08-01,317.900904058958
1,N,K,Financial and Insurance Services,K,1998-11-01,317.992843793371
1,N,K,Financial and Insurance Services,K,1999-02-01,316.014227830258
1,N,K,Financial and Insurance Services,K,1999-05-01,314.175531198212
1,N,K,Financial and Insurance Services,K,1999-08-01,315.065264081296
1,N,K,Financial and Insurance Services,K,1999-11-01,318.723916210581
1,N,K,Financial and Insurance Services,K,2000-02-01,323.274428622472
1,N,K,Financial and Insurance Services,K,2000-05-01,326.687244743467
1,N,K,Financial and Insurance Services,K,2000-08-01,329.386204410164
1,N,K,Financial and Insurance Services,K,2000-11-01,332.297548894476
1,N,K,Financial and Insurance Services,K,2001-02-01,336.000516897026
1,N,K,Financial and Insurance Services,K,2001-05-01,340.154951903716
1,N,K,Financial and Insurance Services,K,2001-08-01,343.14001482624
1,N,K,Financial and Insurance Services,K,2001-11-01,344.445267555855
1,N,K,Financial and Insurance Services,K,2002-02-01,344.099202692517
1,N,K,Financial and Insurance Services,K,2002-05-01,343.358639075358
1,N,K,Financial and Insurance Services,K,2002-08-01,343.284499677652
1,N,K,Financial and Insurance Services,K,2002-11-01,344.051741249054
1,N,K,Financial and Insurance Services,K,2003-02-01,344.803666280342
1,N,K,Financial and Insurance Services,K,2003-05-01,344.181506494544
1,N,K,Financial and Insurance Services,K,2003-08-01,343.818316516392
1,N,K,Financial and Insurance Services,K,2003-11-01,344.429904583835
1,N,K,Financial and Insurance Services,K,2004-02-01,345.747078067799
1,N,K,Financial and Insurance Services,K,2004-05-01,347.220341800934
1,N,K,Financial and Insurance Services,K,2004-08-01,350.097613868604
1,N,K,Financial and Insurance Services,K,2004-11-01,355.043313797289
1,N,K,Financial and Insurance Services,K,2005-02-01,361.011446746432
1,N,K,Financial and Insurance Services,K,2005-05-01,365.871901812866
1,N,K,Financial and Insurance Services,K,2005-08-01,370.07611694971
1,N,K,Financial and Insurance Services,K,2005-11-01,373.950874827753
1,N,K,Financial and Insurance Services,K,2006-02-01,378.649454192721
1,N,K,Financial and Insurance Services,K,2006-05-01,384.297157707785
1,N,K,Financial and Insurance Services,K,2006-08-01,390.629137170873
1,N,K,Financial and Insurance Services,K,2006-11-01,397.266669541091
1,N,K,Financial and Insurance Services,K,2007-02-01,402.477564996553
1,N,K,Financial and Insurance Services,K,2007-05-01,405.332197830382
1,N,K,Financial and Insurance Services,K,2007-08-01,406.542879887427
1,N,K,Financial and Insurance Services,K,2007-11-01,407.183488663191
1,N,K,Financial and Insurance Services,K,2008-02-01,407.089082057167
1,N,K,Financial and Insurance Services,K,2008-05-01,406.487644791003
1,N,K,Financial and Insurance Services,K,2008-08-01,405.177891189729
1,N,K,Financial and Insurance Services,K,2008-11-01,403.016707514751
1,N,K,Financial and Insurance Services,K,2009-02-01,401.076336104443
1,N,K,Financial and Insurance Services,K,2009-05-01,399.811551269001
1,N,K,Financial and Insurance Services,K,2009-08-01,399.571367373101
1,N,K,Financial and Insurance Services,K,2009-11-01,399.916636524371
1,N,K,Financial and Insurance Services,K,2010-02-01,399.595638036284
1,N,K,Financial and Insurance Services,K,2010-05-01,398.181276799129
1,N,K,Financial and Insurance Services,K,2010-08-01,398.413095408235
1,N,K,Financial and Insurance Services,K,2010-11-01,401.423469620741
1,N,K,Financial and Insurance Services,K,2011-02-01,407.700684882824
1,N,K,Financial and Insurance Services,K,2011-05-01,414.885940414636
1,N,K,Financial and Insurance Services,K,2011-08-01,420.383711327256
1,N,K,Financial and Insurance Services,K,2011-11-01,423.500070251167
1,N,K,Financial and Insurance Services,K,2012-02-01,424.82374124542
1,N,K,Financial and Insurance Services,K,2012-05-01,424.800524992443
1,N,K,Financial and Insurance Services,K,2012-08-01,423.432792553897
1,N,K,Financial and Insurance Services,K,2012-11-01,421.853372514679
1,N,K,Financial and Insurance Services,K,2013-02-01,420.676664908726
1,N,K,Financial and Insurance Services,K,2013-05-01,419.865614869115
1,N,K,Financial and Insurance Services,K,2013-08-01,418.232674671629
1,N,K,Financial and Insurance Services,K,2013-11-01,415.300329965815
1,N,K,Financial and Insurance Services,K,2014-02-01,412.355107795587
1,N,K,Financial and Insurance Services,K,2014-05-01,410.126763422941
1,N,K,Financial and Insurance Services,K,2014-08-01,409.109225715994
1,N,K,Financial and Insurance Services,K,2014-11-01,409.440152315716
1,N,K,Financial and Insurance Services,K,2015-02-01,411.445129548193
1,N,K,Financial and Insurance Services,K,2015-05-01,415.673190699614
1,N,K,Financial and Insurance Services,K,2015-08-01,422.637904456819
1,N,K,Financial and Insurance Services,K,2015-11-01,429.552301891571
1,N,K,Financial and Insurance Services,K,2016-02-01,433.521954790425
1,N,K,Financial and Insurance Services,K,2016-05-01,435.617549061305
1,N,K,Financial and Insurance Services,K,2016-08-01,436.331207011351
1,N,K,Financial and Insurance Services,K,2016-11-01,436.165735433215
1,N,K,Financial and Insurance Services,K,2017-02-01,436.062279180854
1,N,K,Financial and Insurance Services,K,2017-05-01,434.546760526439
1,N,K,Financial and Insurance Services,K,2017-08-01,432.795115711341
1,N,K,Financial and Insurance Services,K,2017-11-01,432.876881451038
1,N,K,Financial and Insurance Services,K,2018-02-01,435.304396858122
1,N,K,Financial and Insurance Services,K,2018-05-01,438.620233850332
1,N,K,Financial and Insurance Services,K,2018-08-01,441.071506901771
1,N,K,Financial and Insurance Services,K,2018-11-01,441.959582938936
1,N,K,Financial and Insurance Services,K,2019-02-01,443.004780840768
1,N,K,Financial and Insurance Services,K,2019-05-01,445.060085224709
1,N,K,Financial and Insurance Services,K,2019-08-01,449.513426554602
1,N,K,Financial and Insurance Services,K,2019-11-01,455.866657001448
1,N,K,Financial and Insurance Services,K,2020-02-01,462.72796551953
1,N,K,Financial and Insurance Services,K,2020-05-01,468.726830836965
1,N,K,Financial and Insurance Services,K,2020-08-01,473.240596049707
1,N,K,Financial and Insurance Services,K,2020-11-01,477.390977218131
1,N,K,Financial and Insurance Services,K,2021-02-01,483.586898299974
1,N,K,Financial and Insurance Services,K,2021-05-01,493.723463020288
1,N,K,Financial and Insurance Services,K,2021-08-01,507.256113374625
1,N,K,Financial and Insurance Services,K,2021-11-01,521.333977547742
1,N,K,Financial and Insurance Services,K,2022-02-01,534.389747090357
1,N,K,Financial and Insurance Services,K,2022-05-01,543.842277543521
1,N,K,Financial and Insurance Services,K,2022-08-01,549.242669754393
1,N,K,Financial and Insurance Services,K,2022-11-01,552.447051949241
1,N,K,Financial and Insurance Services,K,2023-02-01,553.222932603721
1,N,K,Financial and Insurance Services,K,2023-05-01,553.419782458074
1,N,K,Financial and Insurance Services,K,2023-08-01,552.205118300777
1,N,K,Financial and Insurance Services,K,2023-11-01,548.933066644138
1,N,K,Financial and Insurance Services,K,2024-02-01,543.853242311433
1,N,K,Financial and Insurance Services,K,2024-05-01,540.341697873262
1,N,K,Financial and Insurance Services,K,2024-08-01,541.007774902208
1,N,K,Financial and Insurance Services,K,2024-11-01,544.932333746667
1,N,K,Financial and Insurance Services,K,2025-02-01,549.609743350437
1,N,K,Financial and Insurance Services,K,2025-05-01,552.306190625141
1,N,K,Financial and Insurance Services,K,2025-08-01,550.985328592309
1,N,K,Financial and Insurance Services,K,2025-11-01,548.363410758007
1,N,K,Financial and Insurance Services,K,2026-02-01,546.041065691228
1,N,L,"Rental, Hiring and Real Estate Services",L,1986-08-01,86.2638387542105
1,N,L,"Rental, Hiring and Real Estate Services",L,1986-11-01,88.9392643699196
1,N,L,"Rental, Hiring and Real Estate Services",L,1987-02-01,91.6153286034052
1,N,L,"Rental, Hiring and Real Estate Services",L,1987-05-01,94.2988139634185
1,N,L,"Rental, Hiring and Real Estate Services",L,1987-08-01,96.9848094694044
1,N,L,"Rental, Hiring and Real Estate Services",L,1987-11-01,99.6696633399508
1,N,L,"Rental, Hiring and Real Estate Services",L,1988-02-01,102.346159715311
1,N,L,"Rental, Hiring and Real Estate Services",L,1988-05-01,104.981902847157
1,N,L,"Rental, Hiring and Real Estate Services",L,1988-08-01,107.528610902879
1,N,L,"Rental, Hiring and Real Estate Services",L,1988-11-01,109.930172492428
1,N,L,"Rental, Hiring and Real Estate Services",L,1989-02-01,112.133492424582
1,N,L,"Rental, Hiring and Real Estate Services",L,1989-05-01,114.081359808586
1,N,L,"Rental, Hiring and Real Estate Services",L,1989-08-01,115.723222297152
1,N,L,"Rental, Hiring and Real Estate Services",L,1989-11-01,117.010256776124
1,N,L,"Rental, Hiring and Real Estate Services",L,1990-02-01,117.923947995071
1,N,L,"Rental, Hiring and Real Estate Services",L,1990-05-01,118.474255856807
1,N,L,"Rental, Hiring and Real Estate Services",L,1990-08-01,118.704893174194
1,N,L,"Rental, Hiring and Real Estate Services",L,1990-11-01,118.687181947647
1,N,L,"Rental, Hiring and Real Estate Services",L,1991-02-01,118.496267037906
1,N,L,"Rental, Hiring and Real Estate Services",L,1991-05-01,118.20315736244
1,N,L,"Rental, Hiring and Real Estate Services",L,1991-08-01,117.876146827625
1,N,L,"Rental, Hiring and Real Estate Services",L,1991-11-01,117.557058352083
1,N,L,"Rental, Hiring and Real Estate Services",L,1992-02-01,117.274940980576
1,N,L,"Rental, Hiring and Real Estate Services",L,1992-05-01,117.047896076606
1,N,L,"Rental, Hiring and Real Estate Services",L,1992-08-01,116.886007627829
1,N,L,"Rental, Hiring and Real Estate Services",L,1992-11-01,116.774017895127
1,N,L,"Rental, Hiring and Real Estate Services",L,1993-02-01,116.692308135172
1,N,L,"Rental, Hiring and Real Estate Services",L,1993-05-01,116.628160878953
1,N,L,"Rental, Hiring and Real Estate Services",L,1993-08-01,116.574385915906
1,N,L,"Rental, Hiring and Real Estate Services",L,1993-11-01,116.536361570825
1,N,L,"Rental, Hiring and Real Estate Services",L,1994-02-01,116.523850380662
1,N,L,"Rental, Hiring and Real Estate Services",L,1994-05-01,116.535150951907
1,N,L,"Rental, Hiring and Real Estate Services",L,1994-08-01,116.578309894941
1,N,L,"Rental, Hiring and Real Estate Services",L,1994-11-01,116.662023314232
1,N,L,"Rental, Hiring and Real Estate Services",L,1995-02-01,116.794468773028
1,N,L,"Rental, Hiring and Real Estate Services",L,1995-05-01,116.978202717202
1,N,L,"Rental, Hiring and Real Estate Services",L,1995-08-01,117.22192176206
1,N,L,"Rental, Hiring and Real Estate Services",L,1995-11-01,117.555901751599
1,N,L,"Rental, Hiring and Real Estate Services",L,1996-02-01,118.016118578807
1,N,L,"Rental, Hiring and Real Estate Services",L,1996-05-01,118.626136372302
1,N,L,"Rental, Hiring and Real Estate Services",L,1996-08-01,119.380991309296
1,N,L,"Rental, Hiring and Real Estate Services",L,1996-11-01,120.25370953373
1,N,L,"Rental, Hiring and Real Estate Services",L,1997-02-01,121.217112203069
1,N,L,"Rental, Hiring and Real Estate Services",L,1997-05-01,122.25257043619
1,N,L,"Rental, Hiring and Real Estate Services",L,1997-08-01,123.345302013557
1,N,L,"Rental, Hiring and Real Estate Services",L,1997-11-01,124.484392440329
1,N,L,"Rental, Hiring and Real Estate Services",L,1998-02-01,125.660593724376
1,N,L,"Rental, Hiring and Real Estate Services",L,1998-05-01,126.859734338331
1,N,L,"Rental, Hiring and Real Estate Services",L,1998-08-01,128.082354020282
1,N,L,"Rental, Hiring and Real Estate Services",L,1998-11-01,129.347649894117
1,N,L,"Rental, Hiring and Real Estate Services",L,1999-02-01,130.68469025549
1,N,L,"Rental, Hiring and Real Estate Services",L,1999-05-01,132.103770534711
1,N,L,"Rental, Hiring and Real Estate Services",L,1999-08-01,133.596254934373
1,N,L,"Rental, Hiring and Real Estate Services",L,1999-11-01,135.163961629998
1,N,L,"Rental, Hiring and Real Estate Services",L,2000-02-01,136.820264167395
1,N,L,"Rental, Hiring and Real Estate Services",L,2000-05-01,138.557041261275
1,N,L,"Rental, Hiring and Real Estate Services",L,2000-08-01,140.362739315829
1,N,L,"Rental, Hiring and Real Estate Services",L,2000-11-01,142.238467238847
1,N,L,"Rental, Hiring and Real Estate Services",L,2001-02-01,144.198142802923
1,N,L,"Rental, Hiring and Real Estate Services",L,2001-05-01,146.244650642051
1,N,L,"Rental, Hiring and Real Estate Services",L,2001-08-01,148.371458379406
1,N,L,"Rental, Hiring and Real Estate Services",L,2001-11-01,150.570044399941
1,N,L,"Rental, Hiring and Real Estate Services",L,2002-02-01,152.826316399402
1,N,L,"Rental, Hiring and Real Estate Services",L,2002-05-01,155.132452798476
1,N,L,"Rental, Hiring and Real Estate Services",L,2002-08-01,157.491513736572
1,N,L,"Rental, Hiring and Real Estate Services",L,2002-11-01,159.894252913568
1,N,L,"Rental, Hiring and Real Estate Services",L,2003-02-01,162.329350694082
1,N,L,"Rental, Hiring and Real Estate Services",L,2003-05-01,164.771798718316
1,N,L,"Rental, Hiring and Real Estate Services",L,2003-08-01,167.166799856577
1,N,L,"Rental, Hiring and Real Estate Services",L,2003-11-01,169.480247174712
1,N,L,"Rental, Hiring and Real Estate Services",L,2004-02-01,171.719014185973
1,N,L,"Rental, Hiring and Real Estate Services",L,2004-05-01,173.882560581708
1,N,L,"Rental, Hiring and Real Estate Services",L,2004-08-01,175.986389649702
1,N,L,"Rental, Hiring and Real Estate Services",L,2004-11-01,178.057476649947
1,N,L,"Rental, Hiring and Real Estate Services",L,2005-02-01,180.121811449043
1,N,L,"Rental, Hiring and Real Estate Services",L,2005-05-01,182.183111148216
1,N,L,"Rental, Hiring and Real Estate Services",L,2005-08-01,184.218741356586
1,N,L,"Rental, Hiring and Real Estate Services",L,2005-11-01,186.187629438019
1,N,L,"Rental, Hiring and Real Estate Services",L,2006-02-01,188.050202903685
1,N,L,"Rental, Hiring and Real Estate Services",L,2006-05-01,189.754932224635
1,N,L,"Rental, Hiring and Real Estate Services",L,2006-08-01,191.280952972776
1,N,L,"Rental, Hiring and Real Estate Services",L,2006-11-01,192.59024659391
1,N,L,"Rental, Hiring and Real Estate Services",L,2007-02-01,193.667472372501
1,N,L,"Rental, Hiring and Real Estate Services",L,2007-05-01,194.495768712429
1,N,L,"Rental, Hiring and Real Estate Services",L,2007-08-01,195.058746312011
1,N,L,"Rental, Hiring and Real Estate Services",L,2007-11-01,195.370339801642
1,N,L,"Rental, Hiring and Real Estate Services",L,2008-02-01,195.464101449394
1,N,L,"Rental, Hiring and Real Estate Services",L,2008-05-01,195.368284615899
1,N,L,"Rental, Hiring and Real Estate Services",L,2008-08-01,195.118161961485
1,N,L,"Rental, Hiring and Real Estate Services",L,2008-11-01,194.75901968453
1,N,L,"Rental, Hiring and Real Estate Services",L,2009-02-01,194.374863869233
1,N,L,"Rental, Hiring and Real Estate Services",L,2009-05-01,194.080702086236
1,N,L,"Rental, Hiring and Real Estate Services",L,2009-08-01,193.945320164224
1,N,L,"Rental, Hiring and Real Estate Services",L,2009-11-01,194.006380258754
1,N,L,"Rental, Hiring and Real Estate Services",L,2010-02-01,194.298096437486
1,N,L,"Rental, Hiring and Real Estate Services",L,2010-05-01,194.827456633049
1,N,L,"Rental, Hiring and Real Estate Services",L,2010-08-01,195.524916221108
1,N,L,"Rental, Hiring and Real Estate Services",L,2010-11-01,196.322761968513
1,N,L,"Rental, Hiring and Real Estate Services",L,2011-02-01,197.17411324187
1,N,L,"Rental, Hiring and Real Estate Services",L,2011-05-01,198.058374371604
1,N,L,"Rental, Hiring and Real Estate Services",L,2011-08-01,198.954401795824
1,N,L,"Rental, Hiring and Real Estate Services",L,2011-11-01,199.851639959026
1,N,L,"Rental, Hiring and Real Estate Services",L,2012-02-01,200.726045680834
1,N,L,"Rental, Hiring and Real Estate Services",L,2012-05-01,201.530753429106
1,N,L,"Rental, Hiring and Real Estate Services",L,2012-08-01,202.277280397347
1,N,L,"Rental, Hiring and Real Estate Services",L,2012-11-01,203.013592128318
1,N,L,"Rental, Hiring and Real Estate Services",L,2013-02-01,203.792274702551
1,N,L,"Rental, Hiring and Real Estate Services",L,2013-05-01,204.643849958108
1,N,L,"Rental, Hiring and Real Estate Services",L,2013-08-01,205.581162247323
1,N,L,"Rental, Hiring and Real Estate Services",L,2013-11-01,206.589629907175
1,N,L,"Rental, Hiring and Real Estate Services",L,2014-02-01,207.630537568554
1,N,L,"Rental, Hiring and Real Estate Services",L,2014-05-01,208.627690346009
1,N,L,"Rental, Hiring and Real Estate Services",L,2014-08-01,209.503810398922
1,N,L,"Rental, Hiring and Real Estate Services",L,2014-11-01,210.230846772312
1,N,L,"Rental, Hiring and Real Estate Services",L,2015-02-01,210.814320077341
1,N,L,"Rental, Hiring and Real Estate Services",L,2015-05-01,211.280348725218
1,N,L,"Rental, Hiring and Real Estate Services",L,2015-08-01,211.63933374463
1,N,L,"Rental, Hiring and Real Estate Services",L,2015-11-01,211.902849556648
1,N,L,"Rental, Hiring and Real Estate Services",L,2016-02-01,212.070558518845
1,N,L,"Rental, Hiring and Real Estate Services",L,2016-05-01,212.14627928559
1,N,L,"Rental, Hiring and Real Estate Services",L,2016-08-01,212.149436937707
1,N,L,"Rental, Hiring and Real Estate Services",L,2016-11-01,212.11239541486
1,N,L,"Rental, Hiring and Real Estate Services",L,2017-02-01,212.060031406479
1,N,L,"Rental, Hiring and Real Estate Services",L,2017-05-01,212.019693040293
1,N,L,"Rental, Hiring and Real Estate Services",L,2017-08-01,212.015241355213
1,N,L,"Rental, Hiring and Real Estate Services",L,2017-11-01,212.060201793155
1,N,L,"Rental, Hiring and Real Estate Services",L,2018-02-01,212.134690403473
1,N,L,"Rental, Hiring and Real Estate Services",L,2018-05-01,212.230520881334
1,N,L,"Rental, Hiring and Real Estate Services",L,2018-08-01,212.33846271879
1,N,L,"Rental, Hiring and Real Estate Services",L,2018-11-01,212.465896646962
1,N,L,"Rental, Hiring and Real Estate Services",L,2019-02-01,212.635512600617
1,N,L,"Rental, Hiring and Real Estate Services",L,2019-05-01,212.868130830864
1,N,L,"Rental, Hiring and Real Estate Services",L,2019-08-01,213.175073778138
1,N,L,"Rental, Hiring and Real Estate Services",L,2019-11-01,213.565629098659
1,N,L,"Rental, Hiring and Real Estate Services",L,2020-02-01,214.046567012754
1,N,L,"Rental, Hiring and Real Estate Services",L,2020-05-01,214.625199663878
1,N,L,"Rental, Hiring and Real Estate Services",L,2020-08-01,215.306308910282
1,N,L,"Rental, Hiring and Real Estate Services",L,2020-11-01,216.100919799273
1,N,L,"Rental, Hiring and Real Estate Services",L,2021-02-01,217.028482591223
1,N,L,"Rental, Hiring and Real Estate Services",L,2021-05-01,218.072518041012
1,N,L,"Rental, Hiring and Real Estate Services",L,2021-08-01,219.186947319234
1,N,L,"Rental, Hiring and Real Estate Services",L,2021-11-01,220.299428319977
1,N,L,"Rental, Hiring and Real Estate Services",L,2022-02-01,221.368574226157
1,N,L,"Rental, Hiring and Real Estate Services",L,2022-05-01,222.374897519699
1,N,L,"Rental, Hiring and Real Estate Services",L,2022-08-01,223.329600497306
1,N,L,"Rental, Hiring and Real Estate Services",L,2022-11-01,224.249009844343
1,N,L,"Rental, Hiring and Real Estate Services",L,2023-02-01,225.185080056858
1,N,L,"Rental, Hiring and Real Estate Services",L,2023-05-01,226.162547017812
1,N,L,"Rental, Hiring and Real Estate Services",L,2023-08-01,227.186715349968
1,N,L,"Rental, Hiring and Real Estate Services",L,2023-11-01,228.215057965631
1,N,L,"Rental, Hiring and Real Estate Services",L,2024-02-01,229.204397507437
1,N,L,"Rental, Hiring and Real Estate Services",L,2024-05-01,230.036622139329
1,N,L,"Rental, Hiring and Real Estate Services",L,2024-08-01,230.589603304961
1,N,L,"Rental, Hiring and Real Estate Services",L,2024-11-01,230.751654500681
1,N,L,"Rental, Hiring and Real Estate Services",L,2025-02-01,230.491451430448
1,N,L,"Rental, Hiring and Real Estate Services",L,2025-05-01,229.830570303167
1,N,L,"Rental, Hiring and Real Estate Services",L,2025-08-01,228.830393342058
1,N,L,"Rental, Hiring and Real Estate Services",L,2025-11-01,227.578832558762
1,N,L,"Rental, Hiring and Real Estate Services",L,2026-02-01,226.162822857681
1,N,M,"Professional, Scientific and Technical Services",M,1986-08-01,292.810361759106
1,N,M,"Professional, Scientific and Technical Services",M,1986-11-01,299.517666520185
1,N,M,"Professional, Scientific and Technical Services",M,1987-02-01,305.276119369946
1,N,M,"Professional, Scientific and Technical Services",M,1987-05-01,309.538673454952
1,N,M,"Professional, Scientific and Technical Services",M,1987-08-01,313.288854862188
1,N,M,"Professional, Scientific and Technical Services",M,1987-11-01,317.832776656855
1,N,M,"Professional, Scientific and Technical Services",M,1988-02-01,323.521421024552
1,N,M,"Professional, Scientific and Technical Services",M,1988-05-01,329.721805793723
1,N,M,"Professional, Scientific and Technical Services",M,1988-08-01,335.652269371568
1,N,M,"Professional, Scientific and Technical Services",M,1988-11-01,341.205828653287
1,N,M,"Professional, Scientific and Technical Services",M,1989-02-01,346.647692243321
1,N,M,"Professional, Scientific and Technical Services",M,1989-05-01,352.345410352635
1,N,M,"Professional, Scientific and Technical Services",M,1989-08-01,358.536400533755
1,N,M,"Professional, Scientific and Technical Services",M,1989-11-01,364.08176085955
1,N,M,"Professional, Scientific and Technical Services",M,1990-02-01,367.697997631007
1,N,M,"Professional, Scientific and Technical Services",M,1990-05-01,369.359013082017
1,N,M,"Professional, Scientific and Technical Services",M,1990-08-01,371.27845756492
1,N,M,"Professional, Scientific and Technical Services",M,1990-11-01,374.354976579416
1,N,M,"Professional, Scientific and Technical Services",M,1991-02-01,378.482161237928
1,N,M,"Professional, Scientific and Technical Services",M,1991-05-01,383.001696686795
1,N,M,"Professional, Scientific and Technical Services",M,1991-08-01,386.923281099211
1,N,M,"Professional, Scientific and Technical Services",M,1991-11-01,389.45750865138
1,N,M,"Professional, Scientific and Technical Services",M,1992-02-01,390.671323727947
1,N,M,"Professional, Scientific and Technical Services",M,1992-05-01,389.581238767664
1,N,M,"Professional, Scientific and Technical Services",M,1992-08-01,385.2980092413
1,N,M,"Professional, Scientific and Technical Services",M,1992-11-01,378.599628378475
1,N,M,"Professional, Scientific and Technical Services",M,1993-02-01,372.301619562412
1,N,M,"Professional, Scientific and Technical Services",M,1993-05-01,370.503953121406
1,N,M,"Professional, Scientific and Technical Services",M,1993-08-01,374.471014583566
1,N,M,"Professional, Scientific and Technical Services",M,1993-11-01,383.114763525746
1,N,M,"Professional, Scientific and Technical Services",M,1994-02-01,395.181042327122
1,N,M,"Professional, Scientific and Technical Services",M,1994-05-01,408.928760442115
1,N,M,"Professional, Scientific and Technical Services",M,1994-08-01,423.647098690705
1,N,M,"Professional, Scientific and Technical Services",M,1994-11-01,438.032780934405
1,N,M,"Professional, Scientific and Technical Services",M,1995-02-01,452.246584994493
1,N,M,"Professional, Scientific and Technical Services",M,1995-05-01,466.21656817618
1,N,M,"Professional, Scientific and Technical Services",M,1995-08-01,478.236824145122
1,N,M,"Professional, Scientific and Technical Services",M,1995-11-01,488.236741289222
1,N,M,"Professional, Scientific and Technical Services",M,1996-02-01,496.447922975251
1,N,M,"Professional, Scientific and Technical Services",M,1996-05-01,503.480623694264
1,N,M,"Professional, Scientific and Technical Services",M,1996-08-01,509.232410185
1,N,M,"Professional, Scientific and Technical Services",M,1996-11-01,514.46336850494
1,N,M,"Professional, Scientific and Technical Services",M,1997-02-01,520.316602586523
1,N,M,"Professional, Scientific and Technical Services",M,1997-05-01,527.091237396064
1,N,M,"Professional, Scientific and Technical Services",M,1997-08-01,534.357722528356
1,N,M,"Professional, Scientific and Technical Services",M,1997-11-01,540.864128006091
1,N,M,"Professional, Scientific and Technical Services",M,1998-02-01,545.793500252227
1,N,M,"Professional, Scientific and Technical Services",M,1998-05-01,549.044720366132
1,N,M,"Professional, Scientific and Technical Services",M,1998-08-01,551.834630131895
1,N,M,"Professional, Scientific and Technical Services",M,1998-11-01,553.98310424495
1,N,M,"Professional, Scientific and Technical Services",M,1999-02-01,555.786802820983
1,N,M,"Professional, Scientific and Technical Services",M,1999-05-01,558.223450392353
1,N,M,"Professional, Scientific and Technical Services",M,1999-08-01,562.096033459776
1,N,M,"Professional, Scientific and Technical Services",M,1999-11-01,568.148066859558
1,N,M,"Professional, Scientific and Technical Services",M,2000-02-01,575.018622739301
1,N,M,"Professional, Scientific and Technical Services",M,2000-05-01,583.196135486462
1,N,M,"Professional, Scientific and Technical Services",M,2000-08-01,591.922704305632
1,N,M,"Professional, Scientific and Technical Services",M,2000-11-01,599.830182299337
1,N,M,"Professional, Scientific and Technical Services",M,2001-02-01,604.380825745947
1,N,M,"Professional, Scientific and Technical Services",M,2001-05-01,603.192280061048
1,N,M,"Professional, Scientific and Technical Services",M,2001-08-01,598.735602443045
1,N,M,"Professional, Scientific and Technical Services",M,2001-11-01,595.235618643412
1,N,M,"Professional, Scientific and Technical Services",M,2002-02-01,595.319550053614
1,N,M,"Professional, Scientific and Technical Services",M,2002-05-01,597.439494774899
1,N,M,"Professional, Scientific and Technical Services",M,2002-08-01,600.458441345369
1,N,M,"Professional, Scientific and Technical Services",M,2002-11-01,603.727127932259
1,N,M,"Professional, Scientific and Technical Services",M,2003-02-01,608.0370989633
1,N,M,"Professional, Scientific and Technical Services",M,2003-05-01,612.85140791959
1,N,M,"Professional, Scientific and Technical Services",M,2003-08-01,617.142732205153
1,N,M,"Professional, Scientific and Technical Services",M,2003-11-01,620.522765786036
1,N,M,"Professional, Scientific and Technical Services",M,2004-02-01,622.714508908098
1,N,M,"Professional, Scientific and Technical Services",M,2004-05-01,626.413872886501
1,N,M,"Professional, Scientific and Technical Services",M,2004-08-01,633.414578963531
1,N,M,"Professional, Scientific and Technical Services",M,2004-11-01,644.255710853409
1,N,M,"Professional, Scientific and Technical Services",M,2005-02-01,657.871782347263
1,N,M,"Professional, Scientific and Technical Services",M,2005-05-01,673.045811268386
1,N,M,"Professional, Scientific and Technical Services",M,2005-08-01,688.059015676083
1,N,M,"Professional, Scientific and Technical Services",M,2005-11-01,701.742216451292
1,N,M,"Professional, Scientific and Technical Services",M,2006-02-01,713.123894596062
1,N,M,"Professional, Scientific and Technical Services",M,2006-05-01,722.673862399138
1,N,M,"Professional, Scientific and Technical Services",M,2006-08-01,730.290007391372
1,N,M,"Professional, Scientific and Technical Services",M,2006-11-01,735.54350843372
1,N,M,"Professional, Scientific and Technical Services",M,2007-02-01,740.435491631482
1,N,M,"Professional, Scientific and Technical Services",M,2007-05-01,748.500279138755
1,N,M,"Professional, Scientific and Technical Services",M,2007-08-01,758.904537278851
1,N,M,"Professional, Scientific and Technical Services",M,2007-11-01,768.936744675321
1,N,M,"Professional, Scientific and Technical Services",M,2008-02-01,776.778271012997
1,N,M,"Professional, Scientific and Technical Services",M,2008-05-01,780.688558610366
1,N,M,"Professional, Scientific and Technical Services",M,2008-08-01,782.803449498319
1,N,M,"Professional, Scientific and Technical Services",M,2008-11-01,784.917886665526
1,N,M,"Professional, Scientific and Technical Services",M,2009-02-01,786.443771968434
1,N,M,"Professional, Scientific and Technical Services",M,2009-05-01,791.755375509439
1,N,M,"Professional, Scientific and Technical Services",M,2009-08-01,802.632512513136
