anzsco_code,occupation,age_group,share_pct
711313,Sawmilling Operators,55_59,12.6
711313,Sawmilling Operators,60_64,7.6
711313,Sawmilling Operators,65,5.1
711314,Other Wood Processing Machine Operators,15_19,3.8
711314,Other Wood Processing Machine Operators,20_24,11.9
711314,Other Wood Processing Machine Operators,25_34,22.9
711314,Other Wood Processing Machine Operators,35_44,17.9
711314,Other Wood Processing Machine Operators,45_54,21.9
711314,Other Wood Processing Machine Operators,55_59,9.6
711314,Other Wood Processing Machine Operators,60_64,7.2
711314,Other Wood Processing Machine Operators,65,4.8
711511,Plastic Cablemaking Machine Operators,15_19,0
711511,Plastic Cablemaking Machine Operators,20_24,0
711511,Plastic Cablemaking Machine Operators,25_34,5.4
711511,Plastic Cablemaking Machine Operators,35_44,23.2
711511,Plastic Cablemaking Machine Operators,45_54,23.2
711511,Plastic Cablemaking Machine Operators,55_59,19.6
711511,Plastic Cablemaking Machine Operators,60_64,14.3
711511,Plastic Cablemaking Machine Operators,65,10.7
711512,Plastic Compounding and Reclamation Machine Operators,15_19,0
711512,Plastic Compounding and Reclamation Machine Operators,20_24,6.8
711512,Plastic Compounding and Reclamation Machine Operators,25_34,16.9
711512,Plastic Compounding and Reclamation Machine Operators,35_44,16.9
711512,Plastic Compounding and Reclamation Machine Operators,45_54,23.7
711512,Plastic Compounding and Reclamation Machine Operators,55_59,20.3
711512,Plastic Compounding and Reclamation Machine Operators,60_64,5.1
711512,Plastic Compounding and Reclamation Machine Operators,65,0
711513,Plastics Fabricators and Welders,15_19,2.8
711513,Plastics Fabricators and Welders,20_24,8.7
711513,Plastics Fabricators and Welders,25_34,23.1
711513,Plastics Fabricators and Welders,35_44,23
711513,Plastics Fabricators and Welders,45_54,21.1
711513,Plastics Fabricators and Welders,55_59,9
711513,Plastics Fabricators and Welders,60_64,7.1
711513,Plastics Fabricators and Welders,65,4.5
711514,Plastics Production Machine Operators (General),15_19,1.3
711514,Plastics Production Machine Operators (General),20_24,5.2
711514,Plastics Production Machine Operators (General),25_34,14.4
711514,Plastics Production Machine Operators (General),35_44,18.9
711514,Plastics Production Machine Operators (General),45_54,29.2
711514,Plastics Production Machine Operators (General),55_59,14.7
711514,Plastics Production Machine Operators (General),60_64,12.1
711514,Plastics Production Machine Operators (General),65,4.2
711515,Reinforced Plastic and Composite Production Workers,15_19,4.7
711515,Reinforced Plastic and Composite Production Workers,20_24,12.1
711515,Reinforced Plastic and Composite Production Workers,25_34,19
711515,Reinforced Plastic and Composite Production Workers,35_44,18.3
711515,Reinforced Plastic and Composite Production Workers,45_54,22.4
711515,Reinforced Plastic and Composite Production Workers,55_59,10.2
711515,Reinforced Plastic and Composite Production Workers,60_64,8.8
711515,Reinforced Plastic and Composite Production Workers,65,4
711516,Rubber Production Machine Operators,15_19,1.6
711516,Rubber Production Machine Operators,20_24,10.8
711516,Rubber Production Machine Operators,25_34,27.8
711516,Rubber Production Machine Operators,35_44,23.3
711516,Rubber Production Machine Operators,45_54,19.9
711516,Rubber Production Machine Operators,55_59,8.6
711516,Rubber Production Machine Operators,60_64,5.4
711516,Rubber Production Machine Operators,65,2.7
711599,Other Plastics and Rubber Production Machine Operators,15_19,0
711599,Other Plastics and Rubber Production Machine Operators,20_24,11.5
711599,Other Plastics and Rubber Production Machine Operators,25_34,12.2
711599,Other Plastics and Rubber Production Machine Operators,35_44,16.9
711599,Other Plastics and Rubber Production Machine Operators,45_54,27
711599,Other Plastics and Rubber Production Machine Operators,55_59,9.5
711599,Other Plastics and Rubber Production Machine Operators,60_64,14.2
711599,Other Plastics and Rubber Production Machine Operators,65,2
711711,Footwear Production Machine Operators,15_19,0
711711,Footwear Production Machine Operators,20_24,7.4
711711,Footwear Production Machine Operators,25_34,11.8
711711,Footwear Production Machine Operators,35_44,11
711711,Footwear Production Machine Operators,45_54,26.5
711711,Footwear Production Machine Operators,55_59,18.4
711711,Footwear Production Machine Operators,60_64,19.9
711711,Footwear Production Machine Operators,65,7.4
711712,Hide and Skin Processing Machine Operators,15_19,3.9
711712,Hide and Skin Processing Machine Operators,20_24,9.7
711712,Hide and Skin Processing Machine Operators,25_34,13.5
711712,Hide and Skin Processing Machine Operators,35_44,30.3
711712,Hide and Skin Processing Machine Operators,45_54,16.1
711712,Hide and Skin Processing Machine Operators,55_59,15.5
711712,Hide and Skin Processing Machine Operators,60_64,7.1
711712,Hide and Skin Processing Machine Operators,65,6.5
711713,Knitting Machine Operators,15_19,0
711713,Knitting Machine Operators,20_24,7.4
711713,Knitting Machine Operators,25_34,5.6
711713,Knitting Machine Operators,35_44,9.3
711713,Knitting Machine Operators,45_54,22.2
711713,Knitting Machine Operators,55_59,25.9
711713,Knitting Machine Operators,60_64,11.1
711713,Knitting Machine Operators,65,5.6
711714,Textile Dyeing and Finishing Machine Operators,15_19,0
711714,Textile Dyeing and Finishing Machine Operators,20_24,4.3
711714,Textile Dyeing and Finishing Machine Operators,25_34,10.6
711714,Textile Dyeing and Finishing Machine Operators,35_44,22.3
711714,Textile Dyeing and Finishing Machine Operators,45_54,27.7
711714,Textile Dyeing and Finishing Machine Operators,55_59,18.1
711714,Textile Dyeing and Finishing Machine Operators,60_64,14.9
711714,Textile Dyeing and Finishing Machine Operators,65,8.5
711715,Weaving Machine Operators,15_19,1.8
711715,Weaving Machine Operators,20_24,7.2
711715,Weaving Machine Operators,25_34,15.4
711715,Weaving Machine Operators,35_44,15.4
711715,Weaving Machine Operators,45_54,24.4
711715,Weaving Machine Operators,55_59,13.6
711715,Weaving Machine Operators,60_64,14.9
711715,Weaving Machine Operators,65,11.3
711716,Yarn Carding and Spinning Machine Operators,15_19,2.8
711716,Yarn Carding and Spinning Machine Operators,20_24,3.7
711716,Yarn Carding and Spinning Machine Operators,25_34,38.1
711716,Yarn Carding and Spinning Machine Operators,35_44,13.5
711716,Yarn Carding and Spinning Machine Operators,45_54,19.5
711716,Yarn Carding and Spinning Machine Operators,55_59,8.8
711716,Yarn Carding and Spinning Machine Operators,60_64,7
711716,Yarn Carding and Spinning Machine Operators,65,1.4
711799,Other Textile and Footwear Production Machine Operators,15_19,1.5
711799,Other Textile and Footwear Production Machine Operators,20_24,6.4
711799,Other Textile and Footwear Production Machine Operators,25_34,12.2
711799,Other Textile and Footwear Production Machine Operators,35_44,20.9
711799,Other Textile and Footwear Production Machine Operators,45_54,23.4
711799,Other Textile and Footwear Production Machine Operators,55_59,17.6
711799,Other Textile and Footwear Production Machine Operators,60_64,12.2
711799,Other Textile and Footwear Production Machine Operators,65,8.4
711911,Chemical Production Machine Operators,15_19,1.5
711911,Chemical Production Machine Operators,20_24,5.3
711911,Chemical Production Machine Operators,25_34,22.4
711911,Chemical Production Machine Operators,35_44,24.6
711911,Chemical Production Machine Operators,45_54,24.6
711911,Chemical Production Machine Operators,55_59,10.6
711911,Chemical Production Machine Operators,60_64,7.9
711911,Chemical Production Machine Operators,65,3
711912,Motion Picture Projectionists,15_19,3
711912,Motion Picture Projectionists,20_24,19.2
711912,Motion Picture Projectionists,25_34,29.3
711912,Motion Picture Projectionists,35_44,12.1
711912,Motion Picture Projectionists,45_54,11.1
711912,Motion Picture Projectionists,55_59,7.1
711912,Motion Picture Projectionists,60_64,5.1
711912,Motion Picture Projectionists,65,5.1
711913,Sand Blasters,15_19,3
711913,Sand Blasters,20_24,12.9
711913,Sand Blasters,25_34,19.7
711913,Sand Blasters,35_44,21.5
711913,Sand Blasters,45_54,22.7
711913,Sand Blasters,55_59,11.1
711913,Sand Blasters,60_64,4.5
711913,Sand Blasters,65,4.2
711914,Sterilisation Technicians,15_19,0.8
711914,Sterilisation Technicians,20_24,3.7
711914,Sterilisation Technicians,25_34,11.1
711914,Sterilisation Technicians,35_44,20.3
711914,Sterilisation Technicians,45_54,28.7
711914,Sterilisation Technicians,55_59,16.3
711914,Sterilisation Technicians,60_64,12.5
711914,Sterilisation Technicians,65,6.5
711999,Machine Operators (not covered elsewhere),15_19,6.6
711999,Machine Operators (not covered elsewhere),20_24,12.8
711999,Machine Operators (not covered elsewhere),25_34,25.6
711999,Machine Operators (not covered elsewhere),35_44,22
711999,Machine Operators (not covered elsewhere),45_54,17.8
711999,Machine Operators (not covered elsewhere),55_59,7.2
711999,Machine Operators (not covered elsewhere),60_64,5
711999,Machine Operators (not covered elsewhere),65,2.9
712211,Drillers,15_19,0.7
712211,Drillers,20_24,5.6
712211,Drillers,25_34,29.7
712211,Drillers,35_44,32
712211,Drillers,45_54,21.1
712211,Drillers,55_59,6.4
712211,Drillers,60_64,2.9
712211,Drillers,65,1.5
712212,Miners,15_19,0.7
712212,Miners,20_24,5.6
712212,Miners,25_34,22.7
712212,Miners,35_44,28.1
712212,Miners,45_54,25.4
712212,Miners,55_59,9.7
712212,Miners,60_64,5.9
712212,Miners,65,2.1
712213,Shot Firers,15_19,0.8
712213,Shot Firers,20_24,8.2
712213,Shot Firers,25_34,33.3
712213,Shot Firers,35_44,30.2
712213,Shot Firers,45_54,19
712213,Shot Firers,55_59,5.1
712213,Shot Firers,60_64,2.6
712213,Shot Firers,65,0.8
712911,Boiler and Engine Operators,15_19,0
712911,Boiler and Engine Operators,20_24,2.9
712911,Boiler and Engine Operators,25_34,16.5
712911,Boiler and Engine Operators,35_44,19.7
712911,Boiler and Engine Operators,45_54,23.9
712911,Boiler and Engine Operators,55_59,14.5
712911,Boiler and Engine Operators,60_64,12.7
712911,Boiler and Engine Operators,65,8.5
712912,Bulk Materials Handling Plant Operators,15_19,3.2
712912,Bulk Materials Handling Plant Operators,20_24,8.2
712912,Bulk Materials Handling Plant Operators,25_34,21.8
712912,Bulk Materials Handling Plant Operators,35_44,19.2
712912,Bulk Materials Handling Plant Operators,45_54,21.8
712912,Bulk Materials Handling Plant Operators,55_59,12.1
712912,Bulk Materials Handling Plant Operators,60_64,9.7
712912,Bulk Materials Handling Plant Operators,65,4.1
712913,Cement Production Plant Operators,15_19,2.9
712913,Cement Production Plant Operators,20_24,4.5
712913,Cement Production Plant Operators,25_34,13.8
712913,Cement Production Plant Operators,35_44,20.6
712913,Cement Production Plant Operators,45_54,29.6
712913,Cement Production Plant Operators,55_59,17
712913,Cement Production Plant Operators,60_64,11.6
712913,Cement Production Plant Operators,65,2.9
712914,Concrete Batching Plant Operators,15_19,0.8
712914,Concrete Batching Plant Operators,20_24,2.9
712914,Concrete Batching Plant Operators,25_34,20.7
712914,Concrete Batching Plant Operators,35_44,25.9
712914,Concrete Batching Plant Operators,45_54,28.8
712914,Concrete Batching Plant Operators,55_59,10.5
712914,Concrete Batching Plant Operators,60_64,7.2
712914,Concrete Batching Plant Operators,65,2.8
712915,Concrete Pump Operators,15_19,3.7
712915,Concrete Pump Operators,20_24,12
712915,Concrete Pump Operators,25_34,30.1
712915,Concrete Pump Operators,35_44,25
712915,Concrete Pump Operators,45_54,18.6
712915,Concrete Pump Operators,55_59,5.7
712915,Concrete Pump Operators,60_64,3
712915,Concrete Pump Operators,65,1.6
712916,Paper and Pulp Mill Operators,15_19,0.6
712916,Paper and Pulp Mill Operators,20_24,3.3
712916,Paper and Pulp Mill Operators,25_34,16.9
712916,Paper and Pulp Mill Operators,35_44,21.2
712916,Paper and Pulp Mill Operators,45_54,25.7
712916,Paper and Pulp Mill Operators,55_59,16.9
712916,Paper and Pulp Mill Operators,60_64,11.5
712916,Paper and Pulp Mill Operators,65,3.4
712917,Railway Signal Operators,15_19,1.1
712917,Railway Signal Operators,20_24,6.1
712917,Railway Signal Operators,25_34,24.7
712917,Railway Signal Operators,35_44,23
712917,Railway Signal Operators,45_54,22.2
712917,Railway Signal Operators,55_59,11
712917,Railway Signal Operators,60_64,8.7
712917,Railway Signal Operators,65,3.5
712918,Train Controllers,15_19,0
712918,Train Controllers,20_24,1.5
712918,Train Controllers,25_34,21.6
712918,Train Controllers,35_44,26.4
712918,Train Controllers,45_54,27.9
712918,Train Controllers,55_59,12.2
712918,Train Controllers,60_64,7.8
712918,Train Controllers,65,2.6
712921,Waste Water and Water Plant Operators,15_19,0.8
712921,Waste Water and Water Plant Operators,20_24,4.5
712921,Waste Water and Water Plant Operators,25_34,17.7
712921,Waste Water and Water Plant Operators,35_44,22.9
712921,Waste Water and Water Plant Operators,45_54,26.2
712921,Waste Water and Water Plant Operators,55_59,14
712921,Waste Water and Water Plant Operators,60_64,9.7
712921,Waste Water and Water Plant Operators,65,4.2
712922,Weighbridge Operators,15_19,1.9
712922,Weighbridge Operators,20_24,8.3
712922,Weighbridge Operators,25_34,19.1
712922,Weighbridge Operators,35_44,17.4
712922,Weighbridge Operators,45_54,22.2
712922,Weighbridge Operators,55_59,12.4
712922,Weighbridge Operators,60_64,11.8
712922,Weighbridge Operators,65,6.5
712999,Stationary Plant Operators (not covered elsewhere),15_19,1.5
712999,Stationary Plant Operators (not covered elsewhere),20_24,6.1
712999,Stationary Plant Operators (not covered elsewhere),25_34,22.9
712999,Stationary Plant Operators (not covered elsewhere),35_44,22.5
712999,Stationary Plant Operators (not covered elsewhere),45_54,23.3
712999,Stationary Plant Operators (not covered elsewhere),55_59,11.8
712999,Stationary Plant Operators (not covered elsewhere),60_64,7.8
712999,Stationary Plant Operators (not covered elsewhere),65,4.1
721111,Agricultural and Horticultural Mobile Plant Operators,15_19,6.3
721111,Agricultural and Horticultural Mobile Plant Operators,20_24,11.5
721111,Agricultural and Horticultural Mobile Plant Operators,25_34,21
721111,Agricultural and Horticultural Mobile Plant Operators,35_44,15.9
721111,Agricultural and Horticultural Mobile Plant Operators,45_54,17.9
721111,Agricultural and Horticultural Mobile Plant Operators,55_59,9.5
721111,Agricultural and Horticultural Mobile Plant Operators,60_64,9.4
721111,Agricultural and Horticultural Mobile Plant Operators,65,8.4
721112,Logging Plant Operators,15_19,2.8
721112,Logging Plant Operators,20_24,9.8
721112,Logging Plant Operators,25_34,21.2
721112,Logging Plant Operators,35_44,22.3
721112,Logging Plant Operators,45_54,21.7
721112,Logging Plant Operators,55_59,11
721112,Logging Plant Operators,60_64,6.5
721112,Logging Plant Operators,65,4.5
721211,Earthmoving Plant Operators (General),15_19,0.3
721211,Earthmoving Plant Operators (General),20_24,2.4
721211,Earthmoving Plant Operators (General),25_34,16.2
721211,Earthmoving Plant Operators (General),35_44,22
721211,Earthmoving Plant Operators (General),45_54,25.8
721211,Earthmoving Plant Operators (General),55_59,14.1
721211,Earthmoving Plant Operators (General),60_64,11.8
721211,Earthmoving Plant Operators (General),65,7.5
721212,Backhoe Operators,15_19,0.9
721212,Backhoe Operators,20_24,1.2
721212,Backhoe Operators,25_34,9
721212,Backhoe Operators,35_44,11.8
721212,Backhoe Operators,45_54,24.4
721212,Backhoe Operators,55_59,19
721212,Backhoe Operators,60_64,19
721212,Backhoe Operators,65,13.7
721213,Bulldozer Operators,15_19,0.6
721213,Bulldozer Operators,20_24,5.1
721213,Bulldozer Operators,25_34,14.5
721213,Bulldozer Operators,35_44,21.3
721213,Bulldozer Operators,45_54,23.9
721213,Bulldozer Operators,55_59,13
721213,Bulldozer Operators,60_64,11.8
721213,Bulldozer Operators,65,10
721214,Excavator Operators,15_19,1.1
721214,Excavator Operators,20_24,6
721214,Excavator Operators,25_34,22.7
721214,Excavator Operators,35_44,24.8
721214,Excavator Operators,45_54,24.1
721214,Excavator Operators,55_59,9.9
721214,Excavator Operators,60_64,7.1
721214,Excavator Operators,65,4.3
721215,Grader Operators,15_19,0.5
721215,Grader Operators,20_24,2.4
721215,Grader Operators,25_34,13.3
721215,Grader Operators,35_44,17.6
721215,Grader Operators,45_54,24.2
721215,Grader Operators,55_59,17.1
721215,Grader Operators,60_64,15.8
721215,Grader Operators,65,9
721216,Loader Operators,15_19,1.3
721216,Loader Operators,20_24,5.4
721216,Loader Operators,25_34,15.9
721216,Loader Operators,35_44,18.7
721216,Loader Operators,45_54,25.9
721216,Loader Operators,55_59,14.6
721216,Loader Operators,60_64,11.6
721216,Loader Operators,65,6.8
721911,Aircraft Baggage Handlers and Airline Ground Crews,15_19,4.8
721911,Aircraft Baggage Handlers and Airline Ground Crews,20_24,19.9
721911,Aircraft Baggage Handlers and Airline Ground Crews,25_34,24.4
721911,Aircraft Baggage Handlers and Airline Ground Crews,35_44,17.9
721911,Aircraft Baggage Handlers and Airline Ground Crews,45_54,19.4
721911,Aircraft Baggage Handlers and Airline Ground Crews,55_59,7.9
721911,Aircraft Baggage Handlers and Airline Ground Crews,60_64,4
721911,Aircraft Baggage Handlers and Airline Ground Crews,65,1.7
721912,Linemarkers,15_19,1.9
721912,Linemarkers,20_24,12.8
721912,Linemarkers,25_34,26.4
721912,Linemarkers,35_44,19.5
721912,Linemarkers,45_54,17.7
721912,Linemarkers,55_59,10.5
721912,Linemarkers,60_64,6.6
721912,Linemarkers,65,3.4
721913,Paving Plant Operators,15_19,1.2
721913,Paving Plant Operators,20_24,4.8
721913,Paving Plant Operators,25_34,28.4
721913,Paving Plant Operators,35_44,24
721913,Paving Plant Operators,45_54,19.2
721913,Paving Plant Operators,55_59,10.4
721913,Paving Plant Operators,60_64,8.8
721913,Paving Plant Operators,65,1.2
721914,Railway Track Plant Operators,15_19,1
721914,Railway Track Plant Operators,20_24,6.4
721914,Railway Track Plant Operators,25_34,27
721914,Railway Track Plant Operators,35_44,24.2
721914,Railway Track Plant Operators,45_54,22.1
721914,Railway Track Plant Operators,55_59,9.3
721914,Railway Track Plant Operators,60_64,6.4
721914,Railway Track Plant Operators,65,3.3
721915,Road Roller Operators,15_19,4.1
721915,Road Roller Operators,20_24,8
721915,Road Roller Operators,25_34,15.1
721915,Road Roller Operators,35_44,13.6
721915,Road Roller Operators,45_54,21.7
721915,Road Roller Operators,55_59,16.8
721915,Road Roller Operators,60_64,13.3
721915,Road Roller Operators,65,7.2
721916,Streetsweeper Operators,15_19,0
721916,Streetsweeper Operators,20_24,1.1
721916,Streetsweeper Operators,25_34,8.7
721916,Streetsweeper Operators,35_44,15.8
721916,Streetsweeper Operators,45_54,27.2
721916,Streetsweeper Operators,55_59,20.4
721916,Streetsweeper Operators,60_64,15.9
721916,Streetsweeper Operators,65,11.1
721999,Mobile Plant Operators (not covered elsewhere),15_19,2.7
721999,Mobile Plant Operators (not covered elsewhere),20_24,9.3
721999,Mobile Plant Operators (not covered elsewhere),25_34,26.5
721999,Mobile Plant Operators (not covered elsewhere),35_44,26.3
721999,Mobile Plant Operators (not covered elsewhere),45_54,19.4
721999,Mobile Plant Operators (not covered elsewhere),55_59,7.3
721999,Mobile Plant Operators (not covered elsewhere),60_64,5.6
721999,Mobile Plant Operators (not covered elsewhere),65,2.9
731111,Chauffeurs,15_19,0.3
731111,Chauffeurs,20_24,1.4
731111,Chauffeurs,25_34,5.8
731111,Chauffeurs,35_44,11.1
731111,Chauffeurs,45_54,19.6
731111,Chauffeurs,55_59,15.7
731111,Chauffeurs,60_64,20.7
731111,Chauffeurs,65,25.5
731112,Taxi Drivers,15_19,0
731112,Taxi Drivers,20_24,1.3
731112,Taxi Drivers,25_34,15.7
731112,Taxi Drivers,35_44,24.4
731112,Taxi Drivers,45_54,17.4
731112,Taxi Drivers,55_59,12.5
731112,Taxi Drivers,60_64,13.2
731112,Taxi Drivers,65,15.5
731199,Other Automobile Drivers,15_19,0.1
731199,Other Automobile Drivers,20_24,4.4
731199,Other Automobile Drivers,25_34,28.4
731199,Other Automobile Drivers,35_44,24.1
731199,Other Automobile Drivers,45_54,17.4
731199,Other Automobile Drivers,55_59,9.3
731199,Other Automobile Drivers,60_64,8.3
731199,Other Automobile Drivers,65,8
731211,Bus Drivers,15_19,0
731211,Bus Drivers,20_24,0.3
731211,Bus Drivers,25_34,6
731211,Bus Drivers,35_44,15.3
731211,Bus Drivers,45_54,22.7
731211,Bus Drivers,55_59,16.7
731211,Bus Drivers,60_64,18.3
731211,Bus Drivers,65,20.7
731212,Charter and Tour Bus Drivers,15_19,0
731212,Charter and Tour Bus Drivers,20_24,0.2
731212,Charter and Tour Bus Drivers,25_34,3.2
731212,Charter and Tour Bus Drivers,35_44,9.6
731212,Charter and Tour Bus Drivers,45_54,18.9
731212,Charter and Tour Bus Drivers,55_59,17.4
731212,Charter and Tour Bus Drivers,60_64,21.1
731212,Charter and Tour Bus Drivers,65,29.4
731213,Passenger Coach Drivers,15_19,0
731213,Passenger Coach Drivers,20_24,1
731213,Passenger Coach Drivers,25_34,3.7
731213,Passenger Coach Drivers,35_44,9.4
731213,Passenger Coach Drivers,45_54,22.4
731213,Passenger Coach Drivers,55_59,20.3
731213,Passenger Coach Drivers,60_64,21.7
731213,Passenger Coach Drivers,65,21.8
731311,Train Drivers,15_19,0.3
731311,Train Drivers,20_24,2.7
731311,Train Drivers,25_34,16.2
731311,Train Drivers,35_44,24
731311,Train Drivers,45_54,25.2
731311,Train Drivers,55_59,15.5
731311,Train Drivers,60_64,11.5
731311,Train Drivers,65,4.7
731312,Tram Drivers,15_19,0
731312,Tram Drivers,20_24,0.3
731312,Tram Drivers,25_34,10.5
731312,Tram Drivers,35_44,21.3
731312,Tram Drivers,45_54,27.8
731312,Tram Drivers,55_59,15.4
731312,Tram Drivers,60_64,13.1
731312,Tram Drivers,65,11.6
733111,Truck Drivers (General),15_19,0.3
733111,Truck Drivers (General),20_24,3.6
733111,Truck Drivers (General),25_34,17.6
733111,Truck Drivers (General),35_44,19.8
733111,Truck Drivers (General),45_54,26
733111,Truck Drivers (General),55_59,14.5
733111,Truck Drivers (General),60_64,11.5
733111,Truck Drivers (General),65,6.9
733112,Aircraft Refuellers,15_19,1.1
733112,Aircraft Refuellers,20_24,5.4
733112,Aircraft Refuellers,25_34,17
733112,Aircraft Refuellers,35_44,24.3
733112,Aircraft Refuellers,45_54,27.7
733112,Aircraft Refuellers,55_59,12.6
733112,Aircraft Refuellers,60_64,7.5
733112,Aircraft Refuellers,65,5.4
733113,Furniture Removalist Drivers,15_19,6.2
733113,Furniture Removalist Drivers,20_24,18.7
733113,Furniture Removalist Drivers,25_34,31.3
733113,Furniture Removalist Drivers,35_44,17.6
733113,Furniture Removalist Drivers,45_54,14.2
733113,Furniture Removalist Drivers,55_59,5.6
733113,Furniture Removalist Drivers,60_64,4
733113,Furniture Removalist Drivers,65,2.3
733114,Tanker Drivers,15_19,0.2
733114,Tanker Drivers,20_24,1.2
733114,Tanker Drivers,25_34,10.5
733114,Tanker Drivers,35_44,17.9
733114,Tanker Drivers,45_54,28.4
733114,Tanker Drivers,55_59,18.6
733114,Tanker Drivers,60_64,15
733114,Tanker Drivers,65,8.3
733115,Tow Truck Drivers,15_19,0.4
733115,Tow Truck Drivers,20_24,4.7
733115,Tow Truck Drivers,25_34,20.5
733115,Tow Truck Drivers,35_44,23.5
733115,Tow Truck Drivers,45_54,26.7
733115,Tow Truck Drivers,55_59,11
733115,Tow Truck Drivers,60_64,8.3
733115,Tow Truck Drivers,65,5.3
811411,Commercial Housekeepers,15_19,3.1
811411,Commercial Housekeepers,20_24,10
811411,Commercial Housekeepers,25_34,22.8
811411,Commercial Housekeepers,35_44,20.5
811411,Commercial Housekeepers,45_54,21.4
811411,Commercial Housekeepers,55_59,10.4
811411,Commercial Housekeepers,60_64,8.1
811411,Commercial Housekeepers,65,3.8
811412,Domestic Housekeepers,15_19,2.3
811412,Domestic Housekeepers,20_24,7.5
811412,Domestic Housekeepers,25_34,19.8
811412,Domestic Housekeepers,35_44,17.5
811412,Domestic Housekeepers,45_54,23.2
811412,Domestic Housekeepers,55_59,12.1
811412,Domestic Housekeepers,60_64,10.3
811412,Domestic Housekeepers,65,7.5
811511,Laundry Workers (General),15_19,2
811511,Laundry Workers (General),20_24,6.3
811511,Laundry Workers (General),25_34,14.7
811511,Laundry Workers (General),35_44,17.5
811511,Laundry Workers (General),45_54,24.3
811511,Laundry Workers (General),55_59,14.5
811511,Laundry Workers (General),60_64,13.1
811511,Laundry Workers (General),65,7.5
811512,Drycleaners,15_19,2.7
811512,Drycleaners,20_24,5.1
811512,Drycleaners,25_34,9.8
811512,Drycleaners,35_44,15.2
811512,Drycleaners,45_54,25.6
811512,Drycleaners,55_59,16
811512,Drycleaners,60_64,14.4
811512,Drycleaners,65,10.9
811513,Ironers and Pressers,15_19,1.5
811513,Ironers and Pressers,20_24,3
811513,Ironers and Pressers,25_34,9.4
811513,Ironers and Pressers,35_44,14.2
811513,Ironers and Pressers,45_54,24.9
811513,Ironers and Pressers,55_59,13.4
811513,Ironers and Pressers,60_64,17.9
811513,Ironers and Pressers,65,14.4
811611,Carpet Cleaners,15_19,1.8
811611,Carpet Cleaners,20_24,3.6
811611,Carpet Cleaners,25_34,15.4
811611,Carpet Cleaners,35_44,19.7
811611,Carpet Cleaners,45_54,26.1
811611,Carpet Cleaners,55_59,13.3
811611,Carpet Cleaners,60_64,11.5
811611,Carpet Cleaners,65,8.5
811612,Window Cleaners,15_19,2.6
811612,Window Cleaners,20_24,8.7
811612,Window Cleaners,25_34,24.1
811612,Window Cleaners,35_44,18.6
811612,Window Cleaners,45_54,20.3
811612,Window Cleaners,55_59,10.4
811612,Window Cleaners,60_64,8.2
811612,Window Cleaners,65,6.6
811699,Cleaners (not covered elsewhere),15_19,5
811699,Cleaners (not covered elsewhere),20_24,10.5
811699,Cleaners (not covered elsewhere),25_34,20.5
811699,Cleaners (not covered elsewhere),35_44,17.9
811699,Cleaners (not covered elsewhere),45_54,22.3
811699,Cleaners (not covered elsewhere),55_59,10.3
811699,Cleaners (not covered elsewhere),60_64,8.2
811699,Cleaners (not covered elsewhere),65,5.4
821111,Builder's Labourers,15_19,7.9
821111,Builder's Labourers,20_24,15.1
821111,Builder's Labourers,25_34,28.4
821111,Builder's Labourers,35_44,19.6
821111,Builder's Labourers,45_54,16.4
821111,Builder's Labourers,55_59,6.5
821111,Builder's Labourers,60_64,4.2
821111,Builder's Labourers,65,1.9
821112,"Drainage, Sewerage and Stormwater Labourers",15_19,1.8
821112,"Drainage, Sewerage and Stormwater Labourers",20_24,6.3
821112,"Drainage, Sewerage and Stormwater Labourers",25_34,22
821112,"Drainage, Sewerage and Stormwater Labourers",35_44,20.2
821112,"Drainage, Sewerage and Stormwater Labourers",45_54,23.6
821112,"Drainage, Sewerage and Stormwater Labourers",55_59,12.2
821112,"Drainage, Sewerage and Stormwater Labourers",60_64,10
821112,"Drainage, Sewerage and Stormwater Labourers",65,3.7
821113,Earthmoving Labourers,15_19,9.7
821113,Earthmoving Labourers,20_24,14.4
821113,Earthmoving Labourers,25_34,24
821113,Earthmoving Labourers,35_44,18
821113,Earthmoving Labourers,45_54,18.1
821113,Earthmoving Labourers,55_59,7.7
821113,Earthmoving Labourers,60_64,5.3
821113,Earthmoving Labourers,65,2.8
821114,Plumber's Assistants,15_19,15.6
821114,Plumber's Assistants,20_24,20.7
821114,Plumber's Assistants,25_34,25.6
821114,Plumber's Assistants,35_44,12.9
821114,Plumber's Assistants,45_54,12.9
821114,Plumber's Assistants,55_59,5.5
821114,Plumber's Assistants,60_64,3.7
821114,Plumber's Assistants,65,2.8
821411,Building Insulation Installers,15_19,3.3
821411,Building Insulation Installers,20_24,10.7
821411,Building Insulation Installers,25_34,30.8
821411,Building Insulation Installers,35_44,24.6
821411,Building Insulation Installers,45_54,18.7
821411,Building Insulation Installers,55_59,5.6
821411,Building Insulation Installers,60_64,4.1
821411,Building Insulation Installers,65,2.4
821412,Home Improvement Installers,15_19,3.3
821412,Home Improvement Installers,20_24,9.2
821412,Home Improvement Installers,25_34,22.5
821412,Home Improvement Installers,35_44,22.7
821412,Home Improvement Installers,45_54,22
821412,Home Improvement Installers,55_59,9.3
821412,Home Improvement Installers,60_64,6.9
821412,Home Improvement Installers,65,4.1
821711,Construction Riggers,15_19,1
821711,Construction Riggers,20_24,5.6
821711,Construction Riggers,25_34,29.6
821711,Construction Riggers,35_44,29.7
