state,anzsic_level,nfd_indicator,code_text,anzsic_title,covid_adjusted,industry_1_digit_code,trend_data_for_feb_2026_000,qtr_change_to_feb_2026_000s,qtr_change_to_feb_2026_pct,1_year_change_to_feb_2026_000s,1_year_change_to_feb_2026_pct,5_year_change_to_feb_2026_000s,5_year_change_to_feb_2026_pct,10_year_change_to_feb_2026_000s,10_year_change_to_feb_2026_pct,share_of_state_emp_pct,share_of_industry_emp_pct
QLD,1,N,N,Administrative and Support Services,,N,93.9413154441716,0.458971208021779,0.490971008239109,1.71726936414134,1.86206248493059,7.67725571276473,8.89971528892653,9.33734314337543,11.0365304245739,3.0873700593116,21.3274215880474
QLD,1,N,O,Public Administration and Safety,,O,203.631242903056,1.38189063779959,0.683260847227431,5.88447855948593,2.97576477623779,34.1830939261656,20.1731881596579,48.6739304781103,31.4111865496413,6.6923163626863,20.5968261134591
QLD,1,N,P,Education and Training,,P,258.332858780064,1.95474273108334,0.762445235657279,7.09371816081239,2.82349244760504,34.9958001438772,15.669499883978,66.3259584473474,34.5435285567421,8.49007840440482,19.6196915581021
QLD,1,N,Q,Health Care and Social Assistance,,Q,527.378968724144,7.04617529926156,1.35416706159974,28.6617934293839,5.74710373919722,137.186169981174,35.1585601843828,217.473721916847,70.1742626681229,17.3322465227473,21.9676520662841
QLD,1,N,R,Arts and Recreation Services,Y,R,49.4292152455713,0.222232765853853,0.451628518260503,0.880465176329643,1.81356919606354,,0,7.37954413886982,17.549588248013,1.6244852276434,18.4384796972521
QLD,1,N,S,Other Services,Y,S,126.276624416652,1.1875144897129,0.949334830511219,4.79678612055886,3.94862735071088,17.6585728610615,16.2574936745426,23.4785474476231,22.8394811847471,4.1500661085228,22.5585876223349
SA,1,N,A,"Agriculture, Forestry and Fishing",,A,37.8341086354254,0.134066042950792,0.355612444261677,0.516843752746567,1.38499901954622,2.48273458919762,7.02302146997464,-0.118046656914771,-0.311040719573037,3.83104670941425,12.8778322900494
SA,1,N,B,Mining,,B,16.7458989271961,0.119638774621276,0.719577184065338,0.505529887087498,3.1127980271815,3.24808997657521,24.0638313111239,6.07120491978631,56.8747442837423,1.69567417589821,5.33031976928863
SA,1,N,C,Manufacturing,,C,68.0272067695134,-0.144824876721799,-0.212440311993837,-0.531327947786352,-0.774998984411315,-1.10578302307418,-1.59950123145512,-4.878812940424,-6.69192058465783,6.88837179055314,7.59177063084261
SA,1,N,D,"Electricity, Gas, Water and Waste Services",,D,15.2659777450272,0.175478982192729,1.16284415081698,0.753211759399314,5.18999452030871,3.7951653172004,33.0854099574829,4.25652859514492,38.6625028845374,1.54581873117836,7.23179174099567
SA,1,N,E,Construction,,E,86.0719233086759,0.520336867001319,0.608214164860709,2.17738378680096,2.59538201080801,12.4274061080583,16.8748558350982,22.9246917772687,36.3035579253649,8.71556303181691,6.24139678726199
