anzsco_code,occupation,education_level,share_pct
263311,Telecommunications Engineers,post_graduate_graduate_diploma_or_graduate_certificate,27.2
263311,Telecommunications Engineers,bachelor_degree,44.6
263311,Telecommunications Engineers,advanced_diploma_diploma,10.8
263311,Telecommunications Engineers,certificate_iii_iv,9.2
263311,Telecommunications Engineers,year_12,4.2
263311,Telecommunications Engineers,year_11,0.4
263311,Telecommunications Engineers,year_10_and_below,0.8
263312,Telecommunications Network Engineers,post_graduate_graduate_diploma_or_graduate_certificate,26
263312,Telecommunications Network Engineers,bachelor_degree,44
263312,Telecommunications Network Engineers,advanced_diploma_diploma,11.9
263312,Telecommunications Network Engineers,certificate_iii_iv,7.4
263312,Telecommunications Network Engineers,year_12,6.2
263312,Telecommunications Network Engineers,year_11,0.5
263312,Telecommunications Network Engineers,year_10_and_below,0.8
271211,Judges,post_graduate_graduate_diploma_or_graduate_certificate,27.8
271211,Judges,bachelor_degree,64.2
271211,Judges,advanced_diploma_diploma,1.3
271211,Judges,certificate_iii_iv,1.2
271211,Judges,year_12,1.3
271211,Judges,year_11,0
271211,Judges,year_10_and_below,0
271212,Magistrates,post_graduate_graduate_diploma_or_graduate_certificate,23.3
271212,Magistrates,bachelor_degree,72.1
271212,Magistrates,advanced_diploma_diploma,0.7
271212,Magistrates,certificate_iii_iv,0
271212,Magistrates,year_12,0.6
271212,Magistrates,year_11,0
271212,Magistrates,year_10_and_below,0
271213,Tribunal Members,post_graduate_graduate_diploma_or_graduate_certificate,44.9
271213,Tribunal Members,bachelor_degree,45.4
271213,Tribunal Members,advanced_diploma_diploma,3
271213,Tribunal Members,certificate_iii_iv,1.4
271213,Tribunal Members,year_12,1.8
271213,Tribunal Members,year_11,0.5
271213,Tribunal Members,year_10_and_below,0.6
271214,Intellectual Property Lawyers,post_graduate_graduate_diploma_or_graduate_certificate,70.9
271214,Intellectual Property Lawyers,bachelor_degree,25.7
271214,Intellectual Property Lawyers,advanced_diploma_diploma,1.1
271214,Intellectual Property Lawyers,certificate_iii_iv,0
271214,Intellectual Property Lawyers,year_12,0.7
271214,Intellectual Property Lawyers,year_11,0
271214,Intellectual Property Lawyers,year_10_and_below,0
271299,Judicial and Other Legal Professionals (not covered elsewhere),post_graduate_graduate_diploma_or_graduate_certificate,35
271299,Judicial and Other Legal Professionals (not covered elsewhere),bachelor_degree,47.9
271299,Judicial and Other Legal Professionals (not covered elsewhere),advanced_diploma_diploma,4.5
271299,Judicial and Other Legal Professionals (not covered elsewhere),certificate_iii_iv,3.4
271299,Judicial and Other Legal Professionals (not covered elsewhere),year_12,6
271299,Judicial and Other Legal Professionals (not covered elsewhere),year_11,0.5
271299,Judicial and Other Legal Professionals (not covered elsewhere),year_10_and_below,1.1
272111,Careers Counsellors,post_graduate_graduate_diploma_or_graduate_certificate,43.7
272111,Careers Counsellors,bachelor_degree,25.5
272111,Careers Counsellors,advanced_diploma_diploma,11.5
272111,Careers Counsellors,certificate_iii_iv,10.6
272111,Careers Counsellors,year_12,4.9
272111,Careers Counsellors,year_11,0.7
272111,Careers Counsellors,year_10_and_below,1.1
272112,Drug and Alcohol Counsellors,post_graduate_graduate_diploma_or_graduate_certificate,20.6
272112,Drug and Alcohol Counsellors,bachelor_degree,29.5
272112,Drug and Alcohol Counsellors,advanced_diploma_diploma,25.3
272112,Drug and Alcohol Counsellors,certificate_iii_iv,14.3
272112,Drug and Alcohol Counsellors,year_12,3.7
272112,Drug and Alcohol Counsellors,year_11,1.4
272112,Drug and Alcohol Counsellors,year_10_and_below,3
272113,Family and Marriage Counsellors,post_graduate_graduate_diploma_or_graduate_certificate,52.1
272113,Family and Marriage Counsellors,bachelor_degree,33.9
272113,Family and Marriage Counsellors,advanced_diploma_diploma,9.4
272113,Family and Marriage Counsellors,certificate_iii_iv,1.3
272113,Family and Marriage Counsellors,year_12,1.4
272113,Family and Marriage Counsellors,year_11,0.2
272113,Family and Marriage Counsellors,year_10_and_below,0
272114,Rehabilitation Counsellors,post_graduate_graduate_diploma_or_graduate_certificate,43
272114,Rehabilitation Counsellors,bachelor_degree,44.9
272114,Rehabilitation Counsellors,advanced_diploma_diploma,4.7
272114,Rehabilitation Counsellors,certificate_iii_iv,2.9
272114,Rehabilitation Counsellors,year_12,1.6
272114,Rehabilitation Counsellors,year_11,0.4
272114,Rehabilitation Counsellors,year_10_and_below,0.7
272115,Student Counsellors,post_graduate_graduate_diploma_or_graduate_certificate,42.1
272115,Student Counsellors,bachelor_degree,33.7
272115,Student Counsellors,advanced_diploma_diploma,9.8
272115,Student Counsellors,certificate_iii_iv,5
272115,Student Counsellors,year_12,6.9
272115,Student Counsellors,year_11,0.5
272115,Student Counsellors,year_10_and_below,0.8
272199,Other Counsellors and Life Coaches,post_graduate_graduate_diploma_or_graduate_certificate,29.2
272199,Other Counsellors and Life Coaches,bachelor_degree,35.8
272199,Other Counsellors and Life Coaches,advanced_diploma_diploma,13.9
272199,Other Counsellors and Life Coaches,certificate_iii_iv,8.6
272199,Other Counsellors and Life Coaches,year_12,7
272199,Other Counsellors and Life Coaches,year_11,0.9
272199,Other Counsellors and Life Coaches,year_10_and_below,1.8
272311,Clinical Psychologists,post_graduate_graduate_diploma_or_graduate_certificate,80.5
272311,Clinical Psychologists,bachelor_degree,17.8
272311,Clinical Psychologists,advanced_diploma_diploma,0.7
272311,Clinical Psychologists,certificate_iii_iv,0
272311,Clinical Psychologists,year_12,0.2
272311,Clinical Psychologists,year_11,0
272311,Clinical Psychologists,year_10_and_below,0
272312,Educational Psychologists,post_graduate_graduate_diploma_or_graduate_certificate,81.1
272312,Educational Psychologists,bachelor_degree,17.4
272312,Educational Psychologists,advanced_diploma_diploma,0.9
272312,Educational Psychologists,certificate_iii_iv,0.1
272312,Educational Psychologists,year_12,0.1
272312,Educational Psychologists,year_11,0
272312,Educational Psychologists,year_10_and_below,0
272313,Organisational Psychologists,post_graduate_graduate_diploma_or_graduate_certificate,79.2
272313,Organisational Psychologists,bachelor_degree,18.3
272313,Organisational Psychologists,advanced_diploma_diploma,1.8
272313,Organisational Psychologists,certificate_iii_iv,0
272313,Organisational Psychologists,year_12,0
272313,Organisational Psychologists,year_11,0
272313,Organisational Psychologists,year_10_and_below,0
272314,Psychotherapists,post_graduate_graduate_diploma_or_graduate_certificate,57
272314,Psychotherapists,bachelor_degree,29.7
272314,Psychotherapists,advanced_diploma_diploma,6.8
272314,Psychotherapists,certificate_iii_iv,1.4
272314,Psychotherapists,year_12,3.2
272314,Psychotherapists,year_11,0.1
272314,Psychotherapists,year_10_and_below,0.2
272399,Other Psychologists,post_graduate_graduate_diploma_or_graduate_certificate,69.9
272399,Other Psychologists,bachelor_degree,26.9
272399,Other Psychologists,advanced_diploma_diploma,1.1
272399,Other Psychologists,certificate_iii_iv,1
272399,Other Psychologists,year_12,0.8
272399,Other Psychologists,year_11,0
272399,Other Psychologists,year_10_and_below,0
272411,Historians,post_graduate_graduate_diploma_or_graduate_certificate,60
272411,Historians,bachelor_degree,19.9
272411,Historians,advanced_diploma_diploma,7.4
272411,Historians,certificate_iii_iv,2.7
272411,Historians,year_12,4.3
272411,Historians,year_11,1.6
272411,Historians,year_10_and_below,2.1
272412,Interpreters,post_graduate_graduate_diploma_or_graduate_certificate,24.7
272412,Interpreters,bachelor_degree,28.2
272412,Interpreters,advanced_diploma_diploma,25.4
272412,Interpreters,certificate_iii_iv,6.3
272412,Interpreters,year_12,6.4
272412,Interpreters,year_11,0.9
272412,Interpreters,year_10_and_below,2.3
272413,Translators,post_graduate_graduate_diploma_or_graduate_certificate,48.7
272413,Translators,bachelor_degree,33.6
272413,Translators,advanced_diploma_diploma,7.6
272413,Translators,certificate_iii_iv,2.3
272413,Translators,year_12,4.7
272413,Translators,year_11,0.2
272413,Translators,year_10_and_below,0.8
272414,Archaeologists,post_graduate_graduate_diploma_or_graduate_certificate,44.1
272414,Archaeologists,bachelor_degree,49.5
272414,Archaeologists,advanced_diploma_diploma,0.5
272414,Archaeologists,certificate_iii_iv,0.8
272414,Archaeologists,year_12,3.5
272414,Archaeologists,year_11,0
272414,Archaeologists,year_10_and_below,0.4
272499,Other Social Professionals,post_graduate_graduate_diploma_or_graduate_certificate,47.6
272499,Other Social Professionals,bachelor_degree,29.6
272499,Other Social Professionals,advanced_diploma_diploma,3.7
272499,Other Social Professionals,certificate_iii_iv,4.4
272499,Other Social Professionals,year_12,7.1
272499,Other Social Professionals,year_11,1.8
272499,Other Social Professionals,year_10_and_below,4
272611,Community Arts Workers,post_graduate_graduate_diploma_or_graduate_certificate,32
272611,Community Arts Workers,bachelor_degree,34.4
272611,Community Arts Workers,advanced_diploma_diploma,13.3
272611,Community Arts Workers,certificate_iii_iv,7.3
272611,Community Arts Workers,year_12,5.2
272611,Community Arts Workers,year_11,0.9
272611,Community Arts Workers,year_10_and_below,4.3
272612,Recreation Officers,post_graduate_graduate_diploma_or_graduate_certificate,9.7
272612,Recreation Officers,bachelor_degree,25.4
272612,Recreation Officers,advanced_diploma_diploma,15.7
272612,Recreation Officers,certificate_iii_iv,19.4
272612,Recreation Officers,year_12,15.4
272612,Recreation Officers,year_11,3.4
272612,Recreation Officers,year_10_and_below,6.1
272613,Welfare Workers,post_graduate_graduate_diploma_or_graduate_certificate,19.2
272613,Welfare Workers,bachelor_degree,39.2
272613,Welfare Workers,advanced_diploma_diploma,19.4
272613,Welfare Workers,certificate_iii_iv,11.6
272613,Welfare Workers,year_12,4.7
272613,Welfare Workers,year_11,1.1
272613,Welfare Workers,year_10_and_below,2.3
311211,Anaesthetic Technicians,post_graduate_graduate_diploma_or_graduate_certificate,17.8
311211,Anaesthetic Technicians,bachelor_degree,18.1
311211,Anaesthetic Technicians,advanced_diploma_diploma,45.3
311211,Anaesthetic Technicians,certificate_iii_iv,9.4
311211,Anaesthetic Technicians,year_12,1.2
311211,Anaesthetic Technicians,year_11,0
311211,Anaesthetic Technicians,year_10_and_below,0
311212,Cardiac Technicians,post_graduate_graduate_diploma_or_graduate_certificate,24.9
311212,Cardiac Technicians,bachelor_degree,54.8
311212,Cardiac Technicians,advanced_diploma_diploma,7.4
311212,Cardiac Technicians,certificate_iii_iv,2.2
311212,Cardiac Technicians,year_12,6.3
311212,Cardiac Technicians,year_11,0.7
311212,Cardiac Technicians,year_10_and_below,1
311213,Medical Laboratory Technicians,post_graduate_graduate_diploma_or_graduate_certificate,10.7
311213,Medical Laboratory Technicians,bachelor_degree,39.1
311213,Medical Laboratory Technicians,advanced_diploma_diploma,19.4
311213,Medical Laboratory Technicians,certificate_iii_iv,9
311213,Medical Laboratory Technicians,year_12,13.1
311213,Medical Laboratory Technicians,year_11,1.3
311213,Medical Laboratory Technicians,year_10_and_below,2.5
311214,Operating Theatre Technicians,post_graduate_graduate_diploma_or_graduate_certificate,4
311214,Operating Theatre Technicians,bachelor_degree,14.5
311214,Operating Theatre Technicians,advanced_diploma_diploma,12.3
311214,Operating Theatre Technicians,certificate_iii_iv,47.2
311214,Operating Theatre Technicians,year_12,8.2
311214,Operating Theatre Technicians,year_11,2.9
311214,Operating Theatre Technicians,year_10_and_below,4.4
311215,Pharmacy Technicians,post_graduate_graduate_diploma_or_graduate_certificate,5.7
311215,Pharmacy Technicians,bachelor_degree,16.5
311215,Pharmacy Technicians,advanced_diploma_diploma,8
311215,Pharmacy Technicians,certificate_iii_iv,33.5
311215,Pharmacy Technicians,year_12,18.3
311215,Pharmacy Technicians,year_11,3.5
311215,Pharmacy Technicians,year_10_and_below,6.7
311216,Pathology Collectors,post_graduate_graduate_diploma_or_graduate_certificate,5.2
311216,Pathology Collectors,bachelor_degree,19.4
311216,Pathology Collectors,advanced_diploma_diploma,16.3
311216,Pathology Collectors,certificate_iii_iv,38.1
311216,Pathology Collectors,year_12,8.9
311216,Pathology Collectors,year_11,1.7
311216,Pathology Collectors,year_10_and_below,4.2
311299,Other Medical Technicians,post_graduate_graduate_diploma_or_graduate_certificate,9.8
311299,Other Medical Technicians,bachelor_degree,28.6
311299,Other Medical Technicians,advanced_diploma_diploma,19.2
311299,Other Medical Technicians,certificate_iii_iv,16.5
311299,Other Medical Technicians,year_12,12.6
311299,Other Medical Technicians,year_11,2.5
311299,Other Medical Technicians,year_10_and_below,4.1
311311,Fisheries Officers,post_graduate_graduate_diploma_or_graduate_certificate,6.5
311311,Fisheries Officers,bachelor_degree,43.3
311311,Fisheries Officers,advanced_diploma_diploma,24.5
311311,Fisheries Officers,certificate_iii_iv,14.8
311311,Fisheries Officers,year_12,5.1
311311,Fisheries Officers,year_11,1.9
311311,Fisheries Officers,year_10_and_below,1.5
311312,Meat Inspectors,post_graduate_graduate_diploma_or_graduate_certificate,3.6
311312,Meat Inspectors,bachelor_degree,10.3
311312,Meat Inspectors,advanced_diploma_diploma,8.3
311312,Meat Inspectors,certificate_iii_iv,49.8
311312,Meat Inspectors,year_12,9.5
311312,Meat Inspectors,year_11,2.6
311312,Meat Inspectors,year_10_and_below,5.9
311313,Quarantine Officers,post_graduate_graduate_diploma_or_graduate_certificate,9.1
311313,Quarantine Officers,bachelor_degree,26.1
311313,Quarantine Officers,advanced_diploma_diploma,16.8
311313,Quarantine Officers,certificate_iii_iv,20.4
311313,Quarantine Officers,year_12,13.1
311313,Quarantine Officers,year_11,3.7
311313,Quarantine Officers,year_10_and_below,5.2
311399,Other Primary Products Inspectors,post_graduate_graduate_diploma_or_graduate_certificate,13.8
311399,Other Primary Products Inspectors,bachelor_degree,33.5
311399,Other Primary Products Inspectors,advanced_diploma_diploma,12.6
311399,Other Primary Products Inspectors,certificate_iii_iv,14.3
311399,Other Primary Products Inspectors,year_12,11.4
311399,Other Primary Products Inspectors,year_11,3.2
311399,Other Primary Products Inspectors,year_10_and_below,7.5
311411,Chemistry Technicians,post_graduate_graduate_diploma_or_graduate_certificate,14.8
311411,Chemistry Technicians,bachelor_degree,35.7
311411,Chemistry Technicians,advanced_diploma_diploma,11.4
311411,Chemistry Technicians,certificate_iii_iv,13.5
311411,Chemistry Technicians,year_12,12.8
311411,Chemistry Technicians,year_11,2.6
311411,Chemistry Technicians,year_10_and_below,5.1
311412,Earth Science Technicians,post_graduate_graduate_diploma_or_graduate_certificate,7.5
311412,Earth Science Technicians,bachelor_degree,20.5
311412,Earth Science Technicians,advanced_diploma_diploma,13.1
311412,Earth Science Technicians,certificate_iii_iv,24.1
311412,Earth Science Technicians,year_12,20.1
311412,Earth Science Technicians,year_11,4.4
311412,Earth Science Technicians,year_10_and_below,6.7
311413,Life Science Technicians,post_graduate_graduate_diploma_or_graduate_certificate,12.7
311413,Life Science Technicians,bachelor_degree,41
311413,Life Science Technicians,advanced_diploma_diploma,20.6
311413,Life Science Technicians,certificate_iii_iv,10.8
311413,Life Science Technicians,year_12,7.4
311413,Life Science Technicians,year_11,1.1
311413,Life Science Technicians,year_10_and_below,2.6
311414,School Laboratory Technicians,post_graduate_graduate_diploma_or_graduate_certificate,17.8
311414,School Laboratory Technicians,bachelor_degree,36.4
311414,School Laboratory Technicians,advanced_diploma_diploma,19
311414,School Laboratory Technicians,certificate_iii_iv,12.3
311414,School Laboratory Technicians,year_12,6.8
311414,School Laboratory Technicians,year_11,0.9
311414,School Laboratory Technicians,year_10_and_below,2.9
311415,Hydrographers,post_graduate_graduate_diploma_or_graduate_certificate,6.6
311415,Hydrographers,bachelor_degree,32.8
311415,Hydrographers,advanced_diploma_diploma,20.2
311415,Hydrographers,certificate_iii_iv,20.2
311415,Hydrographers,year_12,11.2
311415,Hydrographers,year_11,1.9
311415,Hydrographers,year_10_and_below,3.1
311499,Other Science Technicians,post_graduate_graduate_diploma_or_graduate_certificate,10.9
311499,Other Science Technicians,bachelor_degree,26.2
311499,Other Science Technicians,advanced_diploma_diploma,16.3
311499,Other Science Technicians,certificate_iii_iv,24.7
311499,Other Science Technicians,year_12,11.3
311499,Other Science Technicians,year_11,2.3
311499,Other Science Technicians,year_10_and_below,4.3
312111,Architectural Draftspersons,post_graduate_graduate_diploma_or_graduate_certificate,14.2
312111,Architectural Draftspersons,bachelor_degree,28.7
312111,Architectural Draftspersons,advanced_diploma_diploma,33.8
312111,Architectural Draftspersons,certificate_iii_iv,9.5
312111,Architectural Draftspersons,year_12,6.5
312111,Architectural Draftspersons,year_11,1
312111,Architectural Draftspersons,year_10_and_below,1.1
312112,Building Associates,post_graduate_graduate_diploma_or_graduate_certificate,2.6
312112,Building Associates,bachelor_degree,8.8
312112,Building Associates,advanced_diploma_diploma,13.7
312112,Building Associates,certificate_iii_iv,53.7
312112,Building Associates,year_12,8.2
312112,Building Associates,year_11,2.5
312112,Building Associates,year_10_and_below,7.3
312113,Building Inspectors,post_graduate_graduate_diploma_or_graduate_certificate,12.3
312113,Building Inspectors,bachelor_degree,23.5
312113,Building Inspectors,advanced_diploma_diploma,27.8
312113,Building Inspectors,certificate_iii_iv,23.3
312113,Building Inspectors,year_12,5.2
312113,Building Inspectors,year_11,0.9
312113,Building Inspectors,year_10_and_below,2.2
312114,Construction Estimators,post_graduate_graduate_diploma_or_graduate_certificate,9.6
312114,Construction Estimators,bachelor_degree,29.7
312114,Construction Estimators,advanced_diploma_diploma,14.5
312114,Construction Estimators,certificate_iii_iv,25.9
312114,Construction Estimators,year_12,11.9
312114,Construction Estimators,year_11,2
312114,Construction Estimators,year_10_and_below,3.3
312115,Plumbing Inspectors,post_graduate_graduate_diploma_or_graduate_certificate,2.3
312115,Plumbing Inspectors,bachelor_degree,2.6
312115,Plumbing Inspectors,advanced_diploma_diploma,10.3
312115,Plumbing Inspectors,certificate_iii_iv,77.1
312115,Plumbing Inspectors,year_12,1.1
312115,Plumbing Inspectors,year_11,0
312115,Plumbing Inspectors,year_10_and_below,1.1
312116,Surveying and Spatial Science Technicians,post_graduate_graduate_diploma_or_graduate_certificate,7.9
312116,Surveying and Spatial Science Technicians,bachelor_degree,21.9
312116,Surveying and Spatial Science Technicians,advanced_diploma_diploma,27.8
312116,Surveying and Spatial Science Technicians,certificate_iii_iv,18.4
312116,Surveying and Spatial Science Technicians,year_12,15.3
312116,Surveying and Spatial Science Technicians,year_11,2.1
312116,Surveying and Spatial Science Technicians,year_10_and_below,2.4
312199,"Other Architectural, Building and Surveying Technicians",post_graduate_graduate_diploma_or_graduate_certificate,13.9
312199,"Other Architectural, Building and Surveying Technicians",bachelor_degree,25.3
312199,"Other Architectural, Building and Surveying Technicians",advanced_diploma_diploma,20.5
312199,"Other Architectural, Building and Surveying Technicians",certificate_iii_iv,19.2
312199,"Other Architectural, Building and Surveying Technicians",year_12,10.9
312199,"Other Architectural, Building and Surveying Technicians",year_11,2.1
312199,"Other Architectural, Building and Surveying Technicians",year_10_and_below,4
312211,Civil Engineering Draftspersons,post_graduate_graduate_diploma_or_graduate_certificate,5.7
312211,Civil Engineering Draftspersons,bachelor_degree,21.1
312211,Civil Engineering Draftspersons,advanced_diploma_diploma,41.6
312211,Civil Engineering Draftspersons,certificate_iii_iv,13.7
312211,Civil Engineering Draftspersons,year_12,11.7
312211,Civil Engineering Draftspersons,year_11,1.4
312211,Civil Engineering Draftspersons,year_10_and_below,1.2
312212,Civil Engineering Technicians,post_graduate_graduate_diploma_or_graduate_certificate,6
312212,Civil Engineering Technicians,bachelor_degree,16.1
312212,Civil Engineering Technicians,advanced_diploma_diploma,21.3
312212,Civil Engineering Technicians,certificate_iii_iv,28.3
312212,Civil Engineering Technicians,year_12,14.8
312212,Civil Engineering Technicians,year_11,2.9
312212,Civil Engineering Technicians,year_10_and_below,5.4
312311,Electrical Engineering Draftspersons,post_graduate_graduate_diploma_or_graduate_certificate,5.6
312311,Electrical Engineering Draftspersons,bachelor_degree,19.5
312311,Electrical Engineering Draftspersons,advanced_diploma_diploma,32.4
312311,Electrical Engineering Draftspersons,certificate_iii_iv,28.6
312311,Electrical Engineering Draftspersons,year_12,7.9
312311,Electrical Engineering Draftspersons,year_11,1.3
312311,Electrical Engineering Draftspersons,year_10_and_below,1.3
312312,Electrical Engineering Technicians,post_graduate_graduate_diploma_or_graduate_certificate,3.5
312312,Electrical Engineering Technicians,bachelor_degree,9.9
312312,Electrical Engineering Technicians,advanced_diploma_diploma,19.7
312312,Electrical Engineering Technicians,certificate_iii_iv,54.5
312312,Electrical Engineering Technicians,year_12,6.6
312312,Electrical Engineering Technicians,year_11,1.2
312312,Electrical Engineering Technicians,year_10_and_below,2.3
312411,Electronic Engineering Draftspersons,post_graduate_graduate_diploma_or_graduate_certificate,12.1
312411,Electronic Engineering Draftspersons,bachelor_degree,25.7
312411,Electronic Engineering Draftspersons,advanced_diploma_diploma,16.4
312411,Electronic Engineering Draftspersons,certificate_iii_iv,19.3
312411,Electronic Engineering Draftspersons,year_12,16.4
312411,Electronic Engineering Draftspersons,year_11,0
312411,Electronic Engineering Draftspersons,year_10_and_below,6.4
312412,Electronic Engineering Technicians,post_graduate_graduate_diploma_or_graduate_certificate,5.4
312412,Electronic Engineering Technicians,bachelor_degree,15.7
312412,Electronic Engineering Technicians,advanced_diploma_diploma,26.4
312412,Electronic Engineering Technicians,certificate_iii_iv,35.9
312412,Electronic Engineering Technicians,year_12,9.5
312412,Electronic Engineering Technicians,year_11,1.5
312412,Electronic Engineering Technicians,year_10_and_below,2.2
312511,Mechanical Engineering Draftspersons,post_graduate_graduate_diploma_or_graduate_certificate,5.7
312511,Mechanical Engineering Draftspersons,bachelor_degree,18.9
312511,Mechanical Engineering Draftspersons,advanced_diploma_diploma,35.5
312511,Mechanical Engineering Draftspersons,certificate_iii_iv,25.1
312511,Mechanical Engineering Draftspersons,year_12,8.6
312511,Mechanical Engineering Draftspersons,year_11,1.1
312511,Mechanical Engineering Draftspersons,year_10_and_below,1.2
312512,Mechanical Engineering Technicians,post_graduate_graduate_diploma_or_graduate_certificate,5.2
312512,Mechanical Engineering Technicians,bachelor_degree,13.1
312512,Mechanical Engineering Technicians,advanced_diploma_diploma,15.2
312512,Mechanical Engineering Technicians,certificate_iii_iv,51.5
312512,Mechanical Engineering Technicians,year_12,6.8
312512,Mechanical Engineering Technicians,year_11,2.3
312512,Mechanical Engineering Technicians,year_10_and_below,4
312911,Maintenance Planners,post_graduate_graduate_diploma_or_graduate_certificate,5.8
312911,Maintenance Planners,bachelor_degree,11.4
312911,Maintenance Planners,advanced_diploma_diploma,15.8
312911,Maintenance Planners,certificate_iii_iv,54.1
312911,Maintenance Planners,year_12,6.4
312911,Maintenance Planners,year_11,1.5
312911,Maintenance Planners,year_10_and_below,2.8
312912,Metallurgical and Materials Technicians,post_graduate_graduate_diploma_or_graduate_certificate,5.7
312912,Metallurgical and Materials Technicians,bachelor_degree,16.5
312912,Metallurgical and Materials Technicians,advanced_diploma_diploma,14.7
312912,Metallurgical and Materials Technicians,certificate_iii_iv,27
312912,Metallurgical and Materials Technicians,year_12,18.6
312912,Metallurgical and Materials Technicians,year_11,3.4
312912,Metallurgical and Materials Technicians,year_10_and_below,6.2
312913,Mine Deputies,post_graduate_graduate_diploma_or_graduate_certificate,1.8
312913,Mine Deputies,bachelor_degree,5.6
312913,Mine Deputies,advanced_diploma_diploma,12
312913,Mine Deputies,certificate_iii_iv,48.7
312913,Mine Deputies,year_12,10.5
312913,Mine Deputies,year_11,4.1
312913,Mine Deputies,year_10_and_below,12.7
312999,Building and Engineering Technicians (not covered elsewhere),post_graduate_graduate_diploma_or_graduate_certificate,7.5
312999,Building and Engineering Technicians (not covered elsewhere),bachelor_degree,16
312999,Building and Engineering Technicians (not covered elsewhere),advanced_diploma_diploma,20.6
312999,Building and Engineering Technicians (not covered elsewhere),certificate_iii_iv,41.5
312999,Building and Engineering Technicians (not covered elsewhere),year_12,6.6
312999,Building and Engineering Technicians (not covered elsewhere),year_11,1.5
312999,Building and Engineering Technicians (not covered elsewhere),year_10_and_below,3.2
313111,Hardware Technicians,post_graduate_graduate_diploma_or_graduate_certificate,8.7
313111,Hardware Technicians,bachelor_degree,25
313111,Hardware Technicians,advanced_diploma_diploma,16
313111,Hardware Technicians,certificate_iii_iv,17.1
313111,Hardware Technicians,year_12,19.4
313111,Hardware Technicians,year_11,3.9
313111,Hardware Technicians,year_10_and_below,3.2
313112,ICT Customer Support Officers,post_graduate_graduate_diploma_or_graduate_certificate,13.8
313112,ICT Customer Support Officers,bachelor_degree,31.6
313112,ICT Customer Support Officers,advanced_diploma_diploma,16.6
313112,ICT Customer Support Officers,certificate_iii_iv,13.6
313112,ICT Customer Support Officers,year_12,15.9
313112,ICT Customer Support Officers,year_11,1.8
313112,ICT Customer Support Officers,year_10_and_below,2.4
313113,Web Administrators,post_graduate_graduate_diploma_or_graduate_certificate,16.8
313113,Web Administrators,bachelor_degree,43.7
313113,Web Administrators,advanced_diploma_diploma,12.3
313113,Web Administrators,certificate_iii_iv,7.2
313113,Web Administrators,year_12,12.9
313113,Web Administrators,year_11,2
313113,Web Administrators,year_10_and_below,2.6
313199,Other ICT Support Technicians,post_graduate_graduate_diploma_or_graduate_certificate,9.5
313199,Other ICT Support Technicians,bachelor_degree,23.9
313199,Other ICT Support Technicians,advanced_diploma_diploma,14.9
313199,Other ICT Support Technicians,certificate_iii_iv,17.5
313199,Other ICT Support Technicians,year_12,22.4
313199,Other ICT Support Technicians,year_11,3.1
313199,Other ICT Support Technicians,year_10_and_below,5.1
313211,Radiocommunications Technicians,post_graduate_graduate_diploma_or_graduate_certificate,4.2
313211,Radiocommunications Technicians,bachelor_degree,10.2
313211,Radiocommunications Technicians,advanced_diploma_diploma,22.1
313211,Radiocommunications Technicians,certificate_iii_iv,44.8
313211,Radiocommunications Technicians,year_12,10.2
313211,Radiocommunications Technicians,year_11,1.8
313211,Radiocommunications Technicians,year_10_and_below,3.5
313212,Telecommunications Field Engineers,post_graduate_graduate_diploma_or_graduate_certificate,9.4
313212,Telecommunications Field Engineers,bachelor_degree,16
313212,Telecommunications Field Engineers,advanced_diploma_diploma,17.3
313212,Telecommunications Field Engineers,certificate_iii_iv,37.2
313212,Telecommunications Field Engineers,year_12,8.1
313212,Telecommunications Field Engineers,year_11,1.9
313212,Telecommunications Field Engineers,year_10_and_below,4.9
313213,Telecommunications Network Planners,post_graduate_graduate_diploma_or_graduate_certificate,20.9
313213,Telecommunications Network Planners,bachelor_degree,37.7
313213,Telecommunications Network Planners,advanced_diploma_diploma,17.9
313213,Telecommunications Network Planners,certificate_iii_iv,14.6
313213,Telecommunications Network Planners,year_12,4.6
313213,Telecommunications Network Planners,year_11,0.6
313213,Telecommunications Network Planners,year_10_and_below,1.1
313214,Telecommunications Technical Officers and Technologists,post_graduate_graduate_diploma_or_graduate_certificate,6.7
313214,Telecommunications Technical Officers and Technologists,bachelor_degree,18.2
313214,Telecommunications Technical Officers and Technologists,advanced_diploma_diploma,33.6
313214,Telecommunications Technical Officers and Technologists,certificate_iii_iv,24.4
313214,Telecommunications Technical Officers and Technologists,year_12,8
313214,Telecommunications Technical Officers and Technologists,year_11,1.4
313214,Telecommunications Technical Officers and Technologists,year_10_and_below,2.6
321211,Motor Mechanics (General),post_graduate_graduate_diploma_or_graduate_certificate,0.7
321211,Motor Mechanics (General),bachelor_degree,2.6
321211,Motor Mechanics (General),advanced_diploma_diploma,6.1
321211,Motor Mechanics (General),certificate_iii_iv,68.5
321211,Motor Mechanics (General),year_12,9.4
321211,Motor Mechanics (General),year_11,3.2
321211,Motor Mechanics (General),year_10_and_below,6.9
321212,Diesel Motor Mechanics,post_graduate_graduate_diploma_or_graduate_certificate,0.2
321212,Diesel Motor Mechanics,bachelor_degree,1.2
321212,Diesel Motor Mechanics,advanced_diploma_diploma,2.9
321212,Diesel Motor Mechanics,certificate_iii_iv,72
321212,Diesel Motor Mechanics,year_12,8.9
321212,Diesel Motor Mechanics,year_11,4.9
321212,Diesel Motor Mechanics,year_10_and_below,8
