anzsco4_code,occupation,description,employed,median_weekly_earnings_aud,median_age,annual_employment_growth,average_full_time_hours_worked_per_week,vacancies_aust_jul_2026,vacancies_nsw_jul_2026,vacancies_vic_jul_2026,vacancies_qld_jul_2026,vacancies_sa_jul_2026,vacancies_wa_jul_2026,vacancies_tas_jul_2026,vacancies_nt_jul_2026,vacancies_act_jul_2026,employment_may_2025_thousands,employment_may_2030_thousands,employment_may_2035_thousands,change_5y_thousands,change_5y_pct,change_10y_thousands,change_10y_pct
3112,Medical Technicians,"Medical Technicians operate anaesthetic, cardiac, operating theatre and medical testing equipment, perform and assist with laboratory tests, and fill prescriptions in support of Health Professionals.",39200,1539,42,1100,41,458.0,124.33333,140.33333,87.66667,36.33333,50.66667,5.0,6.0,7.66667,41.937314181622504,45.2814498538482,49.244327260959295,3.344135672225697,7.974129334422524,7.307013079336791,17.42365533398613
3113,Primary Products Inspectors,"Primary Products Inspectors inspect animals, plants and agricultural produce and facilities to ensure compliance with government and industry standards with respect to quality, health and licensing.",4400,1330,46,0,41,14.33333,6.66667,3.0,1.66667,2.0,1.0,0.0,0.0,0.0,3.8539380557612697,3.9224519822024,4.06191013997529,0.0685139264411303,1.7777640805281891,0.20797208421402047,5.396352541347208
3114,Science Technicians,"Science Technicians perform tests and experiments, and provide technical support functions to assist with research, design, production and teaching in chemistry, earth sciences, life sciences, and physical sciences.",23500,1794,44,1100,43,137.33333,26.0,20.0,30.0,11.0,44.0,2.33333,3.66667,0.33333,22.4323804775978,23.1735589840836,24.3625552019376,0.7411785064857987,3.3040564162416026,1.9301747243397998,8.604413277794471
3121,"Architectural, Building and Surveying Technicians","Architectural, Building and Surveying Technicians perform technical functions to assist Construction Managers, Architects and Surveyors by supervising and inspecting construction sites, estimating time, costs and resources, inspecting plumbing work, and collecting and evaluating survey data and preparing maps and plans.",79200,2280,42,-300,46,2244.33333,640.66667,395.66667,672.33333,127.0,329.0,22.33333,22.0,35.33333,84.20331682361119,91.15527077311239,96.1432943440276,6.951953949501203,8.256152146671528,11.939977520416406,14.17993728848975
3122,Civil Engineering Draftspersons and Technicians,"Civil Engineering Draftspersons and Technicians assist in civil engineering research, design, construction, operations and maintenance.",13600,1730,39,-400,42,219.66667,52.33333,24.33333,78.0,12.66667,45.33333,1.33333,3.33333,2.33333,16.0353520966271,16.871973954117998,17.8423961053351,0.836621857490897,5.217358823488967,1.8070440087080009,11.269125852796815
3123,"Electrical Engineering Draftspersons, Technicians","Electrical Engineering Draftspersons and Technicians assist in electrical engineering research, design, manufacture, assembly, construction, operation and maintenance of equipment, facilities and distribution systems.",10500,2854,41,0,45,206.33333,60.0,30.33333,49.66667,14.33333,44.33333,4.0,2.33333,1.33333,10.0704563426322,10.6389877868063,11.268241837302499,0.5685314441741003,5.645538045453643,1.197785494670299,11.894053793765059
3124,"Electronic Engineering Draftspersons, Technicians","Electronic Engineering Draftspersons and Technicians assist in electronic engineering research, design, manufacture, assembly, construction, operation and maintenance of equipment, facilities and distribution systems.",7900,2142,42,800,42,69.66667,27.66667,12.33333,14.66667,3.0,9.0,0.66667,0.33333,2.0,6.51458664583767,6.83237996622193,7.29991261055455,0.31779332038425956,4.878180883315222,0.78532596471688,12.054885557760509
3125,"Mechanical Engineering Draftspersons, Technicians","Mechanical Engineering Draftspersons and Technicians assist in mechanical engineering research, design, manufacture, construction, operation and maintenance of machines, manufacturing equipment, mechanical installations and facilities.",5400,2589,44,-300,43,193.0,41.66667,27.0,53.66667,15.66667,46.33333,2.33333,5.33333,1.0,6.76966502089209,7.17029010091923,7.62405669707547,0.40062508002714026,5.917945404842896,0.8543916761833801,12.620885576267266
3126,Safety Inspectors,"Safety Inspectors inspect machines, equipment, working conditions and public places to ensure compliance with government and industry standards and regulations, in relation to occupational health and safety.",6600,2382,49,-200,45,144.0,31.0,32.33333,27.66667,19.33333,24.33333,1.33333,3.66667,4.33333,7.3832191054688305,7.780556568406451,8.17030245338122,0.39733746293762007,5.381629032833495,0.7870833479123895,10.660436005879717
3129,Other Building and Engineering Technicians,"Other Building and Engineering Technicians includes occupations such as Maintenance Planners, Metallurgical or Materials Technicians, and Mine Deputies.",42300,2954,43,2400,52,620.33333,118.0,64.33333,154.33333,38.0,225.33333,7.0,11.0,2.33333,39.3636466604065,41.886066288389095,43.9500770050567,2.5224196279825932,6.407992759775841,4.586430344650196,11.65143662683927
3131,ICT Support Technicians,ICT Support Technicians provide support for the deployment and maintenance of computer infrastructure and web technology and the diagnosis and resolution of technical problems.,77900,1687,36,2300,40,892.0,276.66667,234.66667,179.0,47.66667,89.66667,14.66667,9.0,40.66667,74.7706355729605,81.7941148819828,87.8126456817773,7.023479309022292,9.39336579822014,13.042010108816797,17.44268991279407
3132,Telecommunications Technical Specialists,"Telecommunications Technical Specialists develop, monitor and carry out technical support functions for telecommunications networks and install computer equipment, computer systems and microwave, telemetry, multiplexing, satellite and other radio and electromagnetic wave communication systems.",4000,2286,43,100,41,35.0,9.0,6.66667,7.0,2.0,5.66667,1.66667,0.66667,2.33333,3.76000181232903,3.9655937674553603,4.27573554894642,0.2055919551263301,5.46786851145111,0.5157337366173897,13.71631617108005
3211,Automotive Electricians,"Automotive Electricians install, maintain and repair electrical wiring and electronic components in motor vehicles.",10400,2808,35,-200,49,372.66667,76.33333,45.33333,91.66667,17.33333,124.33333,8.33333,5.66667,3.66667,10.4547300129945,10.7955575391659,11.270133665543101,0.34082752617140066,3.2600318300690296,0.8154036525486017,7.79937551266376
3212,Motor Mechanics,"Motor Mechanics repair, maintain and test motor vehicle and other internal combustion engines and related mechanical components.",112600,1622,33,1800,44,3378.66667,806.0,638.33333,814.0,241.0,730.66667,49.0,58.0,41.66667,111.20172027116399,114.16691517589601,119.547947918886,2.965194904732016,2.6665009295732345,8.346227647722003,7.505484292302163
3221,"Metal Casting, Forging and Finishing Trades","Metal Casting, Forging and Finishing Trades Workers fabricate mould patterns and form sand moulds and cores for the production of metal castings, heat and hammer metal into shape, and make, repair, coat and polish metal parts and articles.",2900,,39,0,45,8.66667,4.0,2.33333,0.33333,0.33333,1.66667,0.0,0.0,0.0,2.29007705056169,2.30604684371274,2.40104563182053,0.01596979315104985,0.6973474166353013,0.1109685812588399,4.845626536086307
3222,Sheetmetal Trades Workers,"Sheetmetal Trades Workers mark out, shape, form and join sheetmetal and other materials to make products and components.",4100,,28,-500,43,383.0,85.33333,73.33333,117.66667,19.33333,78.66667,2.33333,3.66667,2.66667,5.69261789228832,5.99660826496482,6.28808006544622,0.3039903726765001,5.340080406385786,0.5954621731579,10.46025193372914
3223,Structural Steel and Welding Trades Workers,"Structural Steel and Welding Trades Workers cut, shape, join and repair metal components of iron and steel structures, boilers, pressure vessels and pipes, ships and other vessels.",79100,1688,39,1100,46,1519.0,266.0,225.33333,425.33333,118.33333,444.33333,17.0,16.33333,6.33333,77.1839962654885,79.4487142313676,82.95596607765751,2.2647179658791003,2.934180756965716,5.771969812169004,7.478195081160681
3231,Aircraft Maintenance Engineers,"Aircraft Maintenance Engineers maintain and repair aircraft structures, and avionic and mechanical systems.",9900,1980,46,-400,42,129.33333,25.66667,9.33333,46.0,11.66667,26.66667,0.0,7.66667,2.33333,10.006431687467801,10.1102610149688,10.7000199771077,0.10382932750099982,1.0376259064561162,0.6935882896398997,6.931424820583741
3232,Metal Fitters and Machinists,"Metal Fitters and Machinists fit and assemble fabricated metal parts into products, set up machining tools, production machines and textile machines, and operate machining tools and machines to shape metal stock and castings.",119900,2606,40,900,50,3005.66667,613.33333,383.66667,870.66667,201.66667,850.33333,39.33333,37.33333,9.33333,122.958433360501,126.60120593113601,131.830697451866,3.642772570635003,2.962604899132687,8.872264091364997,7.215661300231815
3233,Precision Metal Trades Workers,"Precision Metal Trades Workers fabricate, assemble, maintain and repair metal precision instruments.",7800,1537,39,0,42,59.66667,15.0,21.0,8.66667,5.66667,5.66667,1.0,1.33333,1.33333,8.28615493872842,8.5359412133173,8.945996361555501,0.24978627458887992,3.0145016166836456,0.6598414228270819,7.963179879042187
3234,Toolmakers and Engineering Patternmakers,"Toolmakers and Engineering Patternmakers make and repair tools, dies, jigs, fixtures and other precision parts and equipment to fine tolerances for machine tools and other production machinery, and construct full-size engineering, visual and experimental models and models for the manufacture of prototype developmental products.",1800,,49,-300,42,16.66667,5.33333,5.66667,3.0,2.0,0.66667,0.0,0.0,0.0,4.07690482958414,4.25452996909987,4.495754124056081,0.17762513951573045,4.356862545006941,0.41884929447194086,10.273707922553225
3241,Panelbeaters,"Panelbeaters repair damage to metal, fibreglass and plastic body work on vehicles, and form replacement vehicle panels.",11400,1848,41,200,42,229.66667,63.33333,55.0,52.33333,20.0,27.0,2.66667,2.66667,6.66667,11.0426885156685,10.7062027817438,11.0440448467913,-0.33648573392470027,-3.047135970984419,0.0013563311227997588,0.01228261687246957
3242,Vehicle Body Builders and Trimmers,"Vehicle Body Builders and Trimmers manufacture and repair prototype production units and purpose-built vehicle bodies, and install, repair and replace the interior trim of vehicles.",6700,1924,44,200,43,26.0,4.33333,4.33333,6.66667,0.33333,10.0,0.0,0.33333,0.0,6.33655202825473,6.24903314941172,6.497625474587999,-0.08751887884301013,-1.3811751004767707,0.16107344633326903,2.5419730732903543
3243,Vehicle Painters,"Vehicle Painters prepare surfaces of vehicles, match and mix colours and apply paint.",9200,1880,36,-200,42,51.33333,15.66667,14.33333,7.33333,1.66667,8.0,1.0,2.33333,1.0,9.80774566277794,9.518196797735571,9.82275796608443,-0.2895488650423683,-2.9522468770907815,0.015012303306489727,0.153065789251285
3311,Bricklayers and Stonemasons,"Bricklayers and Stonemasons lay bricks, pre-cut stones and other types of building blocks in mortar to construct and repair walls, partitions, arches and other structures, and cut and shape hard and soft stone blocks and masonry slabs for the construction and renovation of stone structures and monumental masonry.",25800,2317,39,-800,42,87.66667,21.33333,18.0,19.66667,4.0,22.0,1.0,1.33333,0.33333,26.585964097878602,27.976236997937,29.1943020943708,1.3902729000583989,5.229349196967186,2.6083379964921996,9.810958846139153
3312,Carpenters and Joiners,"Carpenters and Joiners construct, erect, install, renovate and repair structures and fixtures made of wood, plywood, wallboard and other materials, and cut, shape and fit timber parts to form structures and fittings.",149600,1760,30,2900,43,1011.0,242.0,179.0,294.33333,80.33333,153.33333,19.0,19.0,24.0,149.259384010911,158.848230539497,165.55358294735902,9.588846528586004,6.424283868064904,16.294198936448026,10.916699840632402
3321,Floor Finishers,"Floor Finishers measure, cut, install and repair soft and resilient floor coverings.",11500,,42,600,43,37.66667,6.33333,6.33333,13.33333,3.33333,7.0,0.66667,0.33333,0.33333,10.864952060924201,11.2297178054498,11.687502552853001,0.36476574452559873,3.357269709799077,0.8225504919287996,7.570677600015395
3322,Painting Trades Workers,"Painting Trades Workers apply paint, varnish, wallpaper and other finishes to protect, maintain and decorate surfaces of buildings and structures.",50000,1379,39,-2300,42,543.0,113.33333,74.66667,147.0,34.66667,152.0,6.66667,12.66667,2.0,53.8219160163458,55.7858845829605,58.065118396592695,1.963968566614696,3.649012729346602,4.243202380246892,7.883781727425357
3331,Glaziers,"Glaziers measure, cut, finish, fit and install flat glass and mirrors.",8500,,38,0,42,96.66667,14.33333,12.66667,36.33333,3.66667,24.33333,2.33333,1.33333,1.66667,8.34270692188753,8.34984275445335,8.63899512931615,0.007135832565820621,0.0855337797747562,0.2962882074286206,3.551463694011508
3332,Plasterers,"Plasterers apply and fix plasterboard partitions, suspended ceilings, fire rating systems, acoustic tiles, and composite wall linings to buildings, and apply decorative and protective coverings of plaster, cement and similar materials to the interiors and exteriors of structures.",31600,1841,34,700,43,75.66667,18.0,8.66667,25.0,6.0,12.66667,1.66667,2.66667,1.0,31.4305518824916,32.168639931208,33.2324239602585,0.7380880487163992,2.348313995490329,1.8018720777669017,5.732868084860563
3333,Roof Tilers,"Roof Tilers cover roofs with tiles, sheets and shingles to form a waterproof surface.",9400,,30,-100,42,120.33333,30.0,13.0,54.0,10.0,11.0,0.33333,0.33333,1.66667,10.272327120747502,10.3815950517545,10.722778426527,0.10926793100699861,1.063711559441142,0.45045130577949877,4.385095027490909
3334,Wall and Floor Tilers,"Wall and Floor Tilers lay ceramic, clay, slate, marble and glass tiles on external and internal walls and floors to provide protective and decorative finishes.",21800,,39,500,42,89.66667,25.0,10.66667,28.0,6.0,17.0,1.66667,0.33333,1.0,21.0925362634275,21.7163324038099,22.4372666698123,0.6237961403823995,2.957425947224773,1.344730406384798,6.375385063181974
3341,Plumbers,"Plumbers install, maintain and repair pipes, drains, guttering and metal roofing, mechanical services and related equipment for water supply, gas, drainage, sewerage, heating, cooling and ventilation systems.",107600,1990,34,4500,44,1448.66667,335.33333,370.66667,329.66667,100.33333,247.33333,12.66667,25.33333,27.33333,103.57297972692001,108.95796905005,114.159649249816,5.384989323129986,5.19922216907153,10.586669522895988,10.221458869686618
3411,Electricians,"Electricians design, assemble, install, test, commission, diagnose, maintain and repair electrical networks, systems, circuits, equipment, components, appliances and facilities for industrial, commercial and domestic purposes, and service and repair lifts, escalators and related equipment.",197300,2191,33,7200,45,3337.0,828.66667,525.33333,831.33333,233.66667,804.66667,37.66667,48.66667,27.0,194.917294073425,207.934754857862,218.27753573866897,13.017460784436992,6.678453467311801,23.36024166524396,11.984694214174858
3421,Airconditioning and Refrigeration Mechanics,"Airconditioning and Refrigeration Mechanics assemble, install, maintain and repair industrial, commercial and domestic airconditioning and refrigeration systems and equipment.",29700,2100,31,-400,43,457.0,115.66667,80.0,129.0,29.0,75.66667,3.33333,13.0,11.33333,29.2342005333982,29.919606207579,31.1856265143184,0.6854056741807995,2.344533668357947,1.9514259809201988,6.675147414039319
3422,Electrical Distribution Trades Workers,"Electrical Distribution Trades Workers prepare, install, repair, maintain and patrol electric power distribution networks.",12000,2731,38,600,44,170.33333,50.66667,50.0,23.0,5.33333,28.33333,6.33333,1.66667,5.0,11.975364039042999,12.076234684569298,12.599720342500499,0.10087064552629954,0.8423179888096374,0.6243563034574997,5.213672848874785
3423,Electronics Trades Workers,"Electronics Trades Workers maintain, adjust and repair electronic equipment such as business machines, video and audio equipment, and electronic instruments and control systems, and transmit and receive radio messages.",31600,1882,38,1400,42,134.0,37.0,19.33333,36.33333,4.0,26.33333,0.33333,4.33333,6.33333,30.2831184953531,30.839454657891203,32.1583045342443,0.556336162538102,1.8371164866110832,1.8751860388912007,6.19218274755602
3424,Telecommunications Trades Workers,"Telecommunications Trades Workers install, maintain and repair data transmission equipment, aerial lines, conduits, cables, radio antennae and telecommunications equipment and appliances.",15800,2060,38,-1400,42,87.0,20.33333,14.0,23.0,7.33333,18.66667,0.66667,1.33333,1.66667,16.991432667210702,16.8277611253075,17.630198436074398,-0.1636715419032022,-0.9632592207427462,0.6387657688636956,3.759340259143403
3511,Bakers and Pastrycooks,"Bakers and Pastrycooks prepare and bake bread loaves and rolls, buns, cakes, biscuits and pastry goods.",34200,1417,37,1000,43,406.0,110.33333,106.66667,97.0,27.0,49.33333,9.33333,2.0,4.33333,34.271688486011904,35.2847401569597,37.0302736853448,1.013051670947796,2.9559432747565855,2.7585851993328987,8.049166297887027
3512,Butchers and Smallgoods Makers,"Butchers and Smallgoods Makers select, cut, trim, prepare and arrange meat for sale and supply, operate meat and smallgoods processing machines, and manage the processes in the production of smallgoods.",14300,1550,40,100,45,140.0,39.66667,35.33333,33.66667,10.33333,13.33333,2.66667,2.66667,2.33333,14.5293532568912,15.181535341302801,15.911548927292701,0.6521820844116011,4.488720680683253,1.3821956704015008,9.513125918016566
3513,Chefs,Chefs plan and organise the preparation and cooking of food in dining and catering establishments.,133400,1423,34,6100,43,2735.66667,816.66667,622.33333,647.66667,201.33333,322.0,44.33333,33.33333,48.0,124.895395570758,132.09437329367802,140.46700030854802,7.19897772292002,5.764005702549318,15.571604737790025,12.467717217780153
3514,Cooks,"Cooks prepare, season and cook food in dining and catering establishments.",30700,1432,36,-3500,42,1014.0,301.66667,222.0,242.0,82.66667,121.66667,11.0,15.66667,17.33333,39.4470304788829,41.803648450949794,44.3944515679073,2.3566179720668927,5.974132763500299,4.947421089024402,12.541935423181968
3611,Animal Attendants and Trainers,"Animal Attendants and Trainers train, feed, groom and care for animals.",27200,1276,36,1300,46,122.66667,42.66667,31.0,24.66667,9.0,8.66667,2.33333,0.66667,3.66667,26.0190706578816,27.346827848271,28.8808206147392,1.327757190389402,5.103015429904307,2.861749956857601,10.998663228545137
3612,Shearers,"Shearers remove wool and hair from sheep, goats, alpacas and other animals.",2700,,31,100,43,0.66667,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12207270066502,2.19332542676507,2.2868559256326497,0.07125272610005018,3.3576948649177214,0.16478322496762976,7.765201678339749
3613,Veterinary Nurses,Veterinary Nurses care for animals under treatment and in temporary residence at veterinary facilities and assist Veterinarians to perform procedures and operations.,17500,1667,28,1000,40,135.0,31.66667,31.0,35.0,8.66667,22.0,2.66667,1.0,3.0,17.5247675168915,18.5636753984151,19.5763598933619,1.038907881523599,5.9282263260966666,2.051592376470399,11.70681650694049
3621,Florists,Florists prepare and sell floral arrangements.,5600,,46,-300,45,18.0,5.33333,5.0,4.66667,1.66667,0.0,0.33333,0.0,1.0,5.89547140386263,5.95740690828916,6.17937091644265,0.06193550442652995,1.050560679269018,0.2838995125800201,4.815552364379431
3622,Gardeners,"Gardeners plant, cultivate, maintain, plan and construct parks, gardens and landscapes, and inspect, diagnose and treat trees and shrubs.",87000,,41,900,42,866.33333,234.0,188.33333,205.0,67.33333,137.33333,5.33333,12.33333,16.66667,87.21958759049541,90.84621281235219,94.8822169851961,3.6266252218567843,4.15803986471955,7.662629394700687,8.785445570641185
3623,Greenkeepers,"Greenkeepers establish and maintain fine turf, grassed areas and synthetic surfaces used for sporting events.",13600,1468,39,-100,40,198.0,65.66667,28.33333,52.33333,12.33333,26.0,4.0,7.66667,1.66667,13.2490241097054,13.497698896420001,14.0847236558447,0.24867478671460042,1.8769290828932594,0.8356995461392991,6.307630956208452
3624,Nurserypersons,"Nurserypersons propagate and cultivate trees, shrubs, and ornamental and flowering plants in plant nurseries.",4400,,59,300,44,51.0,17.0,8.66667,8.66667,4.0,9.33333,1.66667,0.33333,1.33333,4.09428131112369,4.204755951971181,4.4541912855600305,0.11047464084749059,2.6982669839354645,0.35990997443634054,8.79055314197651
3911,Hairdressers,"Hairdressers cut, style, colour, straighten and permanently wave hair, and treat hair and scalp conditions.",65400,1209,36,500,40,499.33333,141.66667,92.66667,149.66667,31.0,58.66667,5.0,6.66667,14.0,64.8358953021299,65.3199428006231,68.471569286881,0.4840474984931973,0.7465733236775339,3.635673984751108,5.607501782475847
3921,Print Finishers and Screen Printers,"Print Finishers and Screen Printers bind books and other publications, finish printed products by hand and machine, prepare stencils, and set up and operate power-driven and hand-operated screen print equipment.",3800,,50,300,40,10.0,2.33333,3.66667,1.0,1.0,2.0,0.0,0.0,0.0,2.99787849636831,2.9908403844661002,3.15002707196627,-0.00703811190220982,-0.2347697517006086,0.1521485755979599,5.075208210815607
3922,Graphic Pre-press Trades Workers,"Graphic Pre-Press Trades Workers manipulate, set and compose text and graphics into a format suitable for printing and other visual media.",1300,,45,-300,40,30.33333,6.0,8.33333,10.33333,2.0,2.66667,0.66667,0.33333,0.0,1.19490933790731,1.2075139655231,1.27253335729112,0.012604627615790065,1.0548605836376699,0.07762401938381003,6.496226694466705
3923,Printers,"Printers set up and operate letterpress, lithographic, flexographic, gravure, newspaper, instant, digital and offset printing presses.",8800,1408,49,-900,41,26.33333,5.0,12.33333,5.66667,3.0,0.0,0.0,0.33333,0.0,10.8680752745603,10.819389516183401,11.4067795073557,-0.04868575837689981,-0.4479703824913886,0.5387042327953999,4.956758388087211
3931,Canvas and Leather Goods Makers,"Canvas and Leather Goods Makers make and repair boots, shoes, leather goods, canvas and sailcloth articles, and related products.",1100,,53,-200,45,1.66667,1.0,0.33333,0.33333,0.0,0.0,0.0,0.0,0.0,1.40410075563289,1.4202814291133399,1.48802705880121,0.016180673480449936,1.1523869220593501,0.08392630316831995,5.977227975387754
3932,Clothing Trades Workers,"Clothing Trades Workers prepare and cut garment patterns and fabric, and make and repair garments.",8400,,54,200,42,26.33333,7.0,8.66667,9.0,0.33333,1.0,0.0,0.33333,0.0,7.9586841524706395,8.264194568577281,8.751918282787539,0.30551041610664154,3.8387051207679974,0.7932341303168995,9.96690049661857
3933,Upholsterers,"Upholsterers make, rebuild and repair upholstered articles such as chairs, sofas, beds and mattresses.",1900,1527,37,-300,42,11.66667,3.0,3.66667,3.0,1.0,1.0,0.0,0.0,0.0,2.0931236274382,2.1144774128508796,2.21889781071837,0.021353785412679738,1.020187490731969,0.12577418328016998,6.008922819055202
3941,Cabinetmakers,"Cabinetmakers fabricate and repair wooden furniture, and fit and assemble prepared wooden parts to make furniture.",30500,1400,37,0,43,281.66667,66.0,55.66667,83.0,20.33333,46.33333,2.66667,2.0,5.66667,32.9273948590306,33.781549389881896,35.4956345258084,0.8541545308512966,2.5940543869568775,2.5682396667777994,7.799705010897451
3942,Wood Machinists and Other Wood Trades Workers,"Wood Machinists and Other Wood Trades Workers set up and operate woodworking machines and wood turning lathes to shape wood stock, finish and polish furniture, and make picture frames and frame paintings, photographs and other artwork.",4600,1405,53,700,42,54.66667,11.0,6.33333,21.33333,2.66667,11.33333,1.33333,0.0,0.66667,2.61829041574249,2.66645941557554,2.77776341220903,0.048168999833049675,1.8397118800662149,0.15947299646653956,6.09072987120554
3991,Boat Builders and Shipwrights,"Boat Builders and Shipwrights construct, fit out and repair boats and ships.",3100,2197,45,-500,43,20.66667,6.33333,3.33333,8.66667,0.66667,1.66667,0.0,0.0,0.0,3.9462673533666397,3.86018825714702,4.0872162393322,-0.08607909621961962,-2.1812788772707914,0.14094888596556032,3.5717013913239817
3992,"Chemical, Gas, Petroleum and Power Plant Operators","Chemical, Gas, Petroleum and Power Generation Plant Operators control the operation of chemical production equipment, pump gas and oil from wellheads, refine and process petroleum products, and operate boilers, turbogenerators and associated plant to generate electrical power.",7100,3532,48,-1000,51,62.0,11.66667,4.66667,16.0,3.66667,19.33333,2.33333,2.66667,1.66667,9.538694607180311,9.92261242305314,10.4051997637028,0.38391781587282914,4.024846498218243,0.8665051565224893,9.084106287145646
3993,"Gallery, Library and Museum Technicians","Gallery, Library and Museum Technicians prepare artworks, specimens and artefacts for collections, arrange and construct gallery exhibits, and assist Librarians to organise and operate systems for handling recorded material and files.",7700,1498,51,200,38,34.33333,8.66667,10.66667,5.66667,1.0,7.0,1.0,0.0,0.33333,7.02038111527584,7.2287295547631,7.51123501221412,0.2083484394872599,2.967765368662234,0.49085389693827963,6.991841167571618
3994,Jewellers,"Jewellers make and repair jewellery such as rings, brooches, chains and bracelets, craft objects out of precious metals, and cut, shape and polish rough gemstones to produce fashion and industrial jewels.",4100,,55,-100,43,42.0,13.0,11.33333,9.0,2.0,4.33333,0.66667,0.66667,1.0,4.60579155591152,4.990334661413439,5.2500021904180505,0.38454310550191906,8.349120902103332,0.6442106345065302,13.986968943040587
3995,Performing Arts Technicians,"Performing Arts Technicians provide technical and other assistance for the production, recording and broadcasting of artistic performances.",15500,1844,34,-500,45,93.0,31.66667,23.66667,19.33333,2.33333,12.66667,2.0,0.66667,0.66667,16.2790976480454,16.7169279008736,17.6301828173712,0.4378302528281992,2.6895240896891397,1.351085169325799,8.299508968717447
3996,Signwriters,"Signwriters design, fabricate and paint signs for displays, buildings, hoardings, boats and structures.",6300,,43,200,43,26.33333,4.66667,5.0,10.33333,0.66667,4.33333,0.33333,0.33333,0.66667,6.59784797889557,6.90704171851117,7.27106417749281,0.30919373961560037,4.686281657361816,0.67321619859724,10.203572448935558
3999,Other Miscellaneous Technicians and Trades Workers,"Other Technicians and Trades Workers includes a wide variety of occupations such as Divers, Interior Decorators, Optical Dispensers, Optical Mechanics, Photographer's Assistants, Plastics Technicians, Wool Classers and Fire Protection Equipment Technicians.",23900,2036,40,300,42,1161.66667,375.0,231.0,248.66667,74.0,177.33333,18.66667,13.0,24.0,24.8599618044009,26.519898946165398,28.316494819515,1.6599371417644981,6.677150813122503,3.4565330151141005,13.904015791778887
4111,Ambulance Officers and Paramedics,"Ambulance Officers and Paramedics provide emergency health care and transport for injured, sick, infirm and aged persons to medical facilities.",27100,2852,36,800,47,54.0,14.33333,11.66667,9.66667,2.66667,10.33333,1.66667,2.66667,1.0,28.1544232595764,31.2833051840195,34.528793925386196,3.1288819244430996,11.11328722877975,6.374370665809796,22.640743186389468
4112,"Dental Hygienists, Technicians and Therapists","Dental Hygienists, Technicians and Therapists provide supportive dental services in preventative and restorative dental procedures, and construct and repair dental appliances.",8000,2210,44,-200,42,176.66667,35.66667,38.33333,41.66667,23.66667,26.33333,4.0,3.66667,3.33333,7.5424291833065595,8.25863383691523,9.099691050861809,0.7162046536086706,9.495676209911599,1.5572618675552494,20.64668861594209
4113,Diversional Therapists,"Diversional Therapists plan, design, coordinate and implement recreation and leisure-based activity programs to support, challenge and enhance the psychological, spiritual, social, emotional and physical wellbeing of individuals.",5300,1434,48,-200,40,57.33333,19.0,15.33333,9.33333,4.33333,4.33333,2.0,1.66667,1.33333,6.62430628625058,7.26074702589896,7.8509687287641,0.6364407396483793,9.607658706382232,1.2266624425135193,18.51759851532804
4114,Enrolled and Mothercraft Nurses,"Enrolled and Mothercraft Nurses provide nursing care to patients in hospitals, aged care and other health care facilities and in the community, and assist parents in providing care to newborn infants under the supervision of a Registered Nurse or Midwife.",21800,1777,38,-200,41,729.66667,132.0,238.66667,139.0,142.66667,57.33333,8.33333,3.33333,8.33333,22.104162825101298,24.4511612910241,26.807504783686,2.346998465922802,10.61790253941475,4.703341958584701,21.27808230422383
4115,Indigenous Health Workers,Indigenous Health Workers assist with the coordination and provision of health care delivery to Indigenous communities.,1200,1460,55,0,41,74.0,17.66667,17.66667,25.66667,2.0,5.66667,2.66667,0.33333,2.33333,1.19322302959525,1.31303403410479,1.4344797574091201,0.11981100450953996,10.04095642959395,0.2412567278138702,20.21891313107712
4116,Massage Therapists,"Massage Therapists perform therapeutic massage and administer body treatments for health, fitness and remedial purposes.",19500,,49,100,42,137.66667,33.66667,35.66667,30.33333,12.66667,17.66667,2.66667,1.66667,3.33333,19.4729510863547,21.5335454199266,23.7107477721558,2.060594333571899,10.581828734812676,4.237796685801097,21.762477947015704
4117,Welfare Support Workers,"Welfare Support Workers provide support, information and advice to clients on emotional, financial, recreational, health, housing and other social welfare matters, and evaluate and coordinate the services of welfare and community service agencies.",94500,1844,39,3300,41,1327.33333,349.66667,279.66667,356.66667,84.0,162.33333,29.33333,43.66667,22.0,96.48562662419491,102.31522390600199,107.955077735359,5.829597281807082,6.041933379893956,11.46945111116409,11.887212129363931
4211,Child Carers,Child Carers provide care and supervision for children in residential homes and non-residential childcare centres.,184600,1341,33,10700,40,3087.0,962.66667,600.33333,1038.0,164.0,198.0,26.66667,33.33333,64.0,172.41674062821198,174.121396686399,180.230067026562,1.7046560581870267,0.9886836115657898,7.8133263983500285,4.531651839538116
4221,Education Aides,"Education Aides perform non-teaching duties to assist teaching staff in schools, provide care and supervision for children in preschools, and provide assistance to Aboriginal, Torres Strait Islander and Maori students and their teachers.",137900,1342,42,6800,39,1700.0,412.66667,545.66667,427.0,89.0,126.33333,44.33333,23.66667,31.33333,134.652920212705,141.41308175374598,147.65774776262901,6.760161541040986,5.020434410454873,13.004827549924016,9.658036030247906
4231,Aged and Disabled Carers,"Aged and Disabled Carers provide general household assistance, emotional support, care and companionship for aged and disabled persons in their own homes.",376300,1761,41,27100,43,3499.33333,1168.0,792.33333,897.33333,286.0,211.0,65.0,34.33333,45.33333,370.153695258105,409.92675698408505,437.239810631053,39.77306172598003,10.745012743489326,67.08611537294797,18.123854018577173
