anzsco_level,nfd_indicator,anzsco_code,anzsco_title,skill_level,date,employment_thousands
4,N,1421,Retail Managers,2,2020-05-01,229.321265782735
4,N,1421,Retail Managers,2,2020-08-01,229.763750623545
4,N,1421,Retail Managers,2,2020-11-01,230.372455391372
4,N,1421,Retail Managers,2,2021-02-01,231.110454518538
4,N,1421,Retail Managers,2,2021-05-01,231.881701788775
4,N,1421,Retail Managers,2,2021-08-01,232.649853604719
4,N,1421,Retail Managers,2,2021-11-01,233.445342388584
4,N,1421,Retail Managers,2,2022-02-01,234.333299057328
4,N,1421,Retail Managers,2,2022-05-01,235.383173240492
4,N,1421,Retail Managers,2,2022-08-01,236.592748679432
4,N,1421,Retail Managers,2,2022-11-01,237.944301215649
4,N,1421,Retail Managers,2,2023-02-01,239.353303309528
4,N,1421,Retail Managers,2,2023-05-01,240.736478727174
4,N,1421,Retail Managers,2,2023-08-01,242.022890120755
4,N,1421,Retail Managers,2,2023-11-01,243.181628914393
4,N,1421,Retail Managers,2,2024-02-01,244.236402357364
4,N,1421,Retail Managers,2,2024-05-01,245.177766711537
4,N,1421,Retail Managers,2,2024-08-01,245.999997382231
4,N,1421,Retail Managers,2,2024-11-01,246.679483573548
4,N,1421,Retail Managers,2,2025-02-01,247.167631819986
4,N,1421,Retail Managers,2,2025-05-01,247.458047851571
4,N,1421,Retail Managers,2,2025-08-01,247.565826361311
4,N,1421,Retail Managers,2,2025-11-01,247.545982923943
4,N,1421,Retail Managers,2,2026-02-01,247.457542432775
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1986-08-01,5.01814399757591
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1986-11-01,5.08805774603534
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1987-02-01,5.15791976144454
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1987-05-01,5.22734673766326
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1987-08-01,5.29570647282439
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1987-11-01,5.36234976563889
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1988-02-01,5.42669797370747
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1988-05-01,5.48811575696236
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1988-08-01,5.54592499259012
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1988-11-01,5.59930348180614
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1989-02-01,5.64790319534412
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1989-05-01,5.69138398939162
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1989-08-01,5.7295008133811
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1989-11-01,5.76221642889987
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1990-02-01,5.78983138132428
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1990-05-01,5.81324961747006
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1990-08-01,5.83356335777511
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1990-11-01,5.85173100646927
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1991-02-01,5.86892354104964
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1991-05-01,5.8857978426101
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1991-08-01,5.90257887832751
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1991-11-01,5.91899253996606
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1992-02-01,5.93460042536542
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1992-05-01,5.94948731524533
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1992-08-01,5.96404277822428
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1992-11-01,5.97868767018307
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1993-02-01,5.99376805185181
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1993-05-01,6.00942248736895
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1993-08-01,6.02552693441663
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1993-11-01,6.04165439877948
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1994-02-01,6.05676312445767
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1994-05-01,6.06971487498326
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1994-08-01,6.07946425896032
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1994-11-01,6.08553926975182
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1995-02-01,6.08777468815121
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1995-05-01,6.08601124459386
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1995-08-01,6.08033951342525
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1995-11-01,6.07114072482766
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1996-02-01,6.05924023604503
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1996-05-01,6.04534248275465
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1996-08-01,6.02969158426901
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1996-11-01,6.01264154088733
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1997-02-01,5.99567922886928
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1997-05-01,5.98065190988733
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1997-08-01,5.969861486096
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1997-11-01,5.9648496172309
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1998-02-01,5.9668325777174
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1998-05-01,5.97631319734236
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1998-08-01,5.99512011417219
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1998-11-01,6.02444040361319
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1999-02-01,6.06484125280446
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1999-05-01,6.11580675486927
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1999-08-01,6.17577349850938
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,1999-11-01,6.24281623572252
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2000-02-01,6.31478148229952
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2000-05-01,6.39026781874041
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2000-08-01,6.4676967467609
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2000-11-01,6.54702465574564
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2001-02-01,6.62728718708593
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2001-05-01,6.70736168235326
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2001-08-01,6.78701648856228
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2001-11-01,6.86491654175589
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2002-02-01,6.93950320901367
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2002-05-01,7.01025587155427
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2002-08-01,7.0778438696122
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2002-11-01,7.14348805231161
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2003-02-01,7.21016375578844
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2003-05-01,7.28038981390693
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2003-08-01,7.35578796632532
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2003-11-01,7.43677898858731
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2004-02-01,7.52214649230073
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2004-05-01,7.6100626084942
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2004-08-01,7.69771562112458
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2004-11-01,7.78151159303422
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2005-02-01,7.85821862952481
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2005-05-01,7.92665433167574
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2005-08-01,7.98628428722535
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2005-11-01,8.03685417337394
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2006-02-01,8.07963490710158
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2006-05-01,8.116376238774
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2006-08-01,8.14877734984892
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2006-11-01,8.17916209242482
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2007-02-01,8.20996133999153
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2007-05-01,8.24276737662923
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2007-08-01,8.27909770761342
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2007-11-01,8.32055947184406
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2008-02-01,8.36817746225316
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2008-05-01,8.42311531192342
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2008-08-01,8.48770074064777
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2008-11-01,8.56194920719075
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2009-02-01,8.64722211381708
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2009-05-01,8.74441880043215
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2009-08-01,8.85310368354902
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2009-11-01,8.97116973120944
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2010-02-01,9.09477436433622
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2010-05-01,9.22022509492603
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2010-08-01,9.34408537513692
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2010-11-01,9.46405231334052
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2011-02-01,9.57844072720381
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2011-05-01,9.68726429019756
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2011-08-01,9.79276286848211
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2011-11-01,9.9002055992953
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2012-02-01,10.0155393247263
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2012-05-01,10.1429303950665
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2012-08-01,10.2842248851336
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2012-11-01,10.4404974151501
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2013-02-01,10.6103040558013
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2013-05-01,10.791140208967
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2013-08-01,10.9809372641835
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2013-11-01,11.1781053580671
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2014-02-01,11.381561028847
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2014-05-01,11.5897601361616
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2014-08-01,11.8005229275694
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2014-11-01,12.0108153430406
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2015-02-01,12.217924996301
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2015-05-01,12.4188707534268
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2015-08-01,12.6120688475754
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2015-11-01,12.79724731516
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2016-02-01,12.9716235686204
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2016-05-01,13.134328990224
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2016-08-01,13.28477718999
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2016-11-01,13.4220421087252
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2017-02-01,13.5458566707955
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2017-05-01,13.6554551967441
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2017-08-01,13.7502560403988
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2017-11-01,13.8289284325762
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2018-02-01,13.8932317905601
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2018-05-01,13.9482578302981
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2018-08-01,14.0003257756773
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2018-11-01,14.0556054644147
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2019-02-01,14.1181510471543
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2019-05-01,14.191828416686
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2019-08-01,14.2795939323671
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2019-11-01,14.3824727874609
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2020-02-01,14.4997981424045
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2020-05-01,14.6292827960727
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2020-08-01,14.771707400344
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2020-11-01,14.9274242238302
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2021-02-01,15.0980989266392
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2021-05-01,15.2863036775835
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2021-08-01,15.4948354663703
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2021-11-01,15.7265090323495
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2022-02-01,15.9837934225646
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2022-05-01,16.2646616408089
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2022-08-01,16.5644671138053
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2022-11-01,16.8767051665189
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2023-02-01,17.1929691150922
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2023-05-01,17.508395567434
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2023-08-01,17.8181241447185
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2023-11-01,18.1197667780894
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2024-02-01,18.4115250210789
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2024-05-01,18.6943323673108
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2024-08-01,18.9675884206811
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2024-11-01,19.2285558274656
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2025-02-01,19.4767452703548
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2025-05-01,19.712159099011
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2025-08-01,19.9329700705302
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2025-11-01,20.1402050511158
4,N,1491,"Amusement, Fitness and Sports Centre Managers",2,2026-02-01,20.3375223088878
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1986-08-01,10.3454236560666
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1986-11-01,10.4620623274948
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1987-02-01,10.5782012754299
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1987-05-01,10.6935059461506
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1987-08-01,10.8077197424019
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1987-11-01,10.9206728516147
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1988-02-01,11.0315662215883
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1988-05-01,11.1397323022659
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1988-08-01,11.2447983428378
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1988-11-01,11.3464528441346
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1989-02-01,11.44372548551
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1989-05-01,11.5357694417509
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1989-08-01,11.6217191820082
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1989-11-01,11.7010601023589
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1990-02-01,11.7726400609134
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1990-05-01,11.8357976141891
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1990-08-01,11.8905721096389
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1990-11-01,11.937377661663
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1991-02-01,11.9760678006603
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1991-05-01,12.0067794279942
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1991-08-01,12.0298678760899
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1991-11-01,12.0458395065022
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1992-02-01,12.055344523173
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1992-05-01,12.0589066102267
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1992-08-01,12.0568898863391
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1992-11-01,12.0499295509572
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1993-02-01,12.0381059610456
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1993-05-01,12.0217031896627
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1993-08-01,12.0008630780752
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1993-11-01,11.9757802690888
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1994-02-01,11.9463121231623
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1994-05-01,11.9128373111886
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1994-08-01,11.8758401868015
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1994-11-01,11.8363893141542
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1995-02-01,11.795791448531
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1995-05-01,11.755842319303
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1995-08-01,11.718746633852
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1995-11-01,11.6873485581165
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1996-02-01,11.6645890948292
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1996-05-01,11.6545399030115
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1996-08-01,11.6626861758387
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1996-11-01,11.6957418633369
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1997-02-01,11.7591300417643
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1997-05-01,11.8570885941855
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1997-08-01,11.9938009623036
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1997-11-01,12.1736223570419
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1998-02-01,12.3991711154721
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1998-05-01,12.6719104961182
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1998-08-01,12.9917226217901
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1998-11-01,13.3580150713245
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1999-02-01,13.7683284981744
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1999-05-01,14.2182795032126
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1999-08-01,14.7029885526411
4,N,1492,Call or Contact Centre and Customer Service Managers,2,1999-11-01,15.2175164589032
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2000-02-01,15.7566751362654
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2000-05-01,16.3162262803591
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2000-08-01,16.8964205512056
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2000-11-01,17.4994916811374
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2001-02-01,18.1254608497919
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2001-05-01,18.7736605379438
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2001-08-01,19.4416652624616
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2001-11-01,20.1289442674019
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2002-02-01,20.8351367862527
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2002-05-01,21.5616562617452
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2002-08-01,22.311812900264
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2002-11-01,23.0878508619418
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2003-02-01,23.8911630362797
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2003-05-01,24.7209699052007
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2003-08-01,25.5753920972844
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2003-11-01,26.4538441729015
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2004-02-01,27.3560751320855
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2004-05-01,28.2788010328568
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2004-08-01,29.2138908316703
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2004-11-01,30.1520480398545
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2005-02-01,31.0808494848655
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2005-05-01,31.9885018745275
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2005-08-01,32.8643442543478
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2005-11-01,33.7009900421015
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2006-02-01,34.4884656975864
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2006-05-01,35.2182991100732
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2006-08-01,35.8890301096373
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2006-11-01,36.498986200367
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2007-02-01,37.0442808448413
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2007-05-01,37.5251039196365
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2007-08-01,37.9434775886477
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2007-11-01,38.3015902447002
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2008-02-01,38.6005174633115
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2008-05-01,38.8413409227188
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2008-08-01,39.0264645333156
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2008-11-01,39.1561881643886
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2009-02-01,39.2299685316734
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2009-05-01,39.2481446896994
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2009-08-01,39.2126999534519
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2009-11-01,39.1281723446819
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2010-02-01,38.9999174358065
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2010-05-01,38.8343749328995
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2010-08-01,38.6398194030357
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2010-11-01,38.4280586441104
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2011-02-01,38.2048667479614
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2011-05-01,37.9743855468717
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2011-08-01,37.7394160278624
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2011-11-01,37.5054808267842
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2012-02-01,37.2786583109072
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2012-05-01,37.0665684940075
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2012-08-01,36.8739327530359
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2012-11-01,36.7044155139007
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2013-02-01,36.5600951288823
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2013-05-01,36.4380395383602
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2013-08-01,36.333412207092
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2013-11-01,36.2464622846152
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2014-02-01,36.1763115693771
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2014-05-01,36.1247988738361
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2014-08-01,36.093297870651
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2014-11-01,36.0788115821233
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2015-02-01,36.0753237214923
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2015-05-01,36.0756809768762
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2015-08-01,36.0754264473127
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2015-11-01,36.0698692110599
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2016-02-01,36.0536491346291
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2016-05-01,36.0235609039997
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2016-08-01,35.9788834163179
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2016-11-01,35.9203774927331
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2017-02-01,35.8489085078605
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2017-05-01,35.7677888926119
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2017-08-01,35.6829399957702
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2017-11-01,35.6000557576602
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2018-02-01,35.5233121156444
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2018-05-01,35.4617323535582
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2018-08-01,35.4216174689719
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2018-11-01,35.4088195781546
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2019-02-01,35.4265584110132
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2019-05-01,35.478997593802
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2019-08-01,35.5705017465167
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2019-11-01,35.7000406318294
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2020-02-01,35.8662336795082
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2020-05-01,36.0716709400785
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2020-08-01,36.3138207475078
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2020-11-01,36.5889181032763
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2021-02-01,36.8885210201678
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2021-05-01,37.2007423760525
4,N,1492,Call or Contact Centre and Customer Service Managers,2,2021-08-01,37.5154379282769
