onet_code,skill_code,score,requirement_type,hot_technology,in_demand
13-1161.00,onet-tool:b579b3d9d0a7d656,55,tool,0,0
13-1161.00,onet-tool:b81ac13f5f22c92b,55,tool,0,0
13-1161.00,onet-tool:ba19c4d4a63eb753,55,tool,0,0
13-1161.00,onet-tool:bb5f87db0c62ed69,55,tool,0,0
13-1161.00,onet-tool:bb8292cba59b42f2,55,tool,0,0
13-1161.00,onet-tool:bbdc6b9625008781,55,tool,0,0
13-1161.00,onet-tool:bd49db6656673ff9,80,tool,1,0
13-1161.00,onet-tool:bfacc8e46ad9b0f3,80,tool,1,0
13-1161.00,onet-tool:c00bbd8c541a9980,80,tool,1,0
13-1161.00,onet-tool:c1b425f9ff48b6e7,55,tool,0,0
13-1161.00,onet-tool:c97f4a76fa25648b,55,tool,0,0
13-1161.00,onet-tool:cef9ac934fa8514b,55,tool,0,0
13-1161.00,onet-tool:d21bb537725d603e,80,tool,1,0
13-1161.00,onet-tool:d2eab8ec083802ca,55,tool,0,0
13-1161.00,onet-tool:d33f96277514eb75,55,tool,0,0
13-1161.00,onet-tool:d64ffc4768872eee,80,tool,1,0
13-1161.00,onet-tool:d6fc15244e4566a2,55,tool,0,0
13-1161.00,onet-tool:d718bc3778370941,55,tool,0,0
13-1161.00,onet-tool:d8446bfeafacb6b1,55,tool,0,0
13-1161.00,onet-tool:d85790f6da4b883b,55,tool,0,0
13-1161.00,onet-tool:d90bde02657f8fe5,55,tool,0,0
13-1161.00,onet-tool:d90d9a8b308f63f5,55,tool,0,0
13-1161.00,onet-tool:d99c30ec7175c8c4,55,tool,0,0
13-1161.00,onet-tool:dad4a48456a31cae,55,tool,0,0
13-1161.00,onet-tool:de16216f1e29a016,55,tool,0,0
13-1161.00,onet-tool:e137b1e5f4a2d38b,80,tool,1,0
13-1161.00,onet-tool:e24a18bedb5860dc,55,tool,0,0
13-1161.00,onet-tool:e51370502c570e85,55,tool,0,0
13-1161.00,onet-tool:e7287a72216d1861,55,tool,0,0
13-1161.00,onet-tool:ed346bb14786b438,80,tool,1,0
13-1161.00,onet-tool:eda71746c01c3f46,80,tool,1,0
13-1161.00,onet-tool:f0c1dcc0abfa3b7c,55,tool,0,0
13-1161.00,onet-tool:f29c2cce7e1ab29f,55,tool,0,0
13-1161.00,onet-tool:f42ef2f09e77cfdb,80,tool,1,0
13-1161.00,onet-tool:f52ea0aad0e344c7,55,tool,0,0
13-1161.00,onet-tool:f83f07be16e27018,55,tool,0,0
13-1161.00,onet-tool:f8a545e436e14263,55,tool,0,0
13-1161.00,onet-tool:fb95c0c604a9fc22,55,tool,0,0
13-1161.00,onet-tool:fbba8bfa09e11cd5,80,tool,1,0
13-1161.00,onet-tool:fd7f2384ad783ad8,55,tool,0,0
13-1161.00,onet-tool:ff6c5e9921a33edc,55,tool,0,0
13-1161.01,onet-skill:2.A.1.a,77.6,essential_skill,0,0
13-1161.01,onet-skill:2.A.1.b,75,essential_skill,0,0
13-1161.01,onet-skill:2.A.1.c,70,essential_skill,0,0
13-1161.01,onet-skill:2.A.1.d,72.4,essential_skill,0,0
13-1161.01,onet-skill:2.A.1.e,55,essential_skill,0,0
13-1161.01,onet-skill:2.A.1.f,25,essential_skill,0,0
13-1161.01,onet-skill:2.A.2.a,75,essential_skill,0,0
13-1161.01,onet-skill:2.A.2.b,75,essential_skill,0,0
13-1161.01,onet-skill:2.A.2.c,57.599999999999994,essential_skill,0,0
13-1161.01,onet-skill:2.A.2.d,67.6,essential_skill,0,0
13-1161.01,onet-skill:2.B.1.a,60,transferable_skill,0,0
13-1161.01,onet-skill:2.B.1.b,65,transferable_skill,0,0
13-1161.01,onet-skill:2.B.1.c,65,transferable_skill,0,0
13-1161.01,onet-skill:2.B.1.d,60,transferable_skill,0,0
13-1161.01,onet-skill:2.B.1.e,62.400000000000006,transferable_skill,0,0
13-1161.01,onet-skill:2.B.1.f,60,transferable_skill,0,0
13-1161.01,onet-skill:2.B.2.i,77.6,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.a,42.400000000000006,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.b,47.599999999999994,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.c,20,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.d,20,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.e,55,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.g,42.400000000000006,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.h,20,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.j,20,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.k,22.400000000000002,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.l,20,transferable_skill,0,0
13-1161.01,onet-skill:2.B.3.m,37.599999999999994,transferable_skill,0,0
13-1161.01,onet-skill:2.B.4.e,75,transferable_skill,0,0
13-1161.01,onet-skill:2.B.4.g,67.6,transferable_skill,0,0
13-1161.01,onet-skill:2.B.4.h,67.6,transferable_skill,0,0
13-1161.01,onet-skill:2.B.5.a,62.400000000000006,transferable_skill,0,0
13-1161.01,onet-skill:2.B.5.b,42.400000000000006,transferable_skill,0,0
13-1161.01,onet-skill:2.B.5.c,40,transferable_skill,0,0
13-1161.01,onet-skill:2.B.5.d,52.400000000000006,transferable_skill,0,0
13-1161.01,onet-tool:008dc00d744fa887,55,tool,0,0
13-1161.01,onet-tool:0826f18d16ed75cc,100,tool,1,1
13-1161.01,onet-tool:09d73c9a02b83f48,100,tool,1,1
13-1161.01,onet-tool:0a18ff1d348e70cb,55,tool,0,0
13-1161.01,onet-tool:0c8e1cae0d7f35f4,100,tool,1,1
13-1161.01,onet-tool:0ee8126f0f289c04,55,tool,0,0
13-1161.01,onet-tool:0fb28936f04c038c,55,tool,0,0
13-1161.01,onet-tool:0fe9a70dbe802f28,100,tool,1,1
13-1161.01,onet-tool:11a4a60b518bf249,100,tool,1,1
13-1161.01,onet-tool:12439991ccf9ee3e,75,tool,0,1
13-1161.01,onet-tool:12a5d18ee896e599,80,tool,1,0
13-1161.01,onet-tool:14312a52e994afdb,55,tool,0,0
13-1161.01,onet-tool:196430dc30313745,55,tool,0,0
13-1161.01,onet-tool:1a16b869ad621344,55,tool,0,0
13-1161.01,onet-tool:1cebba7a203fef32,55,tool,0,0
13-1161.01,onet-tool:20fe945b1d4a1481,75,tool,0,1
13-1161.01,onet-tool:24e6654bfd1ab85b,55,tool,0,0
13-1161.01,onet-tool:254e11fb292c3f6f,55,tool,0,0
13-1161.01,onet-tool:321645dc9d0ff53a,55,tool,0,0
13-1161.01,onet-tool:32ff1080ac1d49a9,80,tool,1,0
13-1161.01,onet-tool:3d59f7548e1af215,80,tool,1,0
13-1161.01,onet-tool:3e79ff7ae98a7fea,55,tool,0,0
13-1161.01,onet-tool:40cea1fd091bafe9,80,tool,1,0
13-1161.01,onet-tool:430005175c4c7810,80,tool,1,0
13-1161.01,onet-tool:47f650041dc5d125,55,tool,0,0
13-1161.01,onet-tool:4e7b12ad8436a413,75,tool,0,1
13-1161.01,onet-tool:4ec7c53222c8a758,80,tool,1,0
13-1161.01,onet-tool:529a58315c2037d4,75,tool,0,1
13-1161.01,onet-tool:576473d6a73d7f55,100,tool,1,1
13-1161.01,onet-tool:5f0974ee455c4cd5,80,tool,1,0
13-1161.01,onet-tool:5f995543c5f7d297,80,tool,1,0
13-1161.01,onet-tool:61a0c2068581a35b,55,tool,0,0
13-1161.01,onet-tool:62fa52b9d94790dc,75,tool,0,1
13-1161.01,onet-tool:649cc2f817b08b0e,55,tool,0,0
13-1161.01,onet-tool:6bee44eac8a095d9,80,tool,1,0
13-1161.01,onet-tool:73263302e8377262,55,tool,0,0
13-1161.01,onet-tool:7352f353c460e74c,55,tool,0,0
13-1161.01,onet-tool:73557a5dd8a82827,55,tool,0,0
13-1161.01,onet-tool:75348dc2f26cf086,55,tool,0,0
13-1161.01,onet-tool:756695e403b806d2,80,tool,1,0
13-1161.01,onet-tool:79b95290ce68e29a,55,tool,0,0
13-1161.01,onet-tool:7b0975f24c3c747e,75,tool,0,1
13-1161.01,onet-tool:7f0a76ce26d240f3,80,tool,1,0
13-1161.01,onet-tool:84308bea454057aa,55,tool,0,0
13-1161.01,onet-tool:9a0b4e38959742f4,80,tool,1,0
13-1161.01,onet-tool:9d2f2e0ca2b14f57,100,tool,1,1
13-1161.01,onet-tool:9db35abe9904b05a,55,tool,0,0
13-1161.01,onet-tool:a6b6c3f7a6719b8e,75,tool,0,1
13-1161.01,onet-tool:ae1b8c8635429669,80,tool,1,0
13-1161.01,onet-tool:b45dfaa7fc8f1653,100,tool,1,1
13-1161.01,onet-tool:b4746fb1d09e00ad,100,tool,1,1
13-1161.01,onet-tool:bbdefa2950f49882,75,tool,0,1
13-1161.01,onet-tool:bc5535f1bfaca059,55,tool,0,0
13-1161.01,onet-tool:c00bbd8c541a9980,80,tool,1,0
13-1161.01,onet-tool:c15a80bf8832777f,55,tool,0,0
13-1161.01,onet-tool:c3826c2d93227971,55,tool,0,0
13-1161.01,onet-tool:c94ce75bacfa4b7b,75,tool,0,1
13-1161.01,onet-tool:d43c7999cc713639,80,tool,1,0
13-1161.01,onet-tool:dd05736c27712c92,55,tool,0,0
13-1161.01,onet-tool:e8f53545f19bd40b,75,tool,0,1
13-1161.01,onet-tool:ec8202b6f9fb16f9,55,tool,0,0
13-1161.01,onet-tool:ed346bb14786b438,80,tool,1,0
13-1161.01,onet-tool:eda71746c01c3f46,100,tool,1,1
13-1161.01,onet-tool:f42ef2f09e77cfdb,80,tool,1,0
13-1161.01,onet-tool:f7cde19358bf6e4f,55,tool,0,0
13-1161.01,onet-tool:fb95c0c604a9fc22,55,tool,0,0
13-1161.01,onet-tool:fbba8bfa09e11cd5,80,tool,1,0
13-1199.04,onet-skill:2.A.1.a,80,essential_skill,0,0
13-1199.04,onet-skill:2.A.1.b,82.4,essential_skill,0,0
13-1199.04,onet-skill:2.A.1.c,80,essential_skill,0,0
13-1199.04,onet-skill:2.A.1.d,80,essential_skill,0,0
13-1199.04,onet-skill:2.A.1.e,57.599999999999994,essential_skill,0,0
13-1199.04,onet-skill:2.A.1.f,20,essential_skill,0,0
13-1199.04,onet-skill:2.A.2.a,82.4,essential_skill,0,0
13-1199.04,onet-skill:2.A.2.b,80,essential_skill,0,0
13-1199.04,onet-skill:2.A.2.c,65,essential_skill,0,0
13-1199.04,onet-skill:2.A.2.d,72.4,essential_skill,0,0
13-1199.04,onet-skill:2.B.1.a,67.6,transferable_skill,0,0
13-1199.04,onet-skill:2.B.1.b,75,transferable_skill,0,0
13-1199.04,onet-skill:2.B.1.c,62.400000000000006,transferable_skill,0,0
13-1199.04,onet-skill:2.B.1.d,62.400000000000006,transferable_skill,0,0
13-1199.04,onet-skill:2.B.1.e,65,transferable_skill,0,0
13-1199.04,onet-skill:2.B.1.f,62.400000000000006,transferable_skill,0,0
13-1199.04,onet-skill:2.B.2.i,82.4,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.a,57.599999999999994,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.b,32.400000000000006,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.c,22.400000000000002,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.d,20,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.e,40,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.g,40,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.h,22.400000000000002,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.j,20,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.k,25,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.l,20,transferable_skill,0,0
13-1199.04,onet-skill:2.B.3.m,45,transferable_skill,0,0
13-1199.04,onet-skill:2.B.4.e,82.4,transferable_skill,0,0
13-1199.04,onet-skill:2.B.4.g,80,transferable_skill,0,0
13-1199.04,onet-skill:2.B.4.h,80,transferable_skill,0,0
13-1199.04,onet-skill:2.B.5.a,65,transferable_skill,0,0
13-1199.04,onet-skill:2.B.5.b,50,transferable_skill,0,0
13-1199.04,onet-skill:2.B.5.c,47.599999999999994,transferable_skill,0,0
13-1199.04,onet-skill:2.B.5.d,62.400000000000006,transferable_skill,0,0
13-1199.04,onet-tool:00867f9793195670,55,tool,0,0
13-1199.04,onet-tool:05fffcfc7fc605ff,55,tool,0,0
13-1199.04,onet-tool:0b633a94032c4afb,55,tool,0,0
13-1199.04,onet-tool:0c8e1cae0d7f35f4,100,tool,1,1
13-1199.04,onet-tool:0e99c16ddcd42be7,55,tool,0,0
13-1199.04,onet-tool:14312a52e994afdb,55,tool,0,0
13-1199.04,onet-tool:26c5056f9f460055,55,tool,0,0
13-1199.04,onet-tool:26f1100b030441ea,55,tool,0,0
13-1199.04,onet-tool:27a968406bf89628,55,tool,0,0
13-1199.04,onet-tool:32ff1080ac1d49a9,80,tool,1,0
13-1199.04,onet-tool:3dab594c0dc5241b,55,tool,0,0
13-1199.04,onet-tool:46a2113d22076e0a,80,tool,1,0
13-1199.04,onet-tool:4cd0756ea12e37aa,55,tool,0,0
13-1199.04,onet-tool:4ec7c53222c8a758,80,tool,1,0
13-1199.04,onet-tool:568388875b21f572,55,tool,0,0
13-1199.04,onet-tool:594ecfc25176b261,55,tool,0,0
13-1199.04,onet-tool:5b95314e286cef5c,55,tool,0,0
13-1199.04,onet-tool:76b68ab25061f3b1,55,tool,0,0
13-1199.04,onet-tool:7f0a76ce26d240f3,80,tool,1,0
13-1199.04,onet-tool:7fa9e8e0f233c501,55,tool,0,0
13-1199.04,onet-tool:8ba8d1f667a85b6f,80,tool,1,0
13-1199.04,onet-tool:8c8c83d967c49f1f,100,tool,1,1
13-1199.04,onet-tool:9a0b4e38959742f4,80,tool,1,0
13-1199.04,onet-tool:9d2f2e0ca2b14f57,100,tool,1,1
13-1199.04,onet-tool:ad41dffb8ab24d3a,55,tool,0,0
13-1199.04,onet-tool:b45dfaa7fc8f1653,100,tool,1,1
13-1199.04,onet-tool:b5738c169b693bee,100,tool,1,1
13-1199.04,onet-tool:b84f043bc8364fce,55,tool,0,0
13-1199.04,onet-tool:c00bbd8c541a9980,80,tool,1,0
13-1199.04,onet-tool:d8ae42a36f37e2cd,100,tool,1,1
13-1199.04,onet-tool:de109203a28e02a4,55,tool,0,0
13-1199.04,onet-tool:e137b1e5f4a2d38b,80,tool,1,0
13-1199.04,onet-tool:e4deed11cb35f03f,55,tool,0,0
13-1199.04,onet-tool:e5d1206ab0b8b215,55,tool,0,0
13-1199.04,onet-tool:ed346bb14786b438,80,tool,1,0
13-1199.04,onet-tool:ef5e4ca7137667a7,55,tool,0,0
13-1199.04,onet-tool:f2cd46968894ef1c,80,tool,1,0
13-1199.04,onet-tool:fbba8bfa09e11cd5,80,tool,1,0
13-1199.05,onet-skill:2.A.1.a,80,essential_skill,0,0
13-1199.05,onet-skill:2.A.1.b,77.6,essential_skill,0,0
13-1199.05,onet-skill:2.A.1.c,80,essential_skill,0,0
13-1199.05,onet-skill:2.A.1.d,80,essential_skill,0,0
13-1199.05,onet-skill:2.A.1.e,57.599999999999994,essential_skill,0,0
13-1199.05,onet-skill:2.A.1.f,45,essential_skill,0,0
13-1199.05,onet-skill:2.A.2.a,77.6,essential_skill,0,0
13-1199.05,onet-skill:2.A.2.b,65,essential_skill,0,0
13-1199.05,onet-skill:2.A.2.c,62.400000000000006,essential_skill,0,0
13-1199.05,onet-skill:2.A.2.d,70,essential_skill,0,0
13-1199.05,onet-skill:2.B.1.a,62.400000000000006,transferable_skill,0,0
13-1199.05,onet-skill:2.B.1.b,65,transferable_skill,0,0
13-1199.05,onet-skill:2.B.1.c,62.400000000000006,transferable_skill,0,0
13-1199.05,onet-skill:2.B.1.d,60,transferable_skill,0,0
13-1199.05,onet-skill:2.B.1.e,60,transferable_skill,0,0
13-1199.05,onet-skill:2.B.1.f,57.599999999999994,transferable_skill,0,0
13-1199.05,onet-skill:2.B.2.i,72.4,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.a,45,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.b,35,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.c,22.400000000000002,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.d,22.400000000000002,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.e,30,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.g,42.400000000000006,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.h,25,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.j,20,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.k,35,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.l,20,transferable_skill,0,0
13-1199.05,onet-skill:2.B.3.m,42.400000000000006,transferable_skill,0,0
13-1199.05,onet-skill:2.B.4.e,72.4,transferable_skill,0,0
13-1199.05,onet-skill:2.B.4.g,62.400000000000006,transferable_skill,0,0
13-1199.05,onet-skill:2.B.4.h,65,transferable_skill,0,0
13-1199.05,onet-skill:2.B.5.a,60,transferable_skill,0,0
13-1199.05,onet-skill:2.B.5.b,40,transferable_skill,0,0
13-1199.05,onet-skill:2.B.5.c,37.599999999999994,transferable_skill,0,0
13-1199.05,onet-skill:2.B.5.d,57.599999999999994,transferable_skill,0,0
13-1199.05,onet-tool:039abb33833d2e6b,80,tool,1,0
13-1199.05,onet-tool:07d6c67c124b9e53,80,tool,1,0
13-1199.05,onet-tool:0c8e1cae0d7f35f4,100,tool,1,1
13-1199.05,onet-tool:0fe9a70dbe802f28,80,tool,1,0
13-1199.05,onet-tool:14312a52e994afdb,55,tool,0,0
13-1199.05,onet-tool:210ca7d853229238,80,tool,1,0
13-1199.05,onet-tool:28217dcf51949d89,80,tool,1,0
13-1199.05,onet-tool:292dbd86bce48fa3,55,tool,0,0
13-1199.05,onet-tool:296145a9c93b621a,55,tool,0,0
13-1199.05,onet-tool:32ff1080ac1d49a9,80,tool,1,0
13-1199.05,onet-tool:359b32036ead35b7,55,tool,0,0
13-1199.05,onet-tool:408c837fe57d9683,80,tool,1,0
13-1199.05,onet-tool:4ec7c53222c8a758,80,tool,1,0
13-1199.05,onet-tool:595875b1b5164cb6,100,tool,1,1
13-1199.05,onet-tool:5f0974ee455c4cd5,100,tool,1,1
13-1199.05,onet-tool:668fdbaada3c04dd,55,tool,0,0
13-1199.05,onet-tool:756695e403b806d2,80,tool,1,0
13-1199.05,onet-tool:76b2bf971431cc06,80,tool,1,0
13-1199.05,onet-tool:787aa709e0161e6f,80,tool,1,0
13-1199.05,onet-tool:7f0a76ce26d240f3,80,tool,1,0
13-1199.05,onet-tool:841eef0a7343f781,80,tool,1,0
13-1199.05,onet-tool:8c8c83d967c49f1f,80,tool,1,0
13-1199.05,onet-tool:9a0b4e38959742f4,100,tool,1,1
13-1199.05,onet-tool:9d2f2e0ca2b14f57,100,tool,1,1
13-1199.05,onet-tool:a6297138156d0d1c,55,tool,0,0
13-1199.05,onet-tool:b45dfaa7fc8f1653,100,tool,1,1
13-1199.05,onet-tool:b5b2e3e4c0fc2476,55,tool,0,0
13-1199.05,onet-tool:ba3960a2e24f83ef,55,tool,0,0
13-1199.05,onet-tool:bb61d5e3754332c0,55,tool,0,0
13-1199.05,onet-tool:c00bbd8c541a9980,80,tool,1,0
13-1199.05,onet-tool:c527a04cb57a1e58,55,tool,0,0
13-1199.05,onet-tool:cbb206dfca0b563a,55,tool,0,0
13-1199.05,onet-tool:d42c1474fc09593f,80,tool,1,0
13-1199.05,onet-tool:e137b1e5f4a2d38b,80,tool,1,0
13-1199.05,onet-tool:eda71746c01c3f46,80,tool,1,0
13-1199.05,onet-tool:f0c1dcc0abfa3b7c,55,tool,0,0
13-1199.05,onet-tool:faf3f331737a9f39,80,tool,1,0
13-1199.05,onet-tool:fbba8bfa09e11cd5,80,tool,1,0
13-1199.06,onet-skill:2.A.1.a,72.4,essential_skill,0,0
13-1199.06,onet-skill:2.A.1.b,70,essential_skill,0,0
13-1199.06,onet-skill:2.A.1.c,67.6,essential_skill,0,0
13-1199.06,onet-skill:2.A.1.d,70,essential_skill,0,0
13-1199.06,onet-skill:2.A.1.e,60,essential_skill,0,0
13-1199.06,onet-skill:2.A.1.f,25,essential_skill,0,0
13-1199.06,onet-skill:2.A.2.a,70,essential_skill,0,0
13-1199.06,onet-skill:2.A.2.b,57.599999999999994,essential_skill,0,0
13-1199.06,onet-skill:2.A.2.c,47.599999999999994,essential_skill,0,0
13-1199.06,onet-skill:2.A.2.d,62.400000000000006,essential_skill,0,0
13-1199.06,onet-skill:2.B.1.a,62.400000000000006,transferable_skill,0,0
13-1199.06,onet-skill:2.B.1.b,60,transferable_skill,0,0
13-1199.06,onet-skill:2.B.1.c,67.6,transferable_skill,0,0
13-1199.06,onet-skill:2.B.1.d,62.400000000000006,transferable_skill,0,0
13-1199.06,onet-skill:2.B.1.e,45,transferable_skill,0,0
13-1199.06,onet-skill:2.B.1.f,67.6,transferable_skill,0,0
13-1199.06,onet-skill:2.B.2.i,60,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.a,40,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.b,35,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.c,25,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.d,22.400000000000002,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.e,47.599999999999994,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.g,37.599999999999994,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.h,25,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.j,20,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.k,22.400000000000002,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.l,25,transferable_skill,0,0
13-1199.06,onet-skill:2.B.3.m,32.400000000000006,transferable_skill,0,0
13-1199.06,onet-skill:2.B.4.e,65,transferable_skill,0,0
13-1199.06,onet-skill:2.B.4.g,52.400000000000006,transferable_skill,0,0
13-1199.06,onet-skill:2.B.4.h,52.400000000000006,transferable_skill,0,0
13-1199.06,onet-skill:2.B.5.a,57.599999999999994,transferable_skill,0,0
13-1199.06,onet-skill:2.B.5.b,57.599999999999994,transferable_skill,0,0
13-1199.06,onet-skill:2.B.5.c,55,transferable_skill,0,0
13-1199.06,onet-skill:2.B.5.d,52.400000000000006,transferable_skill,0,0
13-1199.06,onet-tool:00fe2b965abaa9b0,55,tool,0,0
13-1199.06,onet-tool:0826f18d16ed75cc,80,tool,1,0
13-1199.06,onet-tool:0837ec44d06f971e,80,tool,1,0
13-1199.06,onet-tool:0a18ff1d348e70cb,55,tool,0,0
13-1199.06,onet-tool:0c8e1cae0d7f35f4,100,tool,1,1
13-1199.06,onet-tool:0ee8126f0f289c04,55,tool,0,0
13-1199.06,onet-tool:0f3ecdd7ce4cf728,55,tool,0,0
13-1199.06,onet-tool:0fb28936f04c038c,55,tool,0,0
13-1199.06,onet-tool:0fe9a70dbe802f28,100,tool,1,1
13-1199.06,onet-tool:10fa2724401e8427,55,tool,0,0
13-1199.06,onet-tool:127c8cf59f228bb0,80,tool,1,0
13-1199.06,onet-tool:12a5d18ee896e599,80,tool,1,0
13-1199.06,onet-tool:14312a52e994afdb,55,tool,0,0
13-1199.06,onet-tool:1537883b3e6d86b1,55,tool,0,0
13-1199.06,onet-tool:190a42ffcf08c397,55,tool,0,0
13-1199.06,onet-tool:1a16b869ad621344,55,tool,0,0
13-1199.06,onet-tool:1e1d55c7a9163bf8,80,tool,1,0
13-1199.06,onet-tool:1f9fc262d4b48727,55,tool,0,0
13-1199.06,onet-tool:2277390e60cb5218,55,tool,0,0
13-1199.06,onet-tool:24e6654bfd1ab85b,55,tool,0,0
13-1199.06,onet-tool:2d8b0d200b3b2ab4,55,tool,0,0
13-1199.06,onet-tool:32ff1080ac1d49a9,80,tool,1,0
13-1199.06,onet-tool:3d59f7548e1af215,80,tool,1,0
13-1199.06,onet-tool:40cea1fd091bafe9,80,tool,1,0
13-1199.06,onet-tool:430005175c4c7810,80,tool,1,0
13-1199.06,onet-tool:4356712940e21032,55,tool,0,0
13-1199.06,onet-tool:4a5efffd88ecf2ea,55,tool,0,0
13-1199.06,onet-tool:4ba3e8e3765f2970,55,tool,0,0
13-1199.06,onet-tool:4ec7c53222c8a758,80,tool,1,0
13-1199.06,onet-tool:576473d6a73d7f55,80,tool,1,0
13-1199.06,onet-tool:6214fa1e0955ef3c,80,tool,1,0
13-1199.06,onet-tool:62fa52b9d94790dc,55,tool,0,0
13-1199.06,onet-tool:661edd4488fdfef6,55,tool,0,0
13-1199.06,onet-tool:6e2b0ce5a9a985eb,55,tool,0,0
13-1199.06,onet-tool:7352f353c460e74c,55,tool,0,0
13-1199.06,onet-tool:756695e403b806d2,80,tool,1,0
13-1199.06,onet-tool:79b95290ce68e29a,55,tool,0,0
13-1199.06,onet-tool:7b0975f24c3c747e,55,tool,0,0
13-1199.06,onet-tool:7e567280ba77d1d2,55,tool,0,0
13-1199.06,onet-tool:7f0a76ce26d240f3,80,tool,1,0
13-1199.06,onet-tool:816a9a95f8214265,55,tool,0,0
13-1199.06,onet-tool:8856a158354aad10,75,tool,0,1
13-1199.06,onet-tool:8878e589c640ad9e,55,tool,0,0
13-1199.06,onet-tool:8bba4100c4c22585,55,tool,0,0
13-1199.06,onet-tool:932632a5221554ae,55,tool,0,0
13-1199.06,onet-tool:951a4d36e0a9018b,80,tool,1,0
13-1199.06,onet-tool:96ef94acb7e6df01,55,tool,0,0
13-1199.06,onet-tool:98dde01cf18d12e3,55,tool,0,0
13-1199.06,onet-tool:9a0b4e38959742f4,80,tool,1,0
13-1199.06,onet-tool:9d2f2e0ca2b14f57,100,tool,1,1
13-1199.06,onet-tool:a59ce6dc1e6f7053,55,tool,0,0
13-1199.06,onet-tool:afe4d16f403a383f,55,tool,0,0
13-1199.06,onet-tool:b0f924fe46dc7114,55,tool,0,0
13-1199.06,onet-tool:b45dfaa7fc8f1653,100,tool,1,1
13-1199.06,onet-tool:b9cb19b8f07ae256,55,tool,0,0
13-1199.06,onet-tool:bdbcc7d1ac89c9dc,55,tool,0,0
13-1199.06,onet-tool:bfcb3adc9e99751a,80,tool,1,0
13-1199.06,onet-tool:c00bbd8c541a9980,80,tool,1,0
13-1199.06,onet-tool:c54020369a272fdd,55,tool,0,0
13-1199.06,onet-tool:c94ce75bacfa4b7b,55,tool,0,0
13-1199.06,onet-tool:caf90169eefa5f80,80,tool,1,0
13-1199.06,onet-tool:cbc52fd78b9fbd6f,55,tool,0,0
13-1199.06,onet-tool:d42c1474fc09593f,80,tool,1,0
13-1199.06,onet-tool:d43c7999cc713639,80,tool,1,0
13-1199.06,onet-tool:d5adb52fc7a3536b,55,tool,0,0
13-1199.06,onet-tool:dc66237a02a0a0fb,55,tool,0,0
13-1199.06,onet-tool:dd05736c27712c92,55,tool,0,0
13-1199.06,onet-tool:de16216f1e29a016,55,tool,0,0
13-1199.06,onet-tool:e35438df540072cf,55,tool,0,0
13-1199.06,onet-tool:eb0f864b4710f7ad,55,tool,0,0
13-1199.06,onet-tool:ecef2d003916c575,80,tool,1,0
13-1199.06,onet-tool:ed346bb14786b438,80,tool,1,0
13-1199.06,onet-tool:eda71746c01c3f46,80,tool,1,0
13-1199.06,onet-tool:f6890fba1394d777,55,tool,0,0
13-1199.06,onet-tool:fb95c0c604a9fc22,55,tool,0,0
13-1199.06,onet-tool:fbba8bfa09e11cd5,80,tool,1,0
13-1199.07,onet-skill:2.A.1.a,77.6,essential_skill,0,0
13-1199.07,onet-skill:2.A.1.b,82.4,essential_skill,0,0
13-1199.07,onet-skill:2.A.1.c,72.4,essential_skill,0,0
